280,-8.90417,0.174686
281,-0.166918,0.17383
282,-3.04838,0.173152
283,5.56286,0.16848
284,-1.98824,0.167424
285,-2.79513,0.171472
286,-1.90312,0.171108
287,-2.51607,0.169928
288,-1.89512,0.171113
289,-1.8232,0.170491
290,-2.15469,0.173621
291,-2.16069,0.175066
292,-1.95281,0.169405
293,-1.76281,0.166571
294,-2.22382,0.167469
295,-2.06797,0.170852
296,-2.61388,0.171567
297,-1.77377,0.171616
298,-2.34558,0.179621
299,-2.02463,0.180666
300,-2.03354,0.184788
301,-2.55541,0.171781
302,-1.94936,0.173306
303,-2.3155,0.1693
304,-1.59584,0.170196
305,-1.85099,0.172714
306,-2.0114,0.171836
307,-2.46491,0.166215
308,-2.18283,0.171558
309,-2.43112,0.170492
310,-2.54259,0.170525
311,-1.39017,0.171528
312,-2.5238,0.17748
313,-1.84859,0.171401
314,-2.56787,0.170547
315,-2.01978,0.171619
316,-2.99591,0.17093
317,-2.15297,0.172425
318,-2.31606,0.171548
319,-2.41546,0.171643
320,-2.27244,0.169598
321,-2.1049,0.178594
322,-2.27944,0.177864
323,-2.07489,0.187814
324,-2.04631,0.177066
325,-7.58118,0.646652
326,0.394674,0.559277
327,-8.76751,0.628613
328,-7.49375,0.636598
329,-9.70455,0.649046
330,-8.03827,0.605235
331,-3.53215,0.596433
332,-10.0717,0.647589
333,-6.96216,0.610582
334,-9.45256,0.639202
335,-6.98242,0.660665
336,-9.25647,0.625141
337,-1.41097,0.573663
338,-8.64203,0.678288
339,-8.39125,0.613974
340,-9.58217,0.676006
341,-3.62854,0.597031
342,-1.8784,0.5775
343,-4.60455,0.600525
344,-6.94428,0.660377
345,-6.58639,0.615924
346,-6.19991,0.631515
347,-4.34527,0.61948
348,-8.00467,0.647136
349,-4.09647,0.597644
350,-9.64393,0.670176
351,-7.82338,0.667121
352,-7.40476,0.649595
353,-5.92383,0.62078
354,-5.28137,0.635124
355,-5.08449,0.611341
356,-6.72834,0.635759
357,-5.58568,0.647653
358,-6.59164,0.640787
359,-3.25406,0.585929
360,-7.67335,0.635546
361,-7.21808,0.633855
362,-5.1426,0.641423
363,-5.56128,0.622638
364,-5.77715,0.615958
365,-6.50081,0.640513
366,-6.19297,0.624884
367,-6.55195,0.66162
368,-6.42643,0.646618
369,-6.1852,0.646026
370,-6.09718,0.62612
371,-4.5463,0.656459
372,-5.78367,0.619105
373,-7.82462,0.658196
374,-12.3509,0.655073
375,-4.96796,0.619657
376,-6.84244,0.645006
377,-5.71235,0.612092
378,-6.32428,0.632409
379,-4.44459,0.633959
380,-5.82315,0.621162
381,-5.61959,0.638825
382,-5.91978,0.625526
383,-5.59493,0.637133
384,-5.93207,0.628893
385,-5.70339,0.633697
386,-6.14104,0.626345
387,-5.96366,0.611251
388,-6.40524,0.626777
389,-6.31785,0.626908
390,-6.31558,0.61969
391,-5.86421,0.635482
392,-5.21398,0.632695
393,-5.72831,0.606875
394,-6.03464,0.642406
395,-6.15137,0.626231
396,-6.89699,0.620973
397,-6.3995,0.627618
398,-5.53231,0.628177
399,-7.23852,0.641185
400,-6.01503,0.63203
401,-6.1956,0.624661
402,-6.03365,0.63732
403,-5.33614,0.624267
404,-5.91642,0.628564
405,-4.40379,0.655346
406,-6.42753,0.656118
407,-7.09137,0.650221
408,-6.56783,0.630221
409,-4.22917,0.581687
410,-5.34511,0.646667
411,-6.2843,0.634207
412,-5.54986,0.637801
413,-5.42323,0.657831
414,-5.3061,0.64399
415,-6.29405,0.658383
416,-6.17466,0.641169
417,-5.4933,0.63181
418,-6.35633,0.634103
419,-4.97265,0.635369
420,-7.3349,0.631886
421,-4.76475,0.645682
422,-4.9025,0.646032
423,-6.35579,0.64577
424,-6.43713,0.642941
425,-6.55851,0.622632
426,-5.98499,0.646149
427,-6.81713,0.634743
428,-7.09139,0.632425
429,-7.06509,0.644962
430,-6.37912,0.63017
431,6.46686,0.583294
432,-5.85977,0.646355
433,-5.73341,0.631287
434,-7.35631,0.654412
435,-5.20453,0.642642
436,-7.57756,0.626186
437,-6.53394,0.645675
438,-7.46064,0.639182
439,-6.49781,0.666958
440,-10.8352,0.618107
441,-6.64919,0.643014
442,-7.24746,0.653045
443,-6.34746,0.643699
444,-5.40538,0.626716
445,-5.23678,0.642732
446,-6.39533,0.633374
447,-5.37499,0.647335
448,-4.74406,0.634625
449,-4.91137,0.619791
450,-6.0965,0.642366
451,-5.9945,0.634297
452,-1.69407,0.598201
453,-9.31641,0.61234
454,-6.47015,0.638687
455,-5.95114,0.659923
456,-6.89431,0.648823
457,-6.63403,0.638489
458,-6.18772,0.648618
459,-5.9481,0.649146
460,-5.18669,0.640772
461,-5.45821,0.642311
462,-5.5289,0.633929
463,-6.19018,0.634795
464,-9.36144,0.655818
465,-6.17299,0.629472
466,-5.55069,0.671793
467,-3.37523,0.635018
468,-6.25979,0.635628
469,-5.08501,0.656008
470,-4.0834,0.639075
471,-5.99762,0.669768
472,-5.37073,0.662197
473,-7.5046,0.649856
474,-5.94022,0.654111
475,-5.1757,0.633697
476,-5.23126,0.647823
477,-7.9262,0.646111
478,-5.33689,0.629568
479,-5.60105,0.661877
480,-7.45062,0.662375
481,-6.38385,0.632767
482,-5.20617,0.667259
483,-6.39233,0.624557
484,-5.14751,0.648248
485,-6.50935,0.633765
486,-6.95179,0.65608
487,-7.35613,0.640592
488,-4.91755,0.651455
489,-5.41839,0.631293
490,13.1487,0.571027
491,-5.39313,0.610005
492,-6.35891,0.619017
493,-6.46728,0.631371
494,-6.85131,0.625906
495,13.9777,0.566587
496,-7.5538,0.625545
497,-6.9253,0.61307
498,-6.62082,0.632973
499,-5.34727,0.623638
500,-4.98267,0.6061
501,-5.36979,0.64978
502,-6.53106,0.610443
503,-6.77501,0.632583
504,-6.54386,0.631968
505,-7.14293,0.626395
506,-6.25635,0.629336
507,-6.83092,0.620433
508,-4.53214,0.631833
509,-7.02455,0.647031
510,-5.93313,0.625052
511,-7.16789,0.638339
512,-6.97507,0.654052
513,-6.6343,0.61222
514,-7.75322,0.641214
515,-5.57174,0.632608
516,-6.83335,0.625064
517,-7.1707,0.652867
518,-6.36822,0.659239
519,-5.70578,0.628978
520,-7.81975,0.673798
521,-5.33743,0.618888
522,-5.96924,0.644808
523,-6.36219,0.653922
524,-6.7067,0.636213
525,-6.07561,0.659103
526,-7.23426,0.641193
527,-6.83338,0.671762
528,-2.74536,0.637263
529,-7.60192,0.630073
530,-5.72294,0.654439
531,-2.996,0.59749
532,-7.52094,0.645113
533,-8.57865,0.666748
534,-7.53793,0.642862
535,8.34531,0.569116
536,6.90871,0.613566
537,-6.77958,0.647918
538,-5.40465,0.645246
539,-6.20436,0.641419
540,-6.30611,0.641552
541,-7.07696,0.654311
542,14.7933,0.567151
543,-7.89169,0.66764
544,-2.89174,0.5905
545,-6.89981,0.618574
546,-9.61123,0.672175
547,-3.43401,0.633378
548,-8.44983,0.656078
549,-6.56597,0.663266
550,-4.87401,0.608127
551,-3.74173,0.583046
552,-3.45596,0.587763
553,-8.24586,0.659159
554,-7.02408,0.66027
555,-6.15306,0.601849
556,2.09848,0.539138
557,-7.42617,0.625256
558,-9.14018,0.629634
559,-5.67592,0.629056
560,-6.46834,0.614616
561,-7.14136,0.635731
562,-5.95639,0.600973
563,-4.65792,0.610266
564,-9.16921,0.640034
565,-4.75749,0.614969
566,-2.54616,0.56871
567,-9.57949,0.667482
568,-7.81258,0.6468
569,-1.66071,0.182377
570,-1.87142,0.18026
571,0.99783,0.163783
572,-2.27578,0.183088
573,-2.00777,0.173451
574,-2.51029,0.180337
575,-2.42136,0.175917
576,-1.72078,0.17481
577,-2.59967,0.172546
578,-1.73255,0.171844
579,-2.30451,0.170301
580,-2.06265,0.173132
581,-2.24494,0.171286
582,-2.25697,0.17717
583,-1.82605,0.172238
584,-1.88732,0.173201
585,-1.8722,0.17259
586,-1.74869,0.169029
587,-1.62763,0.166876
588,-2.40352,0.167291
589,-0.844552,0.165375
590,-2.51241,0.169722
591,-1.95661,0.175632
592,-2.68197,0.179396
593,-2.17708,0.173362
594,-2.18921,0.182924
595,-2.14913,0.168958
596,-1.62677,0.170049
597,-2.12918,0.165324
598,-2.05844,0.16997
599,-2.39107,0.169156
600,-2.07519,0.174961
601,-2.16686,0.169481
602,-2.40502,0.173441
603,-2.26872,0.168785
604,1.9454,0.163131
605,-1.56757,0.17004
606,-2.34265,0.176146
607,-2.06889,0.175253
608,-2.29476,0.172852
609,-2.04844,0.175168
610,-2.90759,0.175946
611,-2.63496,0.17393
612,-2.57136,0.17795
613,-2.40692,0.17258
614,-2.15135,0.172424
615,-2.65854,0.179134
616,-2.52402,0.186146
617,-1.96408,0.178372
618,-2.3311,0.181301
619,-2.32342,0.180383
620,-8.15833,0.624355
621,-5.56875,0.611318
622,-8.36543,0.639952
623,-4.55725,0.627256
624,-7.86594,0.654175
625,-7.04886,0.674604
626,-5.18923,0.611741
627,-7.84155,0.657678
628,-6.94335,0.65306
629,-8.15954,0.648693
630,-6.34135,0.667429
631,-7.2465,0.636196
632,-3.85842,0.625699
633,-6.88732,0.624692
634,-2.07015,0.566719
635,-6.36826,0.63435
636,-7.04941,0.648678
637,-5.91636,0.622886
638,-6.04567,0.650883
639,-7.75386,0.664075
640,-5.11346,0.611864
641,-6.9351,0.656739
642,-7.20004,0.638377
643,-7.08182,0.619074
644,-5.40711,0.657177
645,-7.18973,0.635458
646,-6.13871,0.624202
647,-8.14269,0.649975
648,-5.80757,0.609071
649,-7.42412,0.624418
650,-7.21746,0.626504
651,-6.61351,0.621732
652,-4.98564,0.634559
655,-5.03947,0.617489
656,-5.06737,0.599521
657,-5.54668,0.6213
658,-5.25071,0.644339
659,-5.9384,0.643624
660,-5.69777,0.656464
661,-6.24197,0.617645
662,-5.53989,0.639159
663,-6.77922,0.641611
664,-7.05526,0.633479
665,-6.35152,0.626331
666,-5.66471,0.616408
667,-6.63038,0.60866
668,-5.2815,0.645523
669,-5.62634,0.622489
670,-4.85673,0.644998
671,-6.51967,0.64302
672,-6.14841,0.616421
673,-6.22102,0.646357
674,-7.41189,0.616911
675,-5.83229,0.619233
676,-6.03781,0.63785
677,-5.32354,0.623664
678,-5.84476,0.629424
679,-6.54635,0.640744
680,-7.14063,0.607217
681,-6.74856,0.630628
682,-6.90784,0.623975
683,-6.03847,0.601858
684,-6.54535,0.625712
685,-5.53898,0.619207
686,-5.17008,0.630326
687,-6.49175,0.619013
688,-5.56298,0.607951
689,-5.22229,0.629558
690,-7.354,0.607056
691,-7.43963,0.609953
692,-7.36531,0.623706
693,-6.5775,0.609142
694,-6.30711,0.61845
695,-5.96601,0.648125
696,-6.27716,0.606547
697,-5.28183,0.656563
698,-5.38522,0.617844
699,-6.84079,0.631459
700,-5.88143,0.628824
701,-4.85708,0.615903
702,-5.83779,0.643584
703,-3.92187,0.640647
704,-5.85126,0.628074
705,-5.85967,0.631223
706,-5.33166,0.618291
707,-6.99507,0.618722
708,-6.45372,0.636142
709,-5.63981,0.630647
710,-7.77399,0.636748
711,-5.9692,0.641489
712,-7.12776,0.62474
713,-8.00872,0.646118
714,-5.2626,0.622596
715,-4.48605,0.634892
716,-7.42665,0.646579
717,-7.19404,0.624454
718,-5.13551,0.632963
719,-5.92484,0.643136
720,-5.55072,0.618228
721,-7.55578,0.637639
722,-6.02723,0.632654
723,-4.70474,0.651195
724,-5.33513,0.64471
725,-5.51871,0.626054
726,-7.30459,0.662726
727,-4.97453,0.648299
728,-6.9831,0.613328
729,-6.72943,0.638127
730,-6.92403,0.62614
731,-4.99357,0.62362
732,-6.02153,0.646591
733,-6.47224,0.627065
734,-7.04044,0.636222
735,-6.33691,0.648926
736,-6.50162,0.621409
737,-5.11973,0.635677
738,-5.51106,0.62296
739,-6.88795,0.622761
740,-6.24096,0.639946
741,-7.00759,0.620136
742,-6.21632,0.631905
743,-4.09497,0.641061
744,-4.34603,0.620826
745,-6.53435,0.631323
746,-6.7063,0.624653
747,-6.14097,0.618079
748,-6.02329,0.646077
749,-5.46914,0.628233
750,-4.79235,0.65062
751,-5.77771,0.646711
752,-17.533,0.317759
753,-6.72113,0.641841
754,-6.47526,0.642105
755,-5.3451,0.635629
756,-5.21976,0.652049
757,-6.10857,0.633907
758,-4.4544,0.66073
759,-7.86325,0.660316
760,-4.59617,0.63428
761,-6.22361,0.644387
762,-4.6414,0.643136
763,-6.34818,0.629224
764,-6.53112,0.660739
765,-5.94723,0.644802
766,-1.23053,0.61262
767,-6.202,0.659868
768,-5.79987,0.616067
769,-4.98741,0.64008
770,-5.52294,0.624343
771,-5.47317,0.643571
772,2.97918,0.611521
773,-4.54227,0.623067
774,-5.32642,0.660241
775,-5.57207,0.649478
776,1.73836,0.614527
777,-4.81607,0.669377
778,-5.98299,0.640348
779,-5.96785,0.619057
780,-5.30908,0.657295
781,-6.15982,0.610348
782,-6.65323,0.630055
783,-4.29633,0.624253
784,-6.07007,0.62323
785,-7.25809,0.652937
786,-5.77409,0.612794
787,-3.9548,0.624062
788,11.3766,0.565704
789,-5.74821,0.629043
790,-5.08922,0.621162
791,-5.84105,0.633035
792,-4.96308,0.604527
793,-6.69405,0.62367
794,-6.39551,0.612937
795,-5.76216,0.616576
796,-7.56258,0.636696
797,-5.98868,0.621091
798,-4.19784,0.643813
799,-6.5195,0.625617
800,-6.29461,0.612734
801,-7.01625,0.646457
802,-6.23172,0.621876
803,-5.83762,0.614925
804,-6.54839,0.632229
805,-6.25318,0.616546
806,-5.95499,0.640008
807,-5.23405,0.642117
808,-4.74034,0.610149
809,-6.13421,0.618031
810,-6.12787,0.618375
811,-7.18685,0.618034
812,-7.23432,0.640554
813,-6.39656,0.621284
814,-5.63517,0.631477
815,7.70326,0.600654
816,11.366,0.565448
817,9.56114,0.580661
818,-5.35454,0.632588
819,-6.68043,0.629396
820,-7.03822,0.634587
821,-7.10468,0.627272
822,5.19131,0.595928
823,-1.22718,0.625155
824,-7.70936,0.632597
825,-7.37975,0.62652
826,-8.07246,0.625746
827,11.6007,0.554517
828,-8.64676,0.657233
829,-8.35384,0.644654
830,-7.20666,0.638394
831,-3.20105,0.616956
832,-6.65172,0.62503
833,-8.07978,0.647714
834,-7.08989,0.642139
835,-5.8917,0.622144
836,-7.04087,0.65538
837,-6.66638,0.622008
838,-7.04924,0.656051
839,-6.84182,0.652476
840,-12.7843,0.645451
841,-7.13401,0.643448
842,-3.86029,0.575625
843,-4.03408,0.614669
844,-6.55194,0.619791
845,-7.3993,0.643734
846,-6.99777,0.676851
847,-6.35089,0.637385
848,-6.60496,0.651948
849,-7.80311,0.676574
850,-3.2694,0.589075
851,-7.08326,0.644873
852,-2.7932,0.614813
853,-4.01796,0.590778
854,-6.30893,0.634016
855,-7.48692,0.660524
856,-1.97996,0.181058
857,2.16346,0.168028
858,-2.36037,0.176428
859,-2.14703,0.184544
860,-2.36039,0.182624
861,-1.98428,0.173702
862,1.95612,0.165491
863,-2.34692,0.176244
864,-2.0922,0.17025
865,-2.39923,0.171103
866,-1.8527,0.169656
867,-2.09984,0.168102
868,-1.93448,0.168341
869,-2.17944,0.179858
870,-1.71175,0.179417
871,-1.61449,0.174496
872,-1.67531,0.171115
873,-2.01941,0.175713
874,-1.67309,0.16709
875,-1.56906,0.166399
876,-1.85955,0.167308
877,4.70711,0.167976
878,-7.73041,0.172281
879,-3.70983,0.174923
880,2.61595,0.172904
881,5.34908,0.179614
882,-2.13226,0.18417
883,-2.45976,0.17563
884,-2.0354,0.173971
885,-2.28163,0.174077
886,-2.1743,0.170848
887,-2.24098,0.173947
888,-2.54173,0.172458
889,-2.42446,0.172325
890,-2.55748,0.172154
891,-1.03868,0.172332
892,-1.99992,0.166196
893,-1.83772,0.171874
894,-2.06462,0.184553
895,-1.92306,0.180432
896,-2.24039,0.170383
897,-2.1865,0.171653
898,-2.39282,0.170535
899,-1.47355,0.17128
900,-1.93064,0.172119
901,-2.26558,0.175173
902,-1.36208,0.171112
903,-1.2637,0.177788
904,-2.05487,0.17428
905,-2.28424,0.175759
906,-1.90373,0.175737
907,-1.2887,0.172392
908,-2.44008,0.177311
909,-12.1859,0.627045
910,-3.67513,0.59729
911,-6.13086,0.637178
912,-8.36654,0.609555
913,-6.93657,0.615105
914,-7.57754,0.635031
915,-7.04329,0.611544
916,-7.03054,0.615055
917,-6.06757,0.626759
918,-5.84824,0.621217
919,-5.36098,0.621993
920,-6.82928,0.627332
921,-6.00759,0.629524
922,-7.7363,0.638744
923,-6.6283,0.615195
924,-6.46433,0.620856
925,-5.01923,0.624959
926,-4.94483,0.635074
927,-5.2976,0.639356
928,-5.45461,0.631497
929,-5.28471,0.62123
930,-6.41572,0.628278
931,-5.79491,0.619456
932,-6.11922,0.617432
933,-7.75185,0.632406
934,-6.38585,0.613894
935,-6.39046,0.607747
936,-6.46056,0.635849
937,-6.08315,0.611255
938,-5.1104,0.636772
939,-4.1947,0.626906
940,-6.24597,0.602557
941,-5.78075,0.630309
943,-6.05885,0.614082
944,-5.99044,0.641333
945,-5.55024,0.60686
946,-5.60143,0.634113
947,-5.64538,0.627697
948,-6.15488,0.612332
949,-6.56353,0.643038
950,-6.35638,0.621347
951,-6.16798,0.623354
952,-6.15208,0.614309
953,-5.02067,0.607666
954,-4.92231,0.620421
955,-4.92194,0.623206
956,-3.59453,0.611992
957,-4.20403,0.617969
958,-4.68524,0.606685
959,-5.33076,0.617851
960,-6.46964,0.628214
961,-5.19418,0.599878
962,-6.03383,0.609834
963,-5.60224,0.607692
964,-4.3366,0.612445
965,-6.249,0.620876
966,-6.4975,0.607562
967,-6.47882,0.624573
968,-6.17093,0.613855
969,-6.77131,0.608791
970,-7.0415,0.622555
971,-4.97182,0.604133
972,-6.28775,0.607435
973,-6.08814,0.621198
974,-5.14694,0.625333
975,-5.57172,0.620881
976,-6.26945,0.624388
977,-6.66176,0.607004
978,-5.07218,0.655538
979,-5.62283,0.593573
980,-5.24047,0.645906
981,-6.41488,0.532207
982,-698.438,39.2597
983,-6.4433,0.645743
985,-6.97071,0.641502
986,-7.15181,0.643363
987,-4.32602,0.618049
988,-6.43001,0.635117
989,-6.73863,0.672444
990,-6.23074,0.641292
991,-6.79351,0.639452
992,-6.00154,0.672639
993,-6.16687,0.621181
994,-7.86461,0.651399
995,-7.58934,0.63047
996,-6.57943,0.643797
997,-9.62468,0.671063
998,-7.76684,0.673738
999,-6.1602,0.659955
1000,-7.08197,0.657879
1001,-6.20982,0.631306
1002,-5.92169,0.659616
1003,-5.59225,0.635805
1004,-6.46653,0.649715
1005,-6.24847,0.663782
1006,-5.91383,0.673986
1007,-5.04114,0.64559
1008,-5.26303,0.629366
1009,-5.81148,0.614395
1010,-6.76472,0.636826
1011,-6.5968,0.629539
1012,-6.68506,0.612827
1013,-6.93004,0.629516
1014,-6.28803,0.612351
1015,-6.1271,0.636359
1016,-4.923,0.630608
1017,-6.53052,0.623142
1018,-6.6465,0.634805
1019,-6.98989,0.631714
1020,-6.15274,0.621419
1021,-6.97613,0.641671
1022,-5.48818,0.62514
1023,-4.69409,0.631462
1024,-5.74332,0.641566
1025,-3.92732,0.619572
1026,-3.21597,0.587525
1027,-6.19458,0.617778
1028,-5.90554,0.626045
1029,-3.79441,0.631759
1030,-5.56383,0.617843
1031,-5.70457,0.634384
1032,-6.42327,0.640066
1033,-49.8938,0.675902
1034,-6.34139,0.643099
1035,-6.89203,0.631149
1036,-4.82388,0.627143
1037,-4.4021,0.646558
1038,3.3552,0.316595
1039,-8.28831,0.643549
1040,0.630305,0.321705
1041,-5.80058,0.647012
1042,-2.08623,0.333509
1043,-43.5352,0.330804
1044,-10.933,0.307736
1045,5.43176,0.318449
1046,-10.2279,0.660215
1047,1.72925,0.324583
1048,-10.0568,0.65356
1049,-5.32308,0.63976
1050,-8.94736,0.621042
1051,-8.12352,0.618841
1052,-7.618,0.616737
1053,-7.38641,0.667538
1054,-6.97975,0.645104
1055,-7.18415,0.662116
1056,-7.50627,0.661153
1057,-6.45928,0.641628
1058,-7.80356,0.663235
1059,-4.83712,0.624014
1060,-6.7152,0.660271
1061,-6.06022,0.637023
1062,-4.38102,0.640153
1063,-7.31943,0.667996
1064,-6.29873,0.649067
1065,9.29046,0.587097
1066,-6.94018,0.655312
1067,-6.12702,0.621006
1068,-4.97473,0.607759
1069,-6.41216,0.633787
1070,-4.97184,0.616402
1071,-5.95405,0.627579
1072,-4.94219,0.638857
1073,-4.26593,0.613615
1074,-6.34562,0.620342
1075,-4.93156,0.608309
1076,-5.65482,0.613476
1077,-5.93704,0.622995
1078,-6.03166,0.621936
1079,-5.7627,0.618524
