2.209738	2.46493e+06	2.46493e+06	2.5441e+06	2.5441e+06	22861.4   	18264.3   	5294.85   	6939.05   	4850.19   
2.228464	2.49893e+06	2.49893e+06	2.57853e+06	2.57853e+06	23194.3   	18502.2   	5334.62   	6983.39   	4889.29   
2.247191	2.53293e+06	2.53293e+06	2.61297e+06	2.61297e+06	23527.3   	18740.2   	5374.39   	7027.74   	4928.39   
2.265918	2.56971e+06	2.56966e+06	2.65001e+06	2.65001e+06	23888.5   	18994     	5420.06   	7078.83   	4973.14   
2.284644	2.60699e+06	2.60688e+06	2.68752e+06	2.68752e+06	24254.6   	19250.7   	5466.77   	7131.11   	5018.89   
2.303371	2.64427e+06	2.6441e+06	2.72502e+06	2.72502e+06	24620.8   	19507.3   	5513.48   	7183.38   	5064.63   
2.322097	2.68154e+06	2.68131e+06	2.76252e+06	2.76252e+06	24986.9   	19763.9   	5560.18   	7235.66   	5110.38   
2.340824	2.71882e+06	2.71853e+06	2.80003e+06	2.80003e+06	25353.1   	20020.5   	5606.89   	7287.94   	5156.13   
2.359551	2.7561e+06	2.75575e+06	2.83753e+06	2.83753e+06	25719.3   	20277.1   	5653.6    	7340.22   	5201.88   
2.378277	2.79337e+06	2.79296e+06	2.87503e+06	2.87503e+06	26085.4   	20533.8   	5700.31   	7392.5    	5247.62   
2.397004	2.83065e+06	2.83018e+06	2.91254e+06	2.91254e+06	26451.6   	20790.4   	5747.02   	7444.78   	5293.37   
2.415730	2.86793e+06	2.8674e+06	2.95004e+06	2.95004e+06	26817.8   	21047     	5793.72   	7497.05   	5339.12   
2.434457	2.9052e+06	2.90462e+06	2.98754e+06	2.98754e+06	27183.9   	21303.6   	5840.43   	7549.33   	5384.87   
2.453184	2.94248e+06	2.94183e+06	3.02504e+06	3.02504e+06	27550.1   	21560.2   	5887.14   	7601.61   	5430.62   
2.471910	2.97976e+06	2.97905e+06	3.06255e+06	3.06255e+06	27916.2   	21816.8   	5933.85   	7653.89   	5476.36   
2.490637	3.01704e+06	3.01627e+06	3.10005e+06	3.10005e+06	28282.4   	22073.5   	5980.56   	7706.17   	5522.11   
2.509363	3.05753e+06	3.05587e+06	3.13983e+06	3.13983e+06	28673.5   	22344     	6032.21   	7764.05   	5572.61   
2.528090	3.10125e+06	3.09786e+06	3.18187e+06	3.18187e+06	29089.6   	22628.3   	6088.82   	7827.53   	5627.85   
2.546816	3.14497e+06	3.13985e+06	3.22392e+06	3.22392e+06	29505.6   	22912.7   	6145.42   	7891.01   	5683.1    
2.565543	3.18869e+06	3.18184e+06	3.26597e+06	3.26597e+06	29921.7   	23197.1   	6202.02   	7954.5    	5738.35   
