! 115Cd energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
60.000000	0.000404775	60.000000	0.000400071	60.000000	0.000382822	60.000000	0.000404381	60.000000	0.000397167	60.000000	0.000399936	60.000000	1.34998e-07	
65.000000	0.000382658	65.000000	0.000379272	65.000000	0.000364369	65.000000	0.0003826 	65.000000	0.000375115	65.000000	0.000379146	65.000000	1.25612e-07	
70.000000	0.000363237	70.000000	0.000360842	70.000000	0.00034791	70.000000	0.000363371	70.000000	0.000355825	70.000000	0.000360724	70.000000	1.17498e-07	
75.000000	0.000346038	75.000000	0.000344397	75.000000	0.000333106	75.000000	0.000346271	75.000000	0.000339575	75.000000	0.000344286	75.000000	1.10411e-07	
80.000000	0.00033069	80.000000	0.000329632	80.000000	0.000319792	80.000000	0.000330964	80.000000	0.000325074	80.000000	0.000329528	80.000000	1.04164e-07	
85.000000	0.000316903	85.000000	0.000316302	85.000000	0.000307673	85.000000	0.000317184	85.000000	0.000312033	85.000000	0.000316203	85.000000	9.86154e-08	
90.000000	0.000304446	90.000000	0.000304207	90.000000	0.000296663	90.000000	0.000304713	90.000000	0.00030023	90.000000	0.000304114	90.000000	9.36518e-08	
95.000000	0.000293129	95.000000	0.000293184	95.000000	0.000286583	95.000000	0.000293374	95.000000	0.000289512	95.000000	0.000293095	95.000000	8.91842e-08	
100.000000	0.000282801	100.000000	0.000283096	100.000000	0.00027732	100.000000	0.000283019	100.000000	0.000279733	100.000000	0.000283011	100.000000	8.51409e-08	
105.000000	0.000273333	105.000000	0.000273829	105.000000	0.000268776	105.000000	0.000273528	105.000000	0.000270751	105.000000	0.000273748	105.000000	8.14634e-08	
