! 91Sr energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
5.000000	0.00123389	5.000000	0.00101808	5.000000	0.00101733	5.000000	0.00101733	5.000000	0.00101733	5.000000	0.00101729	5.000000	7.89235e-07	
5.500000	0.00118287	5.500000	0.000983531	5.500000	0.000985367	5.500000	0.000985367	5.500000	0.000985367	5.500000	0.000982805	5.500000	7.26293e-07	
6.000000	0.00113614	6.000000	0.000950839	6.000000	0.000955378	6.000000	0.000955378	6.000000	0.000955378	6.000000	0.000950166	6.000000	6.73138e-07	
6.500000	0.0010932 	6.500000	0.000920371	6.500000	0.000927199	6.500000	0.000927199	6.500000	0.000927199	6.500000	0.000919743	6.500000	6.27616e-07	
7.000000	0.00105365	7.000000	0.000891956	7.000000	0.000900679	7.000000	0.000900679	7.000000	0.00090068	7.000000	0.000891368	7.000000	5.88167e-07	
7.500000	0.0010171 	7.500000	0.000865381	7.500000	0.000875682	7.500000	0.000875682	7.500000	0.000875682	7.500000	0.000864827	7.500000	5.53631e-07	
8.000000	0.000983243	8.000000	0.000840474	8.000000	0.000852081	8.000000	0.000852081	8.000000	0.000852082	8.000000	0.00083995	8.000000	5.23128e-07	
8.500000	0.000951782	8.500000	0.000816993	8.500000	0.000829764	8.500000	0.000829764	8.500000	0.000829764	8.500000	0.000816497	8.500000	4.95981e-07	
9.000000	0.000922473	9.000000	0.00079482	9.000000	0.000808628	9.000000	0.000808628	9.000000	0.000808628	9.000000	0.000794348	9.000000	4.71654e-07	
9.500000	0.000895101	9.500000	0.000773847	9.500000	0.000788581	9.500000	0.000788581	9.500000	0.000788581	9.500000	0.000773397	9.500000	4.49722e-07	
10.000000	0.000869477	10.000000	0.000722617	10.000000	0.000769539	10.000000	0.000769539	10.000000	0.00076954	10.000000	0.000722187	10.000000	4.29843e-07	
11.000000	0.000822835	11.000000	0.000696756	11.000000	0.000728714	11.000000	0.000735358	11.000000	0.00073894	11.000000	0.000696361	11.000000	3.95169e-07	
12.000000	0.000781448	12.000000	0.000672366	12.000000	0.00069234	12.000000	0.00070442	12.000000	0.000710442	12.000000	0.000672  	12.000000	3.65923e-07	
13.000000	0.000744456	13.000000	0.000649445	13.000000	0.000659763	13.000000	0.000676305	13.000000	0.000683934	13.000000	0.000649104	13.000000	3.40905e-07	
14.000000	0.00071118	14.000000	0.000627938	14.000000	0.000630434	14.000000	0.000650659	14.000000	0.000659281	14.000000	0.000627619	14.000000	3.19244e-07	
15.000000	0.000681073	15.000000	0.000607766	15.000000	0.000603896	15.000000	0.000627184	15.000000	0.000636344	15.000000	0.000607465	15.000000	3.00299e-07	
16.000000	0.000653692	16.000000	0.000588838	16.000000	0.000579798	16.000000	0.000605627	16.000000	0.000614992	16.000000	0.000588554	16.000000	2.8358e-07	
17.000000	0.000628672	17.000000	0.000571062	17.000000	0.000557843	17.000000	0.000585772	17.000000	0.000595099	17.000000	0.000570794	17.000000	2.68711e-07	
18.000000	0.000605714	18.000000	0.000554352	18.000000	0.000537767	18.000000	0.000567435	18.000000	0.000576516	18.000000	0.000554096	18.000000	2.55396e-07	
19.000000	0.000584566	19.000000	0.000538622	19.000000	0.000519359	19.000000	0.000550459	19.000000	0.000559172	19.000000	0.000538379	19.000000	2.43401e-07	
20.000000	0.000565016	20.000000	0.000523796	20.000000	0.000502444	20.000000	0.000534705	20.000000	0.000542972	20.000000	0.000523564	20.000000	2.32534e-07	
21.000000	0.000546886	21.000000	0.000509803	21.000000	0.000486863	21.000000	0.000520057	21.000000	0.000527774	21.000000	0.000509581	21.000000	2.22642e-07	
22.000000	0.000530022	22.000000	0.000496578	22.000000	0.000472467	22.000000	0.000506408	22.000000	0.00051356	22.000000	0.000496365	22.000000	2.13596e-07	
23.000000	0.000514292	23.000000	0.000484062	23.000000	0.000459136	23.000000	0.00049367	23.000000	0.000500213	23.000000	0.000483857	23.000000	2.05292e-07	
24.000000	0.000499584	24.000000	0.000472201	24.000000	0.000446767	24.000000	0.000481761	24.000000	0.000487691	24.000000	0.000472004	24.000000	1.97639e-07	
25.000000	0.000485797	25.000000	0.000460947	25.000000	0.000435273	25.000000	0.00047061	25.000000	0.000475921	25.000000	0.000460756	25.000000	1.90563e-07	
27.000000	0.000460655	27.000000	0.000440083	27.000000	0.000414612	27.000000	0.000450341	27.000000	0.000454432	27.000000	0.000439905	27.000000	1.77896e-07	
29.000000	0.000438295	29.000000	0.000421162	29.000000	0.000396672	29.000000	0.000432437	29.000000	0.000435366	29.000000	0.000420995	29.000000	1.66879e-07	
31.000000	0.000418268	31.000000	0.000403926	31.000000	0.000381264	31.000000	0.000415113	31.000000	0.000416595	31.000000	0.000403769	31.000000	1.57206e-07	
33.000000	0.000400219	33.000000	0.000388163	33.000000	0.00036746	33.000000	0.000398054	33.000000	0.000398116	33.000000	0.000388014	33.000000	1.48642e-07	
35.000000	0.000383863	35.000000	0.00037369	35.000000	0.000354708	35.000000	0.000382465	35.000000	0.000381484	35.000000	0.000373549	35.000000	1.41002e-07	
38.000000	0.000362005	38.000000	0.000354077	38.000000	0.000337353	38.000000	0.000361443	38.000000	0.000359408	38.000000	0.000353946	38.000000	1.3097e-07	
41.000000	0.000342821	41.000000	0.000336612	41.000000	0.000321783	41.000000	0.000342822	41.000000	0.000340148	41.000000	0.00033649	41.000000	1.22329e-07	
44.000000	0.000325838	44.000000	0.00032096	44.000000	0.000307758	44.000000	0.00032621	44.000000	0.000323178	44.000000	0.000320845	44.000000	1.14804e-07	
47.000000	0.000310691	47.000000	0.000306853	47.000000	0.000295037	47.000000	0.000311298	47.000000	0.000308099	47.000000	0.000306745	47.000000	1.08189e-07	
50.000000	0.000297091	50.000000	0.000294072	50.000000	0.000283451	50.000000	0.000297837	50.000000	0.000294604	50.000000	0.00029397	50.000000	1.02327e-07	
55.000000	0.000277257	55.000000	0.000275247	55.000000	0.000266315	55.000000	0.000278095	55.000000	0.000274932	55.000000	0.000275153	55.000000	9.39049e-08	
60.000000	0.000260284	60.000000	0.000258972	60.000000	0.000251371	60.000000	0.000261106	60.000000	0.000258133	60.000000	0.000258886	60.000000	8.68164e-08	
65.000000	0.000245584	65.000000	0.000244762	65.000000	0.000238279	65.000000	0.000246333	65.000000	0.000243605	65.000000	0.000244682	65.000000	8.0764e-08	
70.000000	0.000232719	70.000000	0.000232247	70.000000	0.000226694	70.000000	0.00023337	70.000000	0.000230909	70.000000	0.000232172	70.000000	7.55332e-08	
75.000000	0.00022136	75.000000	0.000221141	75.000000	0.000216354	75.000000	0.000221903	75.000000	0.000219838	75.000000	0.00022107	75.000000	7.09651e-08	
80.000000	0.000211252	80.000000	0.000211219	80.000000	0.000207082	80.000000	0.000211688	80.000000	0.000209986	80.000000	0.000211152	80.000000	6.69398e-08	
85.000000	0.000202195	85.000000	0.000202301	85.000000	0.000198743	85.000000	0.000202531	85.000000	0.000201151	85.000000	0.000202238	85.000000	6.33646e-08	
90.000000	0.00019403	90.000000	0.000194242	90.000000	0.000191157	90.000000	0.000194276	90.000000	0.000193185	90.000000	0.000194182	90.000000	6.01671e-08	
95.000000	0.000186629	95.000000	0.000186925	95.000000	0.000184269	95.000000	0.000186797	95.000000	0.000185977	95.000000	0.000186867	95.000000	5.72897e-08	
100.000000	0.000179887	100.000000	0.00018025	100.000000	0.000177966	100.000000	0.000179989	100.000000	0.000179417	100.000000	0.000180196	100.000000	5.46858e-08	
105.000000	0.000173717	105.000000	0.000174139	105.000000	0.000172196	105.000000	0.000173766	105.000000	0.000173414	105.000000	0.000174086	105.000000	5.23179e-08	
110.000000	0.00016805	110.000000	0.000168521	110.000000	0.000166858	110.000000	0.000168057	110.000000	0.000167916	110.000000	0.000168471	110.000000	5.01547e-08	
115.000000	0.000162823	115.000000	0.000163341	115.000000	0.000161945	115.000000	0.0001628 	115.000000	0.000162839	115.000000	0.000163292	115.000000	4.81705e-08	
120.000000	0.000157988	120.000000	0.000158548	120.000000	0.000157392	120.000000	0.000157945	120.000000	0.000158157	120.000000	0.000158502	120.000000	4.63437e-08	
125.000000	0.000153499	125.000000	0.000154101	125.000000	0.000153145	125.000000	0.000153446	125.000000	0.000153809	125.000000	0.000154057	125.000000	4.46559e-08	
130.000000	0.000149322	130.000000	0.000149965	130.000000	0.0001492 	130.000000	0.000149266	130.000000	0.000149775	130.000000	0.000149922	130.000000	4.30917e-08	
135.000000	0.000145422	135.000000	0.000146107	135.000000	0.000145522	135.000000	0.000145373	135.000000	0.000146007	135.000000	0.000146065	135.000000	4.16377e-08	
140.000000	0.000141774	140.000000	0.000142501	140.000000	0.000142077	140.000000	0.000141738	140.000000	0.000142499	140.000000	0.000142461	140.000000	4.02827e-08	
145.000000	0.000138353	145.000000	0.000139123	145.000000	0.000138841	145.000000	0.000138337	145.000000	0.000139204	145.000000	0.000139084	145.000000	3.90166e-08	
150.000000	0.000135138	150.000000	0.000135951	150.000000	0.000135795	150.000000	0.000135148	150.000000	0.000136119	150.000000	0.000135914	150.000000	3.78309e-08	
155.000000	0.000130567	155.000000	0.000132969	155.000000	0.000132931	155.000000	0.000132152	155.000000	0.000133215	155.000000	0.000132932	155.000000	3.67181e-08	
160.000000	0.000127909	160.000000	0.000130159	160.000000	0.000130235	160.000000	0.000129331	160.000000	0.00013048	160.000000	0.000130123	160.000000	3.56715e-08	
165.000000	0.000125398	165.000000	0.000127507	165.000000	0.00012769	165.000000	0.000126672	165.000000	0.000127903	165.000000	0.000127472	165.000000	3.46853e-08	
170.000000	0.000123024	170.000000	0.000125  	170.000000	0.00012528	170.000000	0.00012416	170.000000	0.00012546	170.000000	0.000124966	170.000000	3.37544e-08	
175.000000	0.000120774	175.000000	0.000122626	175.000000	0.000122993	175.000000	0.000121784	175.000000	0.000123153	175.000000	0.000122594	175.000000	3.28742e-08	
180.000000	0.000118639	180.000000	0.000120376	180.000000	0.000120818	180.000000	0.000119534	180.000000	0.000120966	180.000000	0.000120344	180.000000	3.20405e-08	
185.000000	0.000116611	185.000000	0.00011824	185.000000	0.000118756	185.000000	0.000117399	185.000000	0.000118886	185.000000	0.000118209	185.000000	3.12498e-08	
190.000000	0.000114682	190.000000	0.00011621	190.000000	0.000116802	190.000000	0.000115371	190.000000	0.000116912	190.000000	0.000116179	190.000000	3.04988e-08	
195.000000	0.000112844	195.000000	0.000114277	195.000000	0.000114941	195.000000	0.000113443	195.000000	0.000115034	195.000000	0.000114247	195.000000	2.97845e-08	
200.000000	0.000111091	200.000000	0.000112435	200.000000	0.000113162	200.000000	0.000111607	200.000000	0.000113242	200.000000	0.000112406	200.000000	2.91042e-08	
210.000000	0.000107818	210.000000	0.000109002	210.000000	0.000109847	210.000000	0.000108187	210.000000	0.000109908	210.000000	0.000108974	210.000000	2.78363e-08	
220.000000	0.000104823	220.000000	0.000105864	220.000000	0.00010681	220.000000	0.000105066	220.000000	0.000106856	220.000000	0.000105838	220.000000	2.66785e-08	
230.000000	0.00010207	230.000000	0.000102987	230.000000	0.000104023	230.000000	0.000102208	230.000000	0.000104061	230.000000	0.000102961	230.000000	2.56168e-08	
240.000000	9.95325e-05	240.000000	0.000100339	240.000000	0.000101463	240.000000	9.9581e-05	240.000000	0.000101486	240.000000	0.000100315	240.000000	2.46395e-08	
250.000000	9.7185e-05	250.000000	9.78947e-05	250.000000	9.90906e-05	250.000000	9.71588e-05	250.000000	9.91104e-05	250.000000	9.7871e-05	250.000000	2.37369e-08	
260.000000	9.50074e-05	260.000000	9.56314e-05	260.000000	9.68979e-05	260.000000	9.49187e-05	260.000000	9.6909e-05	260.000000	9.56085e-05	260.000000	2.29006e-08	
270.000000	9.29817e-05	270.000000	9.353e-05 	270.000000	9.48654e-05	270.000000	9.28414e-05	270.000000	9.48677e-05	270.000000	9.35079e-05	270.000000	2.21235e-08	
280.000000	9.10926e-05	280.000000	9.15741e-05	280.000000	9.29615e-05	280.000000	9.09101e-05	280.000000	9.29649e-05	280.000000	9.15527e-05	280.000000	2.13994e-08	
290.000000	8.93269e-05	290.000000	8.97493e-05	290.000000	9.11903e-05	290.000000	8.91102e-05	290.000000	9.1194e-05	290.000000	8.97286e-05	290.000000	2.0723e-08	
