! 120Sn energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
6.000000	0.00172722	6.000000	0.00135551	6.000000	0.00137078	6.000000	0.00137078	6.000000	0.00137078	6.000000	0.00135439	6.000000	1.12046e-06	
6.500000	0.00166846	6.500000	0.00131984	6.500000	0.00133739	6.500000	0.00133739	6.500000	0.00133739	6.500000	0.00131879	6.500000	1.04511e-06	
7.000000	0.00161393	7.000000	0.00128599	7.000000	0.00130558	7.000000	0.00130558	7.000000	0.00130558	7.000000	0.00128501	7.000000	9.79772e-07	
7.500000	0.00156322	7.500000	0.00125391	7.500000	0.00127527	7.500000	0.00127527	7.500000	0.00127527	7.500000	0.00125298	7.500000	9.22548e-07	
8.000000	0.00151595	8.000000	0.00122345	8.000000	0.00124636	8.000000	0.00124636	8.000000	0.00124636	8.000000	0.00122258	8.000000	8.71987e-07	
8.500000	0.00147179	8.500000	0.00119419	8.500000	0.00121878	8.500000	0.00121878	8.500000	0.00121878	8.500000	0.00119336	8.500000	8.26968e-07	
9.000000	0.00143045	9.000000	0.00116646	9.000000	0.00119242	9.000000	0.00119242	9.000000	0.00119242	9.000000	0.00116568	9.000000	7.86614e-07	
9.500000	0.00139166	9.500000	0.00114016	9.500000	0.00116723	9.500000	0.00116723	9.500000	0.00116723	9.500000	0.00113941	9.500000	7.5022e-07	
10.000000	0.00135519	10.000000	0.00106878	10.000000	0.00114312	10.000000	0.00114312	10.000000	0.00114312	10.000000	0.00106806	10.000000	7.17222e-07	
11.000000	0.00128841	11.000000	0.00103811	11.000000	0.00108769	11.000000	0.00109985	11.000000	0.00110892	11.000000	0.00103745	11.000000	6.59644e-07	
12.000000	0.00122873	12.000000	0.00100851	12.000000	0.00103783	12.000000	0.00106021	12.000000	0.00107596	12.000000	0.0010079 	12.000000	6.11053e-07	
13.000000	0.00117504	13.000000	0.0009801 	13.000000	0.00099279	13.000000	0.00102381	13.000000	0.00104443	13.000000	0.00097953	13.000000	5.69466e-07	
14.000000	0.00112645	14.000000	0.000952969	14.000000	0.000951937	14.000000	0.000990292	14.000000	0.0010144 	14.000000	0.000952435	14.000000	5.33447e-07	
15.000000	0.00108226	15.000000	0.000927134	15.000000	0.000914735	15.000000	0.000959356	15.000000	0.000985885	15.000000	0.000926632	15.000000	5.01931e-07	
16.000000	0.00104186	16.000000	0.000902572	16.000000	0.000880747	16.000000	0.000930733	16.000000	0.000958864	16.000000	0.000902098	16.000000	4.74109e-07	
17.000000	0.00100478	17.000000	0.000879235	17.000000	0.000849614	17.000000	0.000904189	17.000000	0.000933289	17.000000	0.000878786	17.000000	4.49358e-07	
18.000000	0.000970612	18.000000	0.000857065	18.000000	0.000821035	18.000000	0.000879522	18.000000	0.000909046	18.000000	0.000856638	18.000000	4.27188e-07	
19.000000	0.00093901	19.000000	0.000835998	19.000000	0.00079472	19.000000	0.000856552	19.000000	0.000886127	19.000000	0.000835591	19.000000	4.07208e-07	
20.000000	0.000909687	20.000000	0.00081597	20.000000	0.0007704 	20.000000	0.000835126	20.000000	0.000864473	20.000000	0.000815581	20.000000	3.89104e-07	
21.000000	0.000882397	21.000000	0.000796916	21.000000	0.000747891	21.000000	0.000815104	21.000000	0.000843925	21.000000	0.000796543	21.000000	3.72619e-07	
22.000000	0.000856928	22.000000	0.000778774	22.000000	0.000727063	22.000000	0.000796365	22.000000	0.000824523	22.000000	0.000778417	22.000000	3.57542e-07	
23.000000	0.000833098	23.000000	0.000761488	23.000000	0.000707757	23.000000	0.000778802	23.000000	0.000806129	23.000000	0.000761144	23.000000	3.43698e-07	
24.000000	0.000810747	24.000000	0.000745002	24.000000	0.000689804	24.000000	0.000762319	24.000000	0.000788725	24.000000	0.000744671	24.000000	3.30937e-07	
25.000000	0.000789739	25.000000	0.000729264	25.000000	0.00067308	25.000000	0.00074683	25.000000	0.000772232	25.000000	0.000728945	25.000000	3.19136e-07	
27.000000	0.000751276	27.000000	0.00069985	27.000000	0.000642959	27.000000	0.000718536	27.000000	0.000741789	27.000000	0.000699552	27.000000	2.98004e-07	
29.000000	0.000716899	29.000000	0.000672904	29.000000	0.000616716	29.000000	0.000693396	29.000000	0.000714414	29.000000	0.000672625	29.000000	2.7962e-07	
31.000000	0.00068597	31.000000	0.000648136	31.000000	0.000595004	31.000000	0.000668554	31.000000	0.000685565	31.000000	0.000647873	31.000000	2.63473e-07	
33.000000	0.00065798	33.000000	0.000625295	33.000000	0.000576317	33.000000	0.00064358	33.000000	0.000655703	33.000000	0.000625046	33.000000	2.49172e-07	
35.000000	0.000632516	35.000000	0.000604167	35.000000	0.000558875	35.000000	0.000620596	35.000000	0.000628772	35.000000	0.000603931	35.000000	2.36413e-07	
38.000000	0.000598337	38.000000	0.000575289	38.000000	0.000534851	38.000000	0.00058935	38.000000	0.000592944	38.000000	0.000575069	38.000000	2.19653e-07	
41.000000	0.000568193	41.000000	0.000549332	41.000000	0.0005131 	41.000000	0.000561421	41.000000	0.000561619	41.000000	0.000549127	41.000000	2.05211e-07	
44.000000	0.00054139	44.000000	0.000525875	44.000000	0.000493236	44.000000	0.000536303	44.000000	0.000533965	44.000000	0.000525683	44.000000	1.92632e-07	
47.000000	0.000517387	47.000000	0.000504572	47.000000	0.000475066	47.000000	0.000513586	47.000000	0.00050935	47.000000	0.000504391	47.000000	1.81571e-07	
50.000000	0.000495756	50.000000	0.000485139	50.000000	0.000458343	50.000000	0.000492939	50.000000	0.000487298	50.000000	0.000484967	50.000000	1.71765e-07	
55.000000	0.00046407	55.000000	0.000456279	55.000000	0.000433356	55.000000	0.00046241	55.000000	0.000455157	55.000000	0.000456122	55.000000	1.57675e-07	
60.000000	0.000436817	60.000000	0.000431097	60.000000	0.000411313	60.000000	0.000435897	60.000000	0.000427701	60.000000	0.000430951	60.000000	1.45811e-07	
65.000000	0.000413107	65.000000	0.000408929	65.000000	0.000391795	65.000000	0.000412655	65.000000	0.000403931	65.000000	0.000408794	65.000000	1.35678e-07	
70.000000	0.000392274	70.000000	0.000389263	70.000000	0.000374358	70.000000	0.000392113	70.000000	0.000383157	70.000000	0.000389136	70.000000	1.26919e-07	
75.000000	0.000373813	75.000000	0.000371698	75.000000	0.000358652	75.000000	0.000373826	75.000000	0.000365753	75.000000	0.000371578	75.000000	1.19267e-07	
80.000000	0.000357332	80.000000	0.000355912	80.000000	0.000344511	80.000000	0.000357442	80.000000	0.000350227	80.000000	0.000355799	80.000000	1.12522e-07	
85.000000	0.000342519	85.000000	0.000341648	85.000000	0.000331623	85.000000	0.000342679	85.000000	0.00033627	85.000000	0.000341541	85.000000	1.06531e-07	
90.000000	0.000329129	90.000000	0.000328696	90.000000	0.000319903	90.000000	0.000329309	90.000000	0.000323655	90.000000	0.000328595	90.000000	1.01171e-07	
95.000000	0.00031696	95.000000	0.000316883	95.000000	0.000309163	95.000000	0.000317144	95.000000	0.000312212	95.000000	0.000316787	95.000000	9.63472e-08	
100.000000	0.000305849	100.000000	0.000306065	100.000000	0.000299285	100.000000	0.000306029	100.000000	0.000301756	100.000000	0.000305973	100.000000	9.19812e-08	
105.000000	0.000295661	105.000000	0.000296121	105.000000	0.000290199	105.000000	0.000295834	105.000000	0.000292156	105.000000	0.000296033	105.000000	8.80099e-08	
110.000000	0.000286282	110.000000	0.00028695	110.000000	0.000281788	110.000000	0.00028645	110.000000	0.00028335	110.000000	0.000286866	110.000000	8.43816e-08	
115.000000	0.000277617	115.000000	0.000278465	115.000000	0.000273978	115.000000	0.000277784	115.000000	0.000275196	115.000000	0.000278384	115.000000	8.10529e-08	
120.000000	0.000269585	120.000000	0.000270592	120.000000	0.000266702	120.000000	0.000269758	120.000000	0.000267661	120.000000	0.000270514	120.000000	7.79877e-08	
125.000000	0.000262119	125.000000	0.000263268	125.000000	0.00025992	125.000000	0.000262304	125.000000	0.000260645	125.000000	0.000263192	125.000000	7.51556e-08	
130.000000	0.000255158	130.000000	0.000256436	130.000000	0.000253593	130.000000	0.000255362	130.000000	0.000254129	130.000000	0.000256364	130.000000	7.25304e-08	
135.000000	0.000248653	135.000000	0.00025005	135.000000	0.000247657	135.000000	0.000248883	135.000000	0.00024803	135.000000	0.00024998	135.000000	7.00901e-08	
140.000000	0.000242557	140.000000	0.000244067	140.000000	0.000242093	140.000000	0.000242822	140.000000	0.000242344	140.000000	0.000244  	140.000000	6.78154e-08	
145.000000	0.000236834	145.000000	0.000238451	145.000000	0.000236864	145.000000	0.00023714	145.000000	0.000236986	145.000000	0.000238385	145.000000	6.56899e-08	
150.000000	0.000231448	150.000000	0.000233169	150.000000	0.00023193	150.000000	0.000231803	150.000000	0.000231969	150.000000	0.000233105	150.000000	6.36991e-08	
155.000000	0.000223728	155.000000	0.000228191	155.000000	0.000227281	155.000000	0.000226781	155.000000	0.000227235	155.000000	0.00022813	155.000000	6.18304e-08	
160.000000	0.000219272	160.000000	0.000223494	160.000000	0.000222891	160.000000	0.000222047	160.000000	0.000222772	160.000000	0.000223434	160.000000	6.00728e-08	
165.000000	0.000215059	165.000000	0.000219053	165.000000	0.000218728	165.000000	0.000217577	165.000000	0.000218566	165.000000	0.000218995	165.000000	5.84165e-08	
170.000000	0.00021107	170.000000	0.000214849	170.000000	0.000214775	170.000000	0.00021335	170.000000	0.000214567	170.000000	0.000214792	170.000000	5.68528e-08	
175.000000	0.000207287	175.000000	0.000210863	175.000000	0.000211021	175.000000	0.000209347	175.000000	0.000210789	175.000000	0.000210808	175.000000	5.53742e-08	
180.000000	0.000203695	180.000000	0.000207079	180.000000	0.000207458	180.000000	0.000205551	180.000000	0.000207203	180.000000	0.000207025	180.000000	5.39737e-08	
185.000000	0.00020028	185.000000	0.000203482	185.000000	0.000204074	185.000000	0.000201946	185.000000	0.000203786	185.000000	0.000203429	185.000000	5.26453e-08	
190.000000	0.000197028	190.000000	0.000200059	190.000000	0.000200852	190.000000	0.000198518	190.000000	0.000200543	190.000000	0.000200007	190.000000	5.13834e-08	
195.000000	0.000193928	195.000000	0.000196797	195.000000	0.000197778	195.000000	0.000195256	195.000000	0.000197453	195.000000	0.000196747	195.000000	5.01831e-08	
200.000000	0.00019097	200.000000	0.000193685	200.000000	0.000194838	200.000000	0.000192147	200.000000	0.000194498	200.000000	0.000193636	200.000000	4.90399e-08	
210.000000	0.00018544	210.000000	0.000187874	210.000000	0.000189335	210.000000	0.000186348	210.000000	0.000189002	210.000000	0.000187828	210.000000	4.6909e-08	
220.000000	0.000180372	220.000000	0.000182556	220.000000	0.000184304	220.000000	0.00018105	220.000000	0.000183954	220.000000	0.000182511	220.000000	4.49629e-08	
230.000000	0.00017571	230.000000	0.00017767	230.000000	0.000179676	230.000000	0.00017619	230.000000	0.000179327	230.000000	0.000177626	230.000000	4.3178e-08	
240.000000	0.000171407	240.000000	0.000173166	240.000000	0.000175395	240.000000	0.000171719	240.000000	0.000175054	240.000000	0.000173125	240.000000	4.15349e-08	
250.000000	0.000167423	250.000000	0.000169003	250.000000	0.000171434	250.000000	0.000167592	250.000000	0.000171108	250.000000	0.000168963	250.000000	4.00172e-08	
260.000000	0.000163724	260.000000	0.000165144	260.000000	0.000167764	260.000000	0.000163771	260.000000	0.000167443	260.000000	0.000165105	260.000000	3.86108e-08	
270.000000	0.000160279	270.000000	0.000161556	270.000000	0.000164354	270.000000	0.000160225	270.000000	0.000164042	270.000000	0.000161519	270.000000	3.73038e-08	
280.000000	0.000157065	280.000000	0.000158214	280.000000	0.000161178	280.000000	0.000156925	280.000000	0.000160864	280.000000	0.000158178	280.000000	3.60858e-08	
290.000000	0.000154058	290.000000	0.000155093	290.000000	0.000158205	290.000000	0.000153848	290.000000	0.000157907	290.000000	0.000155058	290.000000	3.49479e-08	
300.000000	0.00015124	300.000000	0.000152172	300.000000	0.000155411	300.000000	0.000150972	300.000000	0.000155126	300.000000	0.000152138	300.000000	3.38824e-08	
310.000000	0.000148593	310.000000	0.000149433	310.000000	0.000152791	310.000000	0.000148278	310.000000	0.000152528	310.000000	0.0001494 	310.000000	3.28825e-08	
320.000000	0.000146102	320.000000	0.00014686	320.000000	0.000150342	320.000000	0.000145751	320.000000	0.000150084	320.000000	0.000146828	320.000000	3.19422e-08	
330.000000	0.000143754	330.000000	0.000144439	330.000000	0.000148032	330.000000	0.000143376	330.000000	0.000147782	330.000000	0.000144408	330.000000	3.10563e-08	
340.000000	0.000141538	340.000000	0.000142158	340.000000	0.00014585	340.000000	0.00014114	340.000000	0.000145618	340.000000	0.000142127	340.000000	3.02201e-08	
350.000000	0.000139442	350.000000	0.000140004	350.000000	0.000143792	350.000000	0.000139032	350.000000	0.000143566	350.000000	0.000139974	350.000000	2.94295e-08	
360.000000	0.000137457	360.000000	0.000137967	360.000000	0.00014185	360.000000	0.000137041	360.000000	0.00014163	360.000000	0.000137939	360.000000	2.86809e-08	
370.000000	0.000135575	370.000000	0.00013604	370.000000	0.000140011	370.000000	0.000135159	370.000000	0.000139802	370.000000	0.000136012	370.000000	2.79709e-08	
380.000000	0.000133789	380.000000	0.000134213	380.000000	0.000138264	380.000000	0.000133376	380.000000	0.00013806	380.000000	0.000134186	380.000000	2.72966e-08	
390.000000	0.000132091	390.000000	0.000132479	390.000000	0.000136603	390.000000	0.000131687	390.000000	0.000136411	390.000000	0.000132452	390.000000	2.66553e-08	
400.000000	0.000130475	400.000000	0.000130832	400.000000	0.000135026	400.000000	0.000130083	400.000000	0.000134848	400.000000	0.000130806	400.000000	2.60446e-08	
410.000000	0.000128936	410.000000	0.000129265	410.000000	0.000133528	410.000000	0.000128559	410.000000	0.000133354	410.000000	0.000129239	410.000000	2.54623e-08	
420.000000	0.000127468	420.000000	0.000127773	420.000000	0.000132101	420.000000	0.000127109	420.000000	0.000131933	420.000000	0.000127748	420.000000	2.49066e-08	
430.000000	0.000126067	430.000000	0.000126351	430.000000	0.000130743	430.000000	0.000125729	430.000000	0.000130583	430.000000	0.000126327	430.000000	2.43755e-08	
440.000000	0.000124729	440.000000	0.000124994	440.000000	0.000129448	440.000000	0.000124413	440.000000	0.000129292	440.000000	0.000124971	440.000000	2.38675e-08	
450.000000	0.000123449	450.000000	0.000123699	450.000000	0.000128212	450.000000	0.000123158	450.000000	0.000128058	450.000000	0.000123676	450.000000	2.3381e-08	
460.000000	0.000122224	460.000000	0.000122461	460.000000	0.000127028	460.000000	0.000121959	460.000000	0.00012688	460.000000	0.000122438	460.000000	2.29148e-08	
470.000000	0.000121051	470.000000	0.000121277	470.000000	0.000125893	470.000000	0.000120814	470.000000	0.000125757	470.000000	0.000121255	470.000000	2.24675e-08	
480.000000	0.000119926	480.000000	0.000120144	480.000000	0.000124807	480.000000	0.000119718	480.000000	0.000124676	480.000000	0.000120122	480.000000	2.2038e-08	
490.000000	0.000118847	490.000000	0.000119058	490.000000	0.000123768	490.000000	0.00011867	490.000000	0.000123642	490.000000	0.000119037	490.000000	2.16253e-08	
500.000000	0.000117812	500.000000	0.000118018	500.000000	0.000122773	500.000000	0.000117666	500.000000	0.000122653	500.000000	0.000117996	500.000000	2.12283e-08	
520.000000	0.000115862	520.000000	0.000116061	520.000000	0.000120902	520.000000	0.00011578	520.000000	0.000120793	520.000000	0.000116041	520.000000	2.04782e-08	
540.000000	0.000114059	540.000000	0.000114256	540.000000	0.00011918	540.000000	0.000114042	540.000000	0.000119076	540.000000	0.000114236	540.000000	1.97812e-08	
560.000000	0.000112387	560.000000	0.000112587	560.000000	0.000117585	560.000000	0.000112438	560.000000	0.000117491	560.000000	0.000112568	560.000000	1.91319e-08	
580.000000	0.000110835	580.000000	0.00011104	580.000000	0.000116101	580.000000	0.000110953	580.000000	0.000116018	580.000000	0.000111022	580.000000	1.85254e-08	
600.000000	0.00010939	600.000000	0.000109604	600.000000	0.00011473	600.000000	0.000109576	600.000000	0.000114654	600.000000	0.000109586	600.000000	1.79576e-08	
620.000000	0.000108044	620.000000	0.000108268	620.000000	0.000113458	620.000000	0.000108296	620.000000	0.00011338	620.000000	0.000108251	620.000000	1.74249e-08	
640.000000	0.000106787	640.000000	0.000107023	640.000000	0.000112268	640.000000	0.000107104	640.000000	0.000112196	640.000000	0.000107006	640.000000	1.6924e-08	
660.000000	0.000105612	660.000000	0.000105861	660.000000	0.000111155	660.000000	0.000105993	660.000000	0.000111091	660.000000	0.000105845	660.000000	1.64522e-08	
680.000000	0.000104512	680.000000	0.000104775	680.000000	0.000110116	680.000000	0.000104955	680.000000	0.000110055	680.000000	0.000104759	680.000000	1.60069e-08	
700.000000	0.00010348	700.000000	0.000103759	700.000000	0.000109144	700.000000	0.000103984	700.000000	0.000109088	700.000000	0.000103743	700.000000	1.5586e-08	
720.000000	0.000102513	720.000000	0.000102807	720.000000	0.000108234	720.000000	0.000103074	720.000000	0.00010818	720.000000	0.000102791	720.000000	1.51875e-08	
740.000000	0.000101604	740.000000	0.000101913	740.000000	0.000107378	740.000000	0.000102221	740.000000	0.000107326	740.000000	0.000101898	740.000000	1.48096e-08	
760.000000	0.000100749	760.000000	0.000101074	760.000000	0.00010657	760.000000	0.000101419	760.000000	0.000106527	760.000000	0.00010106	760.000000	1.44507e-08	
780.000000	9.99449e-05	780.000000	0.000100286	780.000000	0.000105811	780.000000	0.000100666	780.000000	0.000105772	780.000000	0.000100272	780.000000	1.41095e-08	
800.000000	9.91875e-05	800.000000	9.9544e-05	800.000000	0.000105099	800.000000	9.99572e-05	800.000000	0.000105061	800.000000	9.95302e-05	800.000000	1.37846e-08	
820.000000	9.84738e-05	820.000000	9.88455e-05	820.000000	0.000104429	820.000000	9.92893e-05	820.000000	0.000104393	820.000000	9.88321e-05	820.000000	1.34749e-08	
840.000000	9.78008e-05	840.000000	9.81874e-05	840.000000	0.000103797	840.000000	9.86594e-05	840.000000	0.000103761	840.000000	9.81743e-05	840.000000	1.31793e-08	
860.000000	9.71658e-05	860.000000	9.75669e-05	860.000000	0.000103197	860.000000	9.8065e-05	860.000000	0.000103163	860.000000	9.75541e-05	860.000000	1.28969e-08	
880.000000	9.65665e-05	880.000000	9.69816e-05	880.000000	0.00010263	880.000000	9.75035e-05	880.000000	0.000102599	880.000000	9.69689e-05	880.000000	1.26267e-08	
900.000000	9.60005e-05	900.000000	9.6429e-05	900.000000	0.000102093	900.000000	9.69726e-05	900.000000	0.000102067	900.000000	9.64167e-05	900.000000	1.23681e-08	
920.000000	9.54659e-05	920.000000	9.59072e-05	920.000000	0.000101585	920.000000	9.64704e-05	920.000000	0.00010156	920.000000	9.58951e-05	920.000000	1.21203e-08	
