! 110Pd energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
240.000000	0.000145374	240.000000	0.000146759	240.000000	0.000148594	240.000000	0.000145583	240.000000	0.000148494	240.000000	0.000146724	240.000000	3.54449e-08	
250.000000	0.000141977	250.000000	0.000143213	250.000000	0.000145202	250.000000	0.000142067	250.000000	0.000145099	250.000000	0.000143179	250.000000	3.41487e-08	
260.000000	0.000138824	260.000000	0.000139926	260.000000	0.000142053	260.000000	0.000138814	260.000000	0.000141948	260.000000	0.000139894	260.000000	3.29477e-08	
270.000000	0.000135889	270.000000	0.000136873	270.000000	0.000139131	270.000000	0.000135796	270.000000	0.000139025	270.000000	0.000136841	270.000000	3.18315e-08	
280.000000	0.000133151	280.000000	0.000134029	280.000000	0.000136409	280.000000	0.000132988	280.000000	0.000136296	280.000000	0.000133998	280.000000	3.07914e-08	
290.000000	0.00013059	290.000000	0.000131375	290.000000	0.000133861	290.000000	0.00013037	290.000000	0.000133755	290.000000	0.000131345	290.000000	2.98197e-08	
300.000000	0.00012819	300.000000	0.000128891	300.000000	0.000131477	300.000000	0.000127924	300.000000	0.000131368	300.000000	0.000128862	300.000000	2.89099e-08	
310.000000	0.000125937	310.000000	0.000126563	310.000000	0.000129242	310.000000	0.000125634	310.000000	0.000129137	310.000000	0.000126535	310.000000	2.80561e-08	
320.000000	0.000123817	320.000000	0.000124377	320.000000	0.000127138	320.000000	0.000123486	320.000000	0.000127039	320.000000	0.00012435	320.000000	2.72532e-08	
330.000000	0.000121819	330.000000	0.00012232	330.000000	0.000125163	330.000000	0.000121467	330.000000	0.000125064	330.000000	0.000122294	330.000000	2.64968e-08	
340.000000	0.000119933	340.000000	0.000120382	340.000000	0.000123304	340.000000	0.000119567	340.000000	0.000123208	340.000000	0.000120356	340.000000	2.57828e-08	
350.000000	0.00011815	350.000000	0.000118553	350.000000	0.000121546	350.000000	0.000117776	350.000000	0.00012145	350.000000	0.000118528	350.000000	2.51079e-08	
360.000000	0.000116463	360.000000	0.000116824	360.000000	0.000119883	360.000000	0.000116085	360.000000	0.000119791	360.000000	0.0001168 	360.000000	2.44687e-08	
370.000000	0.000114862	370.000000	0.000115188	370.000000	0.000118312	370.000000	0.000114486	370.000000	0.000118226	370.000000	0.000115164	370.000000	2.38625e-08	
380.000000	0.000113344	380.000000	0.000113638	380.000000	0.000116824	380.000000	0.000112972	380.000000	0.000116736	380.000000	0.000113614	380.000000	2.32868e-08	
390.000000	0.0001119 	390.000000	0.000112166	390.000000	0.000115412	390.000000	0.000111537	390.000000	0.000115325	390.000000	0.000112144	390.000000	2.27393e-08	
400.000000	0.000110527	400.000000	0.000110769	400.000000	0.000114067	400.000000	0.000110175	400.000000	0.000113988	400.000000	0.000110746	400.000000	2.2218e-08	
410.000000	0.000109219	410.000000	0.000109439	410.000000	0.000112787	410.000000	0.000108881	410.000000	0.000112711	410.000000	0.000109418	410.000000	2.17209e-08	
420.000000	0.000107971	420.000000	0.000108174	420.000000	0.000111569	420.000000	0.000107651	420.000000	0.000111497	420.000000	0.000108153	420.000000	2.12465e-08	
430.000000	0.000106781	430.000000	0.000106968	430.000000	0.000110409	430.000000	0.000106479	430.000000	0.000110343	430.000000	0.000106947	430.000000	2.07931e-08	
440.000000	0.000105644	440.000000	0.000105818	440.000000	0.000109304	440.000000	0.000105363	440.000000	0.00010924	440.000000	0.000105797	440.000000	2.03595e-08	
450.000000	0.000104557	450.000000	0.000104719	450.000000	0.000108249	450.000000	0.000104297	450.000000	0.000108186	450.000000	0.000104699	450.000000	1.99442e-08	
460.000000	0.000103516	460.000000	0.00010367	460.000000	0.000107241	460.000000	0.00010328	460.000000	0.000107181	460.000000	0.00010365	460.000000	1.95462e-08	
470.000000	0.00010252	470.000000	0.000102666	470.000000	0.000106278	470.000000	0.000102308	470.000000	0.000106221	470.000000	0.000102647	470.000000	1.91644e-08	
480.000000	0.000101565	480.000000	0.000101706	480.000000	0.000105357	480.000000	0.000101379	480.000000	0.000105299	480.000000	0.000101687	480.000000	1.87979e-08	
490.000000	0.000100649	490.000000	0.000100785	490.000000	0.000104475	490.000000	0.00010049	490.000000	0.000104416	490.000000	0.000100767	490.000000	1.84456e-08	
500.000000	9.97698e-05	500.000000	9.99033e-05	500.000000	0.000103629	500.000000	9.96376e-05	500.000000	0.000103572	500.000000	9.98852e-05	500.000000	1.81067e-08	
520.000000	9.81142e-05	520.000000	9.82452e-05	520.000000	0.000102035	520.000000	9.80378e-05	520.000000	0.000101984	520.000000	9.82277e-05	520.000000	1.74665e-08	
540.000000	9.65834e-05	540.000000	9.67157e-05	540.000000	0.000100564	540.000000	9.65642e-05	540.000000	0.000100519	540.000000	9.66989e-05	540.000000	1.68716e-08	
560.000000	9.51648e-05	560.000000	9.53016e-05	560.000000	9.92062e-05	560.000000	9.52036e-05	560.000000	9.91659e-05	560.000000	9.52853e-05	560.000000	1.63174e-08	
580.000000	9.38474e-05	580.000000	9.39913e-05	580.000000	9.79486e-05	580.000000	9.39443e-05	580.000000	9.79099e-05	580.000000	9.39755e-05	580.000000	1.57998e-08	
600.000000	9.26217e-05	600.000000	9.27746e-05	600.000000	9.67815e-05	600.000000	9.27764e-05	600.000000	9.67476e-05	600.000000	9.27593e-05	600.000000	1.53152e-08	
620.000000	9.14793e-05	620.000000	9.1643e-05	620.000000	9.56969e-05	620.000000	9.16911e-05	620.000000	9.56623e-05	620.000000	9.16281e-05	620.000000	1.48606e-08	
640.000000	9.0413e-05	640.000000	9.05885e-05	640.000000	9.46877e-05	640.000000	9.06807e-05	640.000000	9.46537e-05	640.000000	9.05741e-05	640.000000	1.44331e-08	
660.000000	8.94161e-05	660.000000	8.96045e-05	660.000000	9.37436e-05	660.000000	8.97385e-05	660.000000	9.37122e-05	660.000000	8.95905e-05	660.000000	1.40305e-08	
