#theta_cm, theta3_lab, Ek3_lab, theta4_deg, Ek4_lab
131.8 162.316 130.794 172.798 144.206
131.9 171.166 141.064 176.078 133.936
132 180 144.603 180 130.397
132.1 8.83408 141.064 3.92232 133.936
132.2 17.684 130.794 7.20168 144.206
132.3 26.5641 114.799 9.41839 160.201
132.4 35.4863 94.6436 10.4407 180.356
132.5 44.4582 72.3013 10.3487 202.699
132.6 53.4833 49.959 9.3263 225.041
132.7 62.5593 29.8037 7.58532 245.196
132.8 71.6791 13.8083 5.32969 261.192
132.9 80.8311 3.53868 2.74488 271.461
133 47.9585 0 1.12338e-13 275
133.1 99.1689 3.53868 177.255 271.461
133.2 108.321 13.8083 174.67 261.192
133.3 117.441 29.8037 172.415 245.196
133.4 126.517 49.959 170.674 225.041
133.5 135.542 72.3013 169.651 202.699
133.6 144.514 94.6436 169.559 180.356
133.7 153.436 114.799 170.582 160.201
133.8 162.316 130.794 172.798 144.206
133.9 171.166 141.064 176.078 133.936
134 180 144.603 180 130.397
134.1 8.83408 141.064 3.92232 133.936
134.2 17.684 130.794 7.20168 144.206
134.3 26.5641 114.799 9.41839 160.201
134.4 35.4863 94.6436 10.4407 180.356
134.5 44.4582 72.3013 10.3487 202.699
134.6 53.4833 49.959 9.3263 225.041
134.7 62.5593 29.8037 7.58532 245.196
134.8 71.6791 13.8083 5.32969 261.192
134.9 80.8311 3.53868 2.74488 271.461
135 71.4879 0 3.02533e-13 275
135.1 99.1689 3.53868 177.255 271.461
135.2 108.321 13.8083 174.67 261.192
135.3 117.441 29.8037 172.415 245.196
135.4 126.517 49.959 170.674 225.041
135.5 135.542 72.3013 169.651 202.699
135.6 144.514 94.6436 169.559 180.356
135.7 153.436 114.799 170.582 160.201
135.8 162.316 130.794 172.798 144.206
135.9 171.166 141.064 176.078 133.936
136 3.30771e-13 144.603 1.51259e-13 130.397
136.1 8.83408 141.064 3.92232 133.936
136.2 17.684 130.794 7.20168 144.206
136.3 26.5641 114.799 9.41839 160.201
136.4 35.4863 94.6436 10.4407 180.356
136.5 44.4582 72.3013 10.3487 202.699
136.6 53.4833 49.959 9.3263 225.041
136.7 62.5593 29.8037 7.58532 245.196
136.8 71.6791 13.8083 5.32969 261.192
136.9 80.8311 3.53868 2.74488 271.461
137 175.093 0 180 275
137.1 99.1689 3.53868 177.255 271.461
137.2 108.321 13.8083 174.67 261.192
137.3 117.441 29.8037 172.415 245.196
137.4 126.517 49.959 170.674 225.041
137.5 135.542 72.3013 169.651 202.699
137.6 144.514 94.6436 169.559 180.356
137.7 153.436 114.799 170.582 160.201
137.8 162.316 130.794 172.798 144.206
137.9 171.166 141.064 176.078 133.936
138 180 144.603 180 130.397
138.1 8.83408 141.064 3.92232 133.936
138.2 17.684 130.794 7.20168 144.206
138.3 26.5641 114.799 9.41839 160.201
138.4 35.4863 94.6436 10.4407 180.356
138.5 44.4582 72.3013 10.3487 202.699
138.6 53.4833 49.959 9.3263 225.041
138.7 62.5593 29.8037 7.58532 245.196
138.8 71.6791 13.8083 5.32969 261.192
138.9 80.8311 3.53868 2.74488 271.461
139 60.8334 0 1.81498e-13 275
139.1 99.1689 3.53868 177.255 271.461
139.2 108.321 13.8083 174.67 261.192
139.3 117.441 29.8037 172.415 245.196
139.4 126.517 49.959 170.674 225.041
139.5 135.542 72.3013 169.651 202.699
139.6 144.514 94.6436 169.559 180.356
139.7 153.436 114.799 170.582 160.201
139.8 162.316 130.794 172.798 144.206
139.9 171.166 141.064 176.078 133.936
140 180 144.603 180 130.397
140.1 8.83408 141.064 3.92232 133.936
140.2 17.684 130.794 7.20168 144.206
140.3 26.5641 114.799 9.41839 160.201
140.4 35.4863 94.6436 10.4407 180.356
140.5 44.4582 72.3013 10.3487 202.699
140.6 53.4833 49.959 9.3263 225.041
140.7 62.5593 29.8037 7.58532 245.196
140.8 71.6791 13.8083 5.32969 261.192
140.9 80.8311 3.53868 2.74488 271.461
141 74.7554 0 3.71693e-13 275
141.1 99.1689 3.53868 177.255 271.461
141.2 108.321 13.8083 174.67 261.192
141.3 117.441 29.8037 172.415 245.196
141.4 126.517 49.959 170.674 225.041
141.5 135.542 72.3013 169.651 202.699
141.6 144.514 94.6436 169.559 180.356
141.7 153.436 114.799 170.582 160.201
141.8 162.316 130.794 172.798 144.206
141.9 171.166 141.064 176.078 133.936
142 1.10373e-13 144.603 5.04726e-14 130.397
142.1 8.83408 141.064 3.92232 133.936
142.2 17.684 130.794 7.20168 144.206
142.3 26.5641 114.799 9.41839 160.201
142.4 35.4863 94.6436 10.4407 180.356
142.5 44.4582 72.3013 10.3487 202.699
142.6 53.4833 49.959 9.3263 225.041
142.7 62.5593 29.8037 7.58532 245.196
142.8 71.6791 13.8083 5.32969 261.192
142.9 80.8311 3.53868 2.74488 271.461
143 30.8324 0 6.0463e-14 275
143.1 99.1689 3.53868 177.255 271.461
143.2 108.321 13.8083 174.67 261.192
143.3 117.441 29.8037 172.415 245.196
143.4 126.517 49.959 170.674 225.041
143.5 135.542 72.3013 169.651 202.699
143.6 144.514 94.6436 169.559 180.356
143.7 153.436 114.799 170.582 160.201
143.8 162.316 130.794 172.798 144.206
143.9 171.166 141.064 176.078 133.936
144 180 144.603 180 130.397
144.1 8.83408 141.064 3.92232 133.936
144.2 17.684 130.794 7.20168 144.206
144.3 26.5641 114.799 9.41839 160.201
144.4 35.4863 94.6436 10.4407 180.356
144.5 44.4582 72.3013 10.3487 202.699
144.6 53.4833 49.959 9.3263 225.041
144.7 62.5593 29.8037 7.58532 245.196
144.8 71.6791 13.8083 5.32969 261.192
144.9 80.8311 3.53868 2.74488 271.461
145 67.9951 0 2.50658e-13 275
145.1 99.1689 3.53868 177.255 271.461
145.2 108.321 13.8083 174.67 261.192
145.3 117.441 29.8037 172.415 245.196
145.4 126.517 49.959 170.674 225.041
145.5 135.542 72.3013 169.651 202.699
145.6 144.514 94.6436 169.559 180.356
145.7 153.436 114.799 170.582 160.201
145.8 162.316 130.794 172.798 144.206
145.9 171.166 141.064 176.078 133.936
146 180 144.603 180 130.397
146.1 8.83408 141.064 3.92232 133.936
146.2 17.684 130.794 7.20168 144.206
146.3 26.5641 114.799 9.41839 160.201
146.4 35.4863 94.6436 10.4407 180.356
146.5 44.4582 72.3013 10.3487 202.699
146.6 53.4833 49.959 9.3263 225.041
146.7 62.5593 29.8037 7.58532 245.196
146.8 71.6791 13.8083 5.32969 261.192
146.9 80.8311 3.53868 2.74488 271.461
147 149.122 0 180 275
147.1 99.1689 3.53868 177.255 271.461
147.2 108.321 13.8083 174.67 261.192
147.3 117.441 29.8037 172.415 245.196
147.4 126.517 49.959 170.674 225.041
147.5 135.542 72.3013 169.651 202.699
147.6 144.514 94.6436 169.559 180.356
147.7 153.436 114.799 170.582 160.201
147.8 162.316 130.794 172.798 144.206
147.9 171.166 141.064 176.078 133.936
148 180 144.603 180 130.397
148.1 8.83408 141.064 3.92232 133.936
148.2 17.684 130.794 7.20168 144.206
148.3 26.5641 114.799 9.41839 160.201
148.4 35.4863 94.6436 10.4407 180.356
148.5 44.4582 72.3013 10.3487 202.699
148.6 53.4833 49.959 9.3263 225.041
148.7 62.5593 29.8037 7.58532 245.196
148.8 71.6791 13.8083 5.32969 261.192
148.9 80.8311 3.53868 2.74488 271.461
149 51.9932 0 1.29623e-13 275
149.1 99.1689 3.53868 177.255 271.461
149.2 108.321 13.8083 174.67 261.192
149.3 117.441 29.8037 172.415 245.196
149.4 126.517 49.959 170.674 225.041
149.5 135.542 72.3013 169.651 202.699
149.6 144.514 94.6436 169.559 180.356
149.7 153.436 114.799 170.582 160.201
149.8 162.316 130.794 172.798 144.206
149.9 171.166 141.064 176.078 133.936
150 180 144.603 180 130.397
150.1 8.83408 141.064 3.92232 133.936
150.2 17.684 130.794 7.20168 144.206
150.3 26.5641 114.799 9.41839 160.201
150.4 35.4863 94.6436 10.4407 180.356
150.5 44.4582 72.3013 10.3487 202.699
150.6 53.4833 49.959 9.3263 225.041
150.7 62.5593 29.8037 7.58532 245.196
150.8 71.6791 13.8083 5.32969 261.192
150.9 80.8311 3.53868 2.74488 271.461
151 72.4252 0 3.19818e-13 275
151.1 99.1689 3.53868 177.255 271.461
151.2 108.321 13.8083 174.67 261.192
151.3 117.441 29.8037 172.415 245.196
151.4 126.517 49.959 170.674 225.041
151.5 135.542 72.3013 169.651 202.699
151.6 144.514 94.6436 169.559 180.356
151.7 153.436 114.799 170.582 160.201
151.8 162.316 130.794 172.798 144.206
151.9 171.166 141.064 176.078 133.936
152 180 144.603 180 130.397
152.1 8.83408 141.064 3.92232 133.936
152.2 17.684 130.794 7.20168 144.206
152.3 26.5641 114.799 9.41839 160.201
152.4 35.4863 94.6436 10.4407 180.356
152.5 44.4582 72.3013 10.3487 202.699
152.6 53.4833 49.959 9.3263 225.041
152.7 62.5593 29.8037 7.58532 245.196
152.8 71.6791 13.8083 5.32969 261.192
152.9 80.8311 3.53868 2.74488 271.461
153 4.84576 0 8.58765e-15 275
153.1 99.1689 3.53868 177.255 271.461
153.2 108.321 13.8083 174.67 261.192
153.3 117.441 29.8037 172.415 245.196
153.4 126.517 49.959 170.674 225.041
153.5 135.542 72.3013 169.651 202.699
153.6 144.514 94.6436 169.559 180.356
153.7 153.436 114.799 170.582 160.201
153.8 162.316 130.794 172.798 144.206
153.9 171.166 141.064 176.078 133.936
154 180 144.603 180 130.397
154.1 8.83408 141.064 3.92232 133.936
154.2 17.684 130.794 7.20168 144.206
154.3 26.5641 114.799 9.41839 160.201
154.4 35.4863 94.6436 10.4407 180.356
154.5 44.4582 72.3013 10.3487 202.699
154.6 53.4833 49.959 9.3263 225.041
154.7 62.5593 29.8037 7.58532 245.196
154.8 71.6791 13.8083 5.32969 261.192
154.9 80.8311 3.53868 2.74488 271.461
155 62.9972 0 1.98783e-13 275
155.1 99.1689 3.53868 177.255 271.461
155.2 108.321 13.8083 174.67 261.192
155.3 117.441 29.8037 172.415 245.196
155.4 126.517 49.959 170.674 225.041
155.5 135.542 72.3013 169.651 202.699
155.6 144.514 94.6436 169.559 180.356
155.7 153.436 114.799 170.582 160.201
155.8 162.316 130.794 172.798 144.206
155.9 171.166 141.064 176.078 133.936
156 180 144.603 180 130.397
156.1 8.83408 141.064 3.92232 133.936
156.2 17.684 130.794 7.20168 144.206
156.3 26.5641 114.799 9.41839 160.201
156.4 35.4863 94.6436 10.4407 180.356
156.5 44.4582 72.3013 10.3487 202.699
156.6 53.4833 49.959 9.3263 225.041
156.7 62.5593 29.8037 7.58532 245.196
156.8 71.6791 13.8083 5.32969 261.192
156.9 80.8311 3.53868 2.74488 271.461
157 75.4033 0 3.88978e-13 275
157.1 99.1689 3.53868 177.255 271.461
157.2 108.321 13.8083 174.67 261.192
157.3 117.441 29.8037 172.415 245.196
157.4 126.517 49.959 170.674 225.041
157.5 135.542 72.3013 169.651 202.699
157.6 144.514 94.6436 169.559 180.356
157.7 153.436 114.799 170.582 160.201
157.8 162.316 130.794 172.798 144.206
157.9 171.166 141.064 176.078 133.936
158 5.52909e-14 144.603 2.5284e-14 130.397
158.1 8.83408 141.064 3.92232 133.936
158.2 17.684 130.794 7.20168 144.206
158.3 26.5641 114.799 9.41839 160.201
158.4 35.4863 94.6436 10.4407 180.356
158.5 44.4582 72.3013 10.3487 202.699
158.6 53.4833 49.959 9.3263 225.041
158.7 62.5593 29.8037 7.58532 245.196
158.8 71.6791 13.8083 5.32969 261.192
158.9 80.8311 3.53868 2.74488 271.461
159 37.5069 0 7.77475e-14 275
159.1 99.1689 3.53868 177.255 271.461
159.2 108.321 13.8083 174.67 261.192
159.3 117.441 29.8037 172.415 245.196
159.4 126.517 49.959 170.674 225.041
159.5 135.542 72.3013 169.651 202.699
159.6 144.514 94.6436 169.559 180.356
159.7 153.436 114.799 170.582 160.201
159.8 162.316 130.794 172.798 144.206
159.9 171.166 141.064 176.078 133.936
160 180 144.603 180 130.397
160.1 8.83408 141.064 3.92232 133.936
160.2 17.684 130.794 7.20168 144.206
160.3 26.5641 114.799 9.41839 160.201
160.4 35.4863 94.6436 10.4407 180.356
160.5 44.4582 72.3013 10.3487 202.699
160.6 53.4833 49.959 9.3263 225.041
160.7 62.5593 29.8037 7.58532 245.196
160.8 71.6791 13.8083 5.32969 261.192
160.9 80.8311 3.53868 2.74488 271.461
161 69.2906 0 2.67943e-13 275
161.1 99.1689 3.53868 177.255 271.461
161.2 108.321 13.8083 174.67 261.192
161.3 117.441 29.8037 172.415 245.196
161.4 126.517 49.959 170.674 225.041
161.5 135.542 72.3013 169.651 202.699
161.6 144.514 94.6436 169.559 180.356
161.7 153.436 114.799 170.582 160.201
161.8 162.316 130.794 172.798 144.206
161.9 171.166 141.064 176.078 133.936
162 180 144.603 180 130.397
162.1 8.83408 141.064 3.92232 133.936
162.2 17.684 130.794 7.20168 144.206
162.3 26.5641 114.799 9.41839 160.201
162.4 35.4863 94.6436 10.4407 180.356
162.5 44.4582 72.3013 10.3487 202.699
162.6 53.4833 49.959 9.3263 225.041
162.7 62.5593 29.8037 7.58532 245.196
162.8 71.6791 13.8083 5.32969 261.192
162.9 80.8311 3.53868 2.74488 271.461
163 77.5321 0 4.58138e-13 275
163.1 99.1689 3.53868 177.255 271.461
163.2 108.321 13.8083 174.67 261.192
163.3 117.441 29.8037 172.415 245.196
163.4 126.517 49.959 170.674 225.041
163.5 135.542 72.3013 169.651 202.699
163.6 144.514 94.6436 169.559 180.356
163.7 153.436 114.799 170.582 160.201
163.8 162.316 130.794 172.798 144.206
163.9 171.166 141.064 176.078 133.936
164 180 144.603 180 130.397
164.1 8.83408 141.064 3.92232 133.936
164.2 17.684 130.794 7.20168 144.206
164.3 26.5641 114.799 9.41839 160.201
164.4 35.4863 94.6436 10.4407 180.356
164.5 44.4582 72.3013 10.3487 202.699
164.6 53.4833 49.959 9.3263 225.041
164.7 62.5593 29.8037 7.58532 245.196
164.8 71.6791 13.8083 5.32969 261.192
164.9 80.8311 3.53868 2.74488 271.461
165 81.1197 0 6.48333e-13 275
165.1 99.1689 3.53868 177.255 271.461
165.2 108.321 13.8083 174.67 261.192
165.3 117.441 29.8037 172.415 245.196
165.4 126.517 49.959 170.674 225.041
165.5 135.542 72.3013 169.651 202.699
165.6 144.514 94.6436 169.559 180.356
165.7 153.436 114.799 170.582 160.201
165.8 162.316 130.794 172.798 144.206
165.9 171.166 141.064 176.078 133.936
166 8.26718e-13 144.603 3.78051e-13 130.397
166.1 8.83408 141.064 3.92232 133.936
166.2 17.684 130.794 7.20168 144.206
166.3 26.5641 114.799 9.41839 160.201
166.4 35.4863 94.6436 10.4407 180.356
166.5 44.4582 72.3013 10.3487 202.699
166.6 53.4833 49.959 9.3263 225.041
166.7 62.5593 29.8037 7.58532 245.196
166.8 71.6791 13.8083 5.32969 261.192
166.9 80.8311 3.53868 2.74488 271.461
167 121.652 0 180 275
167.1 99.1689 3.53868 177.255 271.461
167.2 108.321 13.8083 174.67 261.192
167.3 117.441 29.8037 172.415 245.196
167.4 126.517 49.959 170.674 225.041
167.5 135.542 72.3013 169.651 202.699
167.6 144.514 94.6436 169.559 180.356
167.7 153.436 114.799 170.582 160.201
167.8 162.316 130.794 172.798 144.206
167.9 171.166 141.064 176.078 133.936
168 2.20607e-13 144.603 1.00882e-13 130.397
168.1 8.83408 141.064 3.92232 133.936
168.2 17.684 130.794 7.20168 144.206
168.3 26.5641 114.799 9.41839 160.201
168.4 35.4863 94.6436 10.4407 180.356
168.5 44.4582 72.3013 10.3487 202.699
168.6 53.4833 49.959 9.3263 225.041
168.7 62.5593 29.8037 7.58532 245.196
168.8 71.6791 13.8083 5.32969 261.192
168.9 80.8311 3.53868 2.74488 271.461
169 14.3275 0 2.58722e-14 275
169.1 99.1689 3.53868 177.255 271.461
169.2 108.321 13.8083 174.67 261.192
169.3 117.441 29.8037 172.415 245.196
169.4 126.517 49.959 170.674 225.041
169.5 135.542 72.3013 169.651 202.699
169.6 144.514 94.6436 169.559 180.356
169.7 153.436 114.799 170.582 160.201
169.8 162.316 130.794 172.798 144.206
169.9 171.166 141.064 176.078 133.936
170 180 144.603 180 130.397
170.1 8.83408 141.064 3.92232 133.936
170.2 17.684 130.794 7.20168 144.206
170.3 26.5641 114.799 9.41839 160.201
170.4 35.4863 94.6436 10.4407 180.356
170.5 44.4582 72.3013 10.3487 202.699
170.6 53.4833 49.959 9.3263 225.041
170.7 62.5593 29.8037 7.58532 245.196
170.8 71.6791 13.8083 5.32969 261.192
170.9 80.8311 3.53868 2.74488 271.461
171 64.8817 0 2.16067e-13 275
171.1 99.1689 3.53868 177.255 271.461
171.2 108.321 13.8083 174.67 261.192
171.3 117.441 29.8037 172.415 245.196
171.4 126.517 49.959 170.674 225.041
171.5 135.542 72.3013 169.651 202.699
171.6 144.514 94.6436 169.559 180.356
171.7 153.436 114.799 170.582 160.201
171.8 162.316 130.794 172.798 144.206
171.9 171.166 141.064 176.078 133.936
172 180 144.603 180 130.397
172.1 8.83408 141.064 3.92232 133.936
172.2 17.684 130.794 7.20168 144.206
172.3 26.5641 114.799 9.41839 160.201
172.4 35.4863 94.6436 10.4407 180.356
172.5 44.4582 72.3013 10.3487 202.699
172.6 53.4833 49.959 9.3263 225.041
172.7 62.5593 29.8037 7.58532 245.196
172.8 71.6791 13.8083 5.32969 261.192
172.9 80.8311 3.53868 2.74488 271.461
173 75.9994 0 4.06262e-13 275
173.1 99.1689 3.53868 177.255 271.461
173.2 108.321 13.8083 174.67 261.192
173.3 117.441 29.8037 172.415 245.196
173.4 126.517 49.959 170.674 225.041
173.5 135.542 72.3013 169.651 202.699
173.6 144.514 94.6436 169.559 180.356
173.7 153.436 114.799 170.582 160.201
173.8 162.316 130.794 172.798 144.206
173.9 171.166 141.064 176.078 133.936
174 180 144.603 180 130.397
174.1 8.83408 141.064 3.92232 133.936
174.2 17.684 130.794 7.20168 144.206
174.3 26.5641 114.799 9.41839 160.201
174.4 35.4863 94.6436 10.4407 180.356
174.5 44.4582 72.3013 10.3487 202.699
174.6 53.4833 49.959 9.3263 225.041
174.7 62.5593 29.8037 7.58532 245.196
174.8 71.6791 13.8083 5.32969 261.192
174.9 80.8311 3.53868 2.74488 271.461
175 80.3613 0 5.96457e-13 275
175.1 99.1689 3.53868 177.255 271.461
175.2 108.321 13.8083 174.67 261.192
175.3 117.441 29.8037 172.415 245.196
175.4 126.517 49.959 170.674 225.041
175.5 135.542 72.3013 169.651 202.699
175.6 144.514 94.6436 169.559 180.356
175.7 153.436 114.799 170.582 160.201
175.8 162.316 130.794 172.798 144.206
175.9 171.166 141.064 176.078 133.936
176 180 144.603 180 130.397
176.1 8.83408 141.064 3.92232 133.936
176.2 17.684 130.794 7.20168 144.206
176.3 26.5641 114.799 9.41839 160.201
176.4 35.4863 94.6436 10.4407 180.356
176.5 44.4582 72.3013 10.3487 202.699
176.6 53.4833 49.959 9.3263 225.041
176.7 62.5593 29.8037 7.58532 245.196
176.8 71.6791 13.8083 5.32969 261.192
176.9 80.8311 3.53868 2.74488 271.461
177 115.105 0 180 275
177.1 99.1689 3.53868 177.255 271.461
177.2 108.321 13.8083 174.67 261.192
177.3 117.441 29.8037 172.415 245.196
177.4 126.517 49.959 170.674 225.041
177.5 135.542 72.3013 169.651 202.699
177.6 144.514 94.6436 169.559 180.356
177.7 153.436 114.799 170.582 160.201
177.8 162.316 130.794 172.798 144.206
177.9 171.166 141.064 176.078 133.936
178 3.85922e-13 144.603 1.76479e-13 130.397
178.1 8.83408 141.064 3.92232 133.936
178.2 17.684 130.794 7.20168 144.206
178.3 26.5641 114.799 9.41839 160.201
178.4 35.4863 94.6436 10.4407 180.356
178.5 44.4582 72.3013 10.3487 202.699
178.6 53.4833 49.959 9.3263 225.041
178.7 62.5593 29.8037 7.58532 245.196
178.8 71.6791 13.8083 5.32969 261.192
178.9 80.8311 3.53868 2.74488 271.461
179 165.603 0 180 275
179.1 99.1689 3.53868 177.255 271.461
179.2 108.321 13.8083 174.67 261.192
179.3 117.441 29.8037 172.415 245.196
179.4 126.517 49.959 170.674 225.041
179.5 135.542 72.3013 169.651 202.699
179.6 144.514 94.6436 169.559 180.356
179.7 153.436 114.799 170.582 160.201
179.8 162.316 130.794 172.798 144.206
179.9 171.166 141.064 176.078 133.936
180 180 144.603 180 130.397
