#theta_cm, theta3_lab, Ek3_lab, theta4_deg, Ek4_lab
128.4 43.3748 70.4931 7.10241 187.454
128.5 55.3141 54.8054 7.17164 203.142
128.6 68.3486 39.1177 6.56655 218.83
128.7 83.3868 24.9656 5.40803 232.982
128.8 102.6 13.7345 3.83396 244.213
128.9 131.766 6.52368 1.98512 251.424
129 180 4.03899 1.69077e-13 253.908
129.1 48.2344 6.52368 178.015 251.424
129.2 77.4001 13.7345 176.166 244.213
129.3 96.6132 24.9656 174.592 232.982
129.4 111.651 39.1177 173.433 218.83
129.5 124.686 54.8054 172.828 203.142
129.6 136.625 70.4931 172.898 187.454
129.7 147.913 84.6451 173.718 173.302
129.8 158.802 95.8762 175.283 162.071
129.9 169.455 103.087 177.465 154.86
130 180 105.572 180 152.376
130.1 10.5446 103.087 2.53514 154.86
130.2 21.1984 95.8762 4.71666 162.071
130.3 32.0868 84.6451 6.28198 173.302
130.4 43.3748 70.4931 7.10241 187.454
130.5 55.3141 54.8054 7.17164 203.142
130.6 68.3486 39.1177 6.56655 218.83
130.7 83.3868 24.9656 5.40803 232.982
130.8 102.6 13.7345 3.83396 244.213
130.9 131.766 6.52368 1.98512 251.424
131 1.56319e-12 4.03899 180 253.908
131.1 48.2344 6.52368 178.015 251.424
131.2 77.4001 13.7345 176.166 244.213
131.3 96.6132 24.9656 174.592 232.982
131.4 111.651 39.1177 173.433 218.83
131.5 124.686 54.8054 172.828 203.142
131.6 136.625 70.4931 172.898 187.454
131.7 147.913 84.6451 173.718 173.302
131.8 158.802 95.8762 175.283 162.071
131.9 169.455 103.087 177.465 154.86
132 180 105.572 180 152.376
132.1 10.5446 103.087 2.53514 154.86
132.2 21.1984 95.8762 4.71666 162.071
132.3 32.0868 84.6451 6.28198 173.302
132.4 43.3748 70.4931 7.10241 187.454
132.5 55.3141 54.8054 7.17164 203.142
132.6 68.3486 39.1177 6.56655 218.83
132.7 83.3868 24.9656 5.40803 232.982
132.8 102.6 13.7345 3.83396 244.213
132.9 131.766 6.52368 1.98512 251.424
133 180 4.03899 8.13879e-14 253.908
133.1 48.2344 6.52368 178.015 251.424
133.2 77.4001 13.7345 176.166 244.213
133.3 96.6132 24.9656 174.592 232.982
133.4 111.651 39.1177 173.433 218.83
133.5 124.686 54.8054 172.828 203.142
133.6 136.625 70.4931 172.898 187.454
133.7 147.913 84.6451 173.718 173.302
133.8 158.802 95.8762 175.283 162.071
133.9 169.455 103.087 177.465 154.86
134 180 105.572 180 152.376
134.1 10.5446 103.087 2.53514 154.86
134.2 21.1984 95.8762 4.71666 162.071
134.3 32.0868 84.6451 6.28198 173.302
134.4 43.3748 70.4931 7.10241 187.454
134.5 55.3141 54.8054 7.17164 203.142
134.6 68.3486 39.1177 6.56655 218.83
134.7 83.3868 24.9656 5.40803 232.982
134.8 102.6 13.7345 3.83396 244.213
134.9 131.766 6.52368 1.98512 251.424
135 180 4.03899 2.19182e-13 253.908
135.1 48.2344 6.52368 178.015 251.424
135.2 77.4001 13.7345 176.166 244.213
135.3 96.6132 24.9656 174.592 232.982
135.4 111.651 39.1177 173.433 218.83
135.5 124.686 54.8054 172.828 203.142
135.6 136.625 70.4931 172.898 187.454
135.7 147.913 84.6451 173.718 173.302
135.8 158.802 95.8762 175.283 162.071
135.9 169.455 103.087 177.465 154.86
136 3.94272e-13 105.572 9.72886e-14 152.376
136.1 10.5446 103.087 2.53514 154.86
136.2 21.1984 95.8762 4.71666 162.071
136.3 32.0868 84.6451 6.28198 173.302
136.4 43.3748 70.4931 7.10241 187.454
136.5 55.3141 54.8054 7.17164 203.142
136.6 68.3486 39.1177 6.56655 218.83
136.7 83.3868 24.9656 5.40803 232.982
136.8 102.6 13.7345 3.83396 244.213
136.9 131.766 6.52368 1.98512 251.424
137 1.7053e-13 4.03899 180 253.908
137.1 48.2344 6.52368 178.015 251.424
137.2 77.4001 13.7345 176.166 244.213
137.3 96.6132 24.9656 174.592 232.982
137.4 111.651 39.1177 173.433 218.83
137.5 124.686 54.8054 172.828 203.142
137.6 136.625 70.4931 172.898 187.454
137.7 147.913 84.6451 173.718 173.302
137.8 158.802 95.8762 175.283 162.071
137.9 169.455 103.087 177.465 154.86
138 180 105.572 180 152.376
138.1 10.5446 103.087 2.53514 154.86
138.2 21.1984 95.8762 4.71666 162.071
138.3 32.0868 84.6451 6.28198 173.302
138.4 43.3748 70.4931 7.10241 187.454
138.5 55.3141 54.8054 7.17164 203.142
138.6 68.3486 39.1177 6.56655 218.83
138.7 83.3868 24.9656 5.40803 232.982
138.8 102.6 13.7345 3.83396 244.213
138.9 131.766 6.52368 1.98512 251.424
139 180 4.03899 1.31493e-13 253.908
139.1 48.2344 6.52368 178.015 251.424
139.2 77.4001 13.7345 176.166 244.213
139.3 96.6132 24.9656 174.592 232.982
139.4 111.651 39.1177 173.433 218.83
139.5 124.686 54.8054 172.828 203.142
139.6 136.625 70.4931 172.898 187.454
139.7 147.913 84.6451 173.718 173.302
139.8 158.802 95.8762 175.283 162.071
139.9 169.455 103.087 177.465 154.86
140 180 105.572 180 152.376
140.1 10.5446 103.087 2.53514 154.86
140.2 21.1984 95.8762 4.71666 162.071
140.3 32.0868 84.6451 6.28198 173.302
140.4 43.3748 70.4931 7.10241 187.454
140.5 55.3141 54.8054 7.17164 203.142
140.6 68.3486 39.1177 6.56655 218.83
140.7 83.3868 24.9656 5.40803 232.982
140.8 102.6 13.7345 3.83396 244.213
140.9 131.766 6.52368 1.98512 251.424
141 180 4.03899 2.69288e-13 253.908
141.1 48.2344 6.52368 178.015 251.424
141.2 77.4001 13.7345 176.166 244.213
141.3 96.6132 24.9656 174.592 232.982
141.4 111.651 39.1177 173.433 218.83
141.5 124.686 54.8054 172.828 203.142
141.6 136.625 70.4931 172.898 187.454
141.7 147.913 84.6451 173.718 173.302
141.8 158.802 95.8762 175.283 162.071
141.9 169.455 103.087 177.465 154.86
142 1.31562e-13 105.572 3.24636e-14 152.376
142.1 10.5446 103.087 2.53514 154.86
142.2 21.1984 95.8762 4.71666 162.071
142.3 32.0868 84.6451 6.28198 173.302
142.4 43.3748 70.4931 7.10241 187.454
142.5 55.3141 54.8054 7.17164 203.142
142.6 68.3486 39.1177 6.56655 218.83
142.7 83.3868 24.9656 5.40803 232.982
142.8 102.6 13.7345 3.83396 244.213
142.9 131.766 6.52368 1.98512 251.424
143 180 4.03899 4.38048e-14 253.908
143.1 48.2344 6.52368 178.015 251.424
143.2 77.4001 13.7345 176.166 244.213
143.3 96.6132 24.9656 174.592 232.982
143.4 111.651 39.1177 173.433 218.83
143.5 124.686 54.8054 172.828 203.142
143.6 136.625 70.4931 172.898 187.454
143.7 147.913 84.6451 173.718 173.302
143.8 158.802 95.8762 175.283 162.071
143.9 169.455 103.087 177.465 154.86
144 180 105.572 180 152.376
144.1 10.5446 103.087 2.53514 154.86
144.2 21.1984 95.8762 4.71666 162.071
144.3 32.0868 84.6451 6.28198 173.302
144.4 43.3748 70.4931 7.10241 187.454
144.5 55.3141 54.8054 7.17164 203.142
144.6 68.3486 39.1177 6.56655 218.83
144.7 83.3868 24.9656 5.40803 232.982
144.8 102.6 13.7345 3.83396 244.213
144.9 131.766 6.52368 1.98512 251.424
145 180 4.03899 1.81599e-13 253.908
145.1 48.2344 6.52368 178.015 251.424
145.2 77.4001 13.7345 176.166 244.213
145.3 96.6132 24.9656 174.592 232.982
145.4 111.651 39.1177 173.433 218.83
145.5 124.686 54.8054 172.828 203.142
145.6 136.625 70.4931 172.898 187.454
145.7 147.913 84.6451 173.718 173.302
145.8 158.802 95.8762 175.283 162.071
145.9 169.455 103.087 177.465 154.86
146 180 105.572 180 152.376
146.1 10.5446 103.087 2.53514 154.86
146.2 21.1984 95.8762 4.71666 162.071
146.3 32.0868 84.6451 6.28198 173.302
146.4 43.3748 70.4931 7.10241 187.454
146.5 55.3141 54.8054 7.17164 203.142
146.6 68.3486 39.1177 6.56655 218.83
146.7 83.3868 24.9656 5.40803 232.982
146.8 102.6 13.7345 3.83396 244.213
146.9 131.766 6.52368 1.98512 251.424
147 1.19371e-12 4.03899 180 253.908
147.1 48.2344 6.52368 178.015 251.424
147.2 77.4001 13.7345 176.166 244.213
147.3 96.6132 24.9656 174.592 232.982
147.4 111.651 39.1177 173.433 218.83
147.5 124.686 54.8054 172.828 203.142
147.6 136.625 70.4931 172.898 187.454
147.7 147.913 84.6451 173.718 173.302
147.8 158.802 95.8762 175.283 162.071
147.9 169.455 103.087 177.465 154.86
148 180 105.572 180 152.376
148.1 10.5446 103.087 2.53514 154.86
148.2 21.1984 95.8762 4.71666 162.071
148.3 32.0868 84.6451 6.28198 173.302
148.4 43.3748 70.4931 7.10241 187.454
148.5 55.3141 54.8054 7.17164 203.142
148.6 68.3486 39.1177 6.56655 218.83
148.7 83.3868 24.9656 5.40803 232.982
148.8 102.6 13.7345 3.83396 244.213
148.9 131.766 6.52368 1.98512 251.424
149 180 4.03899 9.39103e-14 253.908
149.1 48.2344 6.52368 178.015 251.424
149.2 77.4001 13.7345 176.166 244.213
149.3 96.6132 24.9656 174.592 232.982
149.4 111.651 39.1177 173.433 218.83
149.5 124.686 54.8054 172.828 203.142
149.6 136.625 70.4931 172.898 187.454
149.7 147.913 84.6451 173.718 173.302
149.8 158.802 95.8762 175.283 162.071
149.9 169.455 103.087 177.465 154.86
150 180 105.572 180 152.376
150.1 10.5446 103.087 2.53514 154.86
150.2 21.1984 95.8762 4.71666 162.071
150.3 32.0868 84.6451 6.28198 173.302
150.4 43.3748 70.4931 7.10241 187.454
150.5 55.3141 54.8054 7.17164 203.142
150.6 68.3486 39.1177 6.56655 218.83
150.7 83.3868 24.9656 5.40803 232.982
150.8 102.6 13.7345 3.83396 244.213
150.9 131.766 6.52368 1.98512 251.424
151 180 4.03899 2.31705e-13 253.908
151.1 48.2344 6.52368 178.015 251.424
151.2 77.4001 13.7345 176.166 244.213
151.3 96.6132 24.9656 174.592 232.982
151.4 111.651 39.1177 173.433 218.83
151.5 124.686 54.8054 172.828 203.142
151.6 136.625 70.4931 172.898 187.454
151.7 147.913 84.6451 173.718 173.302
151.8 158.802 95.8762 175.283 162.071
151.9 169.455 103.087 177.465 154.86
152 180 105.572 180 152.376
152.1 10.5446 103.087 2.53514 154.86
152.2 21.1984 95.8762 4.71666 162.071
152.3 32.0868 84.6451 6.28198 173.302
152.4 43.3748 70.4931 7.10241 187.454
152.5 55.3141 54.8054 7.17164 203.142
152.6 68.3486 39.1177 6.56655 218.83
152.7 83.3868 24.9656 5.40803 232.982
152.8 102.6 13.7345 3.83396 244.213
152.9 131.766 6.52368 1.98512 251.424
153 180 4.03899 6.22166e-15 253.908
153.1 48.2344 6.52368 178.015 251.424
153.2 77.4001 13.7345 176.166 244.213
153.3 96.6132 24.9656 174.592 232.982
153.4 111.651 39.1177 173.433 218.83
153.5 124.686 54.8054 172.828 203.142
153.6 136.625 70.4931 172.898 187.454
153.7 147.913 84.6451 173.718 173.302
153.8 158.802 95.8762 175.283 162.071
153.9 169.455 103.087 177.465 154.86
154 180 105.572 180 152.376
154.1 10.5446 103.087 2.53514 154.86
154.2 21.1984 95.8762 4.71666 162.071
154.3 32.0868 84.6451 6.28198 173.302
154.4 43.3748 70.4931 7.10241 187.454
154.5 55.3141 54.8054 7.17164 203.142
154.6 68.3486 39.1177 6.56655 218.83
154.7 83.3868 24.9656 5.40803 232.982
154.8 102.6 13.7345 3.83396 244.213
154.9 131.766 6.52368 1.98512 251.424
155 180 4.03899 1.44016e-13 253.908
155.1 48.2344 6.52368 178.015 251.424
155.2 77.4001 13.7345 176.166 244.213
155.3 96.6132 24.9656 174.592 232.982
155.4 111.651 39.1177 173.433 218.83
155.5 124.686 54.8054 172.828 203.142
155.6 136.625 70.4931 172.898 187.454
155.7 147.913 84.6451 173.718 173.302
155.8 158.802 95.8762 175.283 162.071
155.9 169.455 103.087 177.465 154.86
156 180 105.572 180 152.376
156.1 10.5446 103.087 2.53514 154.86
156.2 21.1984 95.8762 4.71666 162.071
156.3 32.0868 84.6451 6.28198 173.302
156.4 43.3748 70.4931 7.10241 187.454
156.5 55.3141 54.8054 7.17164 203.142
156.6 68.3486 39.1177 6.56655 218.83
156.7 83.3868 24.9656 5.40803 232.982
156.8 102.6 13.7345 3.83396 244.213
156.9 131.766 6.52368 1.98512 251.424
157 180 4.03899 2.8181e-13 253.908
157.1 48.2344 6.52368 178.015 251.424
157.2 77.4001 13.7345 176.166 244.213
157.3 96.6132 24.9656 174.592 232.982
157.4 111.651 39.1177 173.433 218.83
157.5 124.686 54.8054 172.828 203.142
157.6 136.625 70.4931 172.898 187.454
157.7 147.913 84.6451 173.718 173.302
157.8 158.802 95.8762 175.283 162.071
157.9 169.455 103.087 177.465 154.86
158 6.59055e-14 105.572 1.62625e-14 152.376
158.1 10.5446 103.087 2.53514 154.86
158.2 21.1984 95.8762 4.71666 162.071
158.3 32.0868 84.6451 6.28198 173.302
158.4 43.3748 70.4931 7.10241 187.454
158.5 55.3141 54.8054 7.17164 203.142
158.6 68.3486 39.1177 6.56655 218.83
158.7 83.3868 24.9656 5.40803 232.982
158.8 102.6 13.7345 3.83396 244.213
158.9 131.766 6.52368 1.98512 251.424
159 180 4.03899 5.63272e-14 253.908
159.1 48.2344 6.52368 178.015 251.424
159.2 77.4001 13.7345 176.166 244.213
159.3 96.6132 24.9656 174.592 232.982
159.4 111.651 39.1177 173.433 218.83
159.5 124.686 54.8054 172.828 203.142
159.6 136.625 70.4931 172.898 187.454
159.7 147.913 84.6451 173.718 173.302
159.8 158.802 95.8762 175.283 162.071
159.9 169.455 103.087 177.465 154.86
160 180 105.572 180 152.376
160.1 10.5446 103.087 2.53514 154.86
160.2 21.1984 95.8762 4.71666 162.071
160.3 32.0868 84.6451 6.28198 173.302
160.4 43.3748 70.4931 7.10241 187.454
160.5 55.3141 54.8054 7.17164 203.142
160.6 68.3486 39.1177 6.56655 218.83
160.7 83.3868 24.9656 5.40803 232.982
160.8 102.6 13.7345 3.83396 244.213
160.9 131.766 6.52368 1.98512 251.424
161 180 4.03899 1.94121e-13 253.908
161.1 48.2344 6.52368 178.015 251.424
161.2 77.4001 13.7345 176.166 244.213
161.3 96.6132 24.9656 174.592 232.982
161.4 111.651 39.1177 173.433 218.83
161.5 124.686 54.8054 172.828 203.142
161.6 136.625 70.4931 172.898 187.454
161.7 147.913 84.6451 173.718 173.302
161.8 158.802 95.8762 175.283 162.071
161.9 169.455 103.087 177.465 154.86
162 180 105.572 180 152.376
162.1 10.5446 103.087 2.53514 154.86
162.2 21.1984 95.8762 4.71666 162.071
162.3 32.0868 84.6451 6.28198 173.302
162.4 43.3748 70.4931 7.10241 187.454
162.5 55.3141 54.8054 7.17164 203.142
162.6 68.3486 39.1177 6.56655 218.83
162.7 83.3868 24.9656 5.40803 232.982
162.8 102.6 13.7345 3.83396 244.213
162.9 131.766 6.52368 1.98512 251.424
163 180 4.03899 3.31916e-13 253.908
163.1 48.2344 6.52368 178.015 251.424
163.2 77.4001 13.7345 176.166 244.213
163.3 96.6132 24.9656 174.592 232.982
163.4 111.651 39.1177 173.433 218.83
163.5 124.686 54.8054 172.828 203.142
163.6 136.625 70.4931 172.898 187.454
163.7 147.913 84.6451 173.718 173.302
163.8 158.802 95.8762 175.283 162.071
163.9 169.455 103.087 177.465 154.86
164 180 105.572 180 152.376
164.1 10.5446 103.087 2.53514 154.86
164.2 21.1984 95.8762 4.71666 162.071
164.3 32.0868 84.6451 6.28198 173.302
164.4 43.3748 70.4931 7.10241 187.454
164.5 55.3141 54.8054 7.17164 203.142
164.6 68.3486 39.1177 6.56655 218.83
164.7 83.3868 24.9656 5.40803 232.982
164.8 102.6 13.7345 3.83396 244.213
164.9 131.766 6.52368 1.98512 251.424
165 180 4.03899 4.6971e-13 253.908
165.1 48.2344 6.52368 178.015 251.424
165.2 77.4001 13.7345 176.166 244.213
165.3 96.6132 24.9656 174.592 232.982
165.4 111.651 39.1177 173.433 218.83
165.5 124.686 54.8054 172.828 203.142
165.6 136.625 70.4931 172.898 187.454
165.7 147.913 84.6451 173.718 173.302
165.8 158.802 95.8762 175.283 162.071
165.9 169.455 103.087 177.465 154.86
166 9.85431e-13 105.572 2.4316e-13 152.376
166.1 10.5446 103.087 2.53514 154.86
166.2 21.1984 95.8762 4.71666 162.071
166.3 32.0868 84.6451 6.28198 173.302
166.4 43.3748 70.4931 7.10241 187.454
166.5 55.3141 54.8054 7.17164 203.142
166.6 68.3486 39.1177 6.56655 218.83
166.7 83.3868 24.9656 5.40803 232.982
166.8 102.6 13.7345 3.83396 244.213
166.9 131.766 6.52368 1.98512 251.424
167 3.29692e-12 4.03899 180 253.908
167.1 48.2344 6.52368 178.015 251.424
167.2 77.4001 13.7345 176.166 244.213
167.3 96.6132 24.9656 174.592 232.982
167.4 111.651 39.1177 173.433 218.83
167.5 124.686 54.8054 172.828 203.142
167.6 136.625 70.4931 172.898 187.454
167.7 147.913 84.6451 173.718 173.302
167.8 158.802 95.8762 175.283 162.071
167.9 169.455 103.087 177.465 154.86
168 2.62958e-13 105.572 6.48863e-14 152.376
168.1 10.5446 103.087 2.53514 154.86
168.2 21.1984 95.8762 4.71666 162.071
168.3 32.0868 84.6451 6.28198 173.302
168.4 43.3748 70.4931 7.10241 187.454
168.5 55.3141 54.8054 7.17164 203.142
168.6 68.3486 39.1177 6.56655 218.83
168.7 83.3868 24.9656 5.40803 232.982
168.8 102.6 13.7345 3.83396 244.213
168.9 131.766 6.52368 1.98512 251.424
169 180 4.03899 1.87441e-14 253.908
169.1 48.2344 6.52368 178.015 251.424
169.2 77.4001 13.7345 176.166 244.213
169.3 96.6132 24.9656 174.592 232.982
169.4 111.651 39.1177 173.433 218.83
169.5 124.686 54.8054 172.828 203.142
169.6 136.625 70.4931 172.898 187.454
169.7 147.913 84.6451 173.718 173.302
169.8 158.802 95.8762 175.283 162.071
169.9 169.455 103.087 177.465 154.86
170 180 105.572 180 152.376
170.1 10.5446 103.087 2.53514 154.86
170.2 21.1984 95.8762 4.71666 162.071
170.3 32.0868 84.6451 6.28198 173.302
170.4 43.3748 70.4931 7.10241 187.454
170.5 55.3141 54.8054 7.17164 203.142
170.6 68.3486 39.1177 6.56655 218.83
170.7 83.3868 24.9656 5.40803 232.982
170.8 102.6 13.7345 3.83396 244.213
170.9 131.766 6.52368 1.98512 251.424
171 180 4.03899 1.56538e-13 253.908
171.1 48.2344 6.52368 178.015 251.424
171.2 77.4001 13.7345 176.166 244.213
171.3 96.6132 24.9656 174.592 232.982
171.4 111.651 39.1177 173.433 218.83
171.5 124.686 54.8054 172.828 203.142
171.6 136.625 70.4931 172.898 187.454
171.7 147.913 84.6451 173.718 173.302
171.8 158.802 95.8762 175.283 162.071
171.9 169.455 103.087 177.465 154.86
172 180 105.572 180 152.376
172.1 10.5446 103.087 2.53514 154.86
172.2 21.1984 95.8762 4.71666 162.071
172.3 32.0868 84.6451 6.28198 173.302
172.4 43.3748 70.4931 7.10241 187.454
172.5 55.3141 54.8054 7.17164 203.142
172.6 68.3486 39.1177 6.56655 218.83
172.7 83.3868 24.9656 5.40803 232.982
172.8 102.6 13.7345 3.83396 244.213
172.9 131.766 6.52368 1.98512 251.424
173 180 4.03899 2.94333e-13 253.908
173.1 48.2344 6.52368 178.015 251.424
173.2 77.4001 13.7345 176.166 244.213
173.3 96.6132 24.9656 174.592 232.982
173.4 111.651 39.1177 173.433 218.83
173.5 124.686 54.8054 172.828 203.142
173.6 136.625 70.4931 172.898 187.454
173.7 147.913 84.6451 173.718 173.302
173.8 158.802 95.8762 175.283 162.071
173.9 169.455 103.087 177.465 154.86
174 180 105.572 180 152.376
174.1 10.5446 103.087 2.53514 154.86
174.2 21.1984 95.8762 4.71666 162.071
174.3 32.0868 84.6451 6.28198 173.302
174.4 43.3748 70.4931 7.10241 187.454
174.5 55.3141 54.8054 7.17164 203.142
174.6 68.3486 39.1177 6.56655 218.83
174.7 83.3868 24.9656 5.40803 232.982
174.8 102.6 13.7345 3.83396 244.213
174.9 131.766 6.52368 1.98512 251.424
175 180 4.03899 4.32127e-13 253.908
175.1 48.2344 6.52368 178.015 251.424
175.2 77.4001 13.7345 176.166 244.213
175.3 96.6132 24.9656 174.592 232.982
175.4 111.651 39.1177 173.433 218.83
175.5 124.686 54.8054 172.828 203.142
175.6 136.625 70.4931 172.898 187.454
175.7 147.913 84.6451 173.718 173.302
175.8 158.802 95.8762 175.283 162.071
175.9 169.455 103.087 177.465 154.86
176 180 105.572 180 152.376
176.1 10.5446 103.087 2.53514 154.86
176.2 21.1984 95.8762 4.71666 162.071
176.3 32.0868 84.6451 6.28198 173.302
176.4 43.3748 70.4931 7.10241 187.454
176.5 55.3141 54.8054 7.17164 203.142
176.6 68.3486 39.1177 6.56655 218.83
176.7 83.3868 24.9656 5.40803 232.982
176.8 102.6 13.7345 3.83396 244.213
176.9 131.766 6.52368 1.98512 251.424
177 4.29168e-12 4.03899 180 253.908
177.1 48.2344 6.52368 178.015 251.424
177.2 77.4001 13.7345 176.166 244.213
177.3 96.6132 24.9656 174.592 232.982
177.4 111.651 39.1177 173.433 218.83
177.5 124.686 54.8054 172.828 203.142
177.6 136.625 70.4931 172.898 187.454
177.7 147.913 84.6451 173.718 173.302
177.8 158.802 95.8762 175.283 162.071
177.9 169.455 103.087 177.465 154.86
178 4.60011e-13 105.572 1.1351e-13 152.376
178.1 10.5446 103.087 2.53514 154.86
178.2 21.1984 95.8762 4.71666 162.071
178.3 32.0868 84.6451 6.28198 173.302
178.4 43.3748 70.4931 7.10241 187.454
178.5 55.3141 54.8054 7.17164 203.142
178.6 68.3486 39.1177 6.56655 218.83
178.7 83.3868 24.9656 5.40803 232.982
178.8 102.6 13.7345 3.83396 244.213
178.9 131.766 6.52368 1.98512 251.424
179 5.11591e-13 4.03899 180 253.908
179.1 48.2344 6.52368 178.015 251.424
179.2 77.4001 13.7345 176.166 244.213
179.3 96.6132 24.9656 174.592 232.982
179.4 111.651 39.1177 173.433 218.83
179.5 124.686 54.8054 172.828 203.142
179.6 136.625 70.4931 172.898 187.454
179.7 147.913 84.6451 173.718 173.302
179.8 158.802 95.8762 175.283 162.071
179.9 169.455 103.087 177.465 154.86
180 180 105.572 180 152.376
