#theta_cm, theta3_lab, Ek3_lab, theta4_deg, Ek4_lab
129.1 161.078 13.2439 177.53 223.085
129.2 150.667 20.9676 175.214 215.361
129.3 147.526 32.9975 173.21 203.332
129.4 148.548 48.156 171.69 188.173
129.5 151.857 64.9594 170.832 171.37
129.6 156.469 81.7628 170.815 154.566
129.7 161.849 96.9213 171.777 139.408
129.8 167.687 108.951 173.757 127.378
129.9 173.785 116.675 176.618 119.654
130 180 119.336 180 116.993
130.1 6.21529 116.675 3.38246 119.654
130.2 12.3129 108.951 6.24315 127.378
130.3 18.1511 96.9213 8.22318 139.408
130.4 23.5315 81.7628 9.1848 154.566
130.5 28.1429 64.9594 9.16756 171.37
130.6 31.4515 48.156 8.31044 188.173
130.7 32.4737 32.9975 6.79002 203.332
130.8 29.3329 20.9676 4.7863 215.361
130.9 18.922 13.2439 2.46975 223.085
131 180 10.5825 180 225.746
131.1 161.078 13.2439 177.53 223.085
131.2 150.667 20.9676 175.214 215.361
131.3 147.526 32.9975 173.21 203.332
131.4 148.548 48.156 171.69 188.173
131.5 151.857 64.9594 170.832 171.37
131.6 156.469 81.7628 170.815 154.566
131.7 161.849 96.9213 171.777 139.408
131.8 167.687 108.951 173.757 127.378
131.9 173.785 116.675 176.618 119.654
132 180 119.336 180 116.993
132.1 6.21529 116.675 3.38246 119.654
132.2 12.3129 108.951 6.24315 127.378
132.3 18.1511 96.9213 8.22318 139.408
132.4 23.5315 81.7628 9.1848 154.566
132.5 28.1429 64.9594 9.16756 171.37
132.6 31.4515 48.156 8.31044 188.173
132.7 32.4737 32.9975 6.79002 203.332
132.8 29.3329 20.9676 4.7863 215.361
132.9 18.922 13.2439 2.46975 223.085
133 8.56798e-13 10.5825 1.01142e-13 225.746
133.1 161.078 13.2439 177.53 223.085
133.2 150.667 20.9676 175.214 215.361
133.3 147.526 32.9975 173.21 203.332
133.4 148.548 48.156 171.69 188.173
133.5 151.857 64.9594 170.832 171.37
133.6 156.469 81.7628 170.815 154.566
133.7 161.849 96.9213 171.777 139.408
133.8 167.687 108.951 173.757 127.378
133.9 173.785 116.675 176.618 119.654
134 180 119.336 180 116.993
134.1 6.21529 116.675 3.38246 119.654
134.2 12.3129 108.951 6.24315 127.378
134.3 18.1511 96.9213 8.22318 139.408
134.4 23.5315 81.7628 9.1848 154.566
134.5 28.1429 64.9594 9.16756 171.37
134.6 31.4515 48.156 8.31044 188.173
134.7 32.4737 32.9975 6.79002 203.332
134.8 29.3329 20.9676 4.7863 215.361
134.9 18.922 13.2439 2.46975 223.085
135 2.3074e-12 10.5825 2.72382e-13 225.746
135.1 161.078 13.2439 177.53 223.085
135.2 150.667 20.9676 175.214 215.361
135.3 147.526 32.9975 173.21 203.332
135.4 148.548 48.156 171.69 188.173
135.5 151.857 64.9594 170.832 171.37
135.6 156.469 81.7628 170.815 154.566
135.7 161.849 96.9213 171.777 139.408
135.8 167.687 108.951 173.757 127.378
135.9 173.785 116.675 176.618 119.654
136 2.33495e-13 119.336 1.30185e-13 116.993
136.1 6.21529 116.675 3.38246 119.654
136.2 12.3129 108.951 6.24315 127.378
136.3 18.1511 96.9213 8.22318 139.408
136.4 23.5315 81.7628 9.1848 154.566
136.5 28.1429 64.9594 9.16756 171.37
136.6 31.4515 48.156 8.31044 188.173
136.7 32.4737 32.9975 6.79002 203.332
136.8 29.3329 20.9676 4.7863 215.361
136.9 18.922 13.2439 2.46975 223.085
137 180 10.5825 180 225.746
137.1 161.078 13.2439 177.53 223.085
137.2 150.667 20.9676 175.214 215.361
137.3 147.526 32.9975 173.21 203.332
137.4 148.548 48.156 171.69 188.173
137.5 151.857 64.9594 170.832 171.37
137.6 156.469 81.7628 170.815 154.566
137.7 161.849 96.9213 171.777 139.408
137.8 167.687 108.951 173.757 127.378
137.9 173.785 116.675 176.618 119.654
138 180 119.336 180 116.993
138.1 6.21529 116.675 3.38246 119.654
138.2 12.3129 108.951 6.24315 127.378
138.3 18.1511 96.9213 8.22318 139.408
138.4 23.5315 81.7628 9.1848 154.566
138.5 28.1429 64.9594 9.16756 171.37
138.6 31.4515 48.156 8.31044 188.173
138.7 32.4737 32.9975 6.79002 203.332
138.8 29.3329 20.9676 4.7863 215.361
138.9 18.922 13.2439 2.46975 223.085
139 1.38428e-12 10.5825 1.63409e-13 225.746
139.1 161.078 13.2439 177.53 223.085
139.2 150.667 20.9676 175.214 215.361
139.3 147.526 32.9975 173.21 203.332
139.4 148.548 48.156 171.69 188.173
139.5 151.857 64.9594 170.832 171.37
139.6 156.469 81.7628 170.815 154.566
139.7 161.849 96.9213 171.777 139.408
139.8 167.687 108.951 173.757 127.378
139.9 173.785 116.675 176.618 119.654
140 180 119.336 180 116.993
140.1 6.21529 116.675 3.38246 119.654
140.2 12.3129 108.951 6.24315 127.378
140.3 18.1511 96.9213 8.22318 139.408
140.4 23.5315 81.7628 9.1848 154.566
140.5 28.1429 64.9594 9.16756 171.37
140.6 31.4515 48.156 8.31044 188.173
140.7 32.4737 32.9975 6.79002 203.332
140.8 29.3329 20.9676 4.7863 215.361
140.9 18.922 13.2439 2.46975 223.085
141 2.83488e-12 10.5825 3.34649e-13 225.746
141.1 161.078 13.2439 177.53 223.085
141.2 150.667 20.9676 175.214 215.361
141.3 147.526 32.9975 173.21 203.332
141.4 148.548 48.156 171.69 188.173
141.5 151.857 64.9594 170.832 171.37
141.6 156.469 81.7628 170.815 154.566
141.7 161.849 96.9213 171.777 139.408
141.8 167.687 108.951 173.757 127.378
141.9 173.785 116.675 176.618 119.654
142 7.79134e-14 119.336 4.34406e-14 116.993
142.1 6.21529 116.675 3.38246 119.654
142.2 12.3129 108.951 6.24315 127.378
142.3 18.1511 96.9213 8.22318 139.408
142.4 23.5315 81.7628 9.1848 154.566
142.5 28.1429 64.9594 9.16756 171.37
142.6 31.4515 48.156 8.31044 188.173
142.7 32.4737 32.9975 6.79002 203.332
142.8 29.3329 20.9676 4.7863 215.361
142.9 18.922 13.2439 2.46975 223.085
143 4.61148e-13 10.5825 5.4437e-14 225.746
143.1 161.078 13.2439 177.53 223.085
143.2 150.667 20.9676 175.214 215.361
143.3 147.526 32.9975 173.21 203.332
143.4 148.548 48.156 171.69 188.173
143.5 151.857 64.9594 170.832 171.37
143.6 156.469 81.7628 170.815 154.566
143.7 161.849 96.9213 171.777 139.408
143.8 167.687 108.951 173.757 127.378
143.9 173.785 116.675 176.618 119.654
144 180 119.336 180 116.993
144.1 6.21529 116.675 3.38246 119.654
144.2 12.3129 108.951 6.24315 127.378
144.3 18.1511 96.9213 8.22318 139.408
144.4 23.5315 81.7628 9.1848 154.566
144.5 28.1429 64.9594 9.16756 171.37
144.6 31.4515 48.156 8.31044 188.173
144.7 32.4737 32.9975 6.79002 203.332
144.8 29.3329 20.9676 4.7863 215.361
144.9 18.922 13.2439 2.46975 223.085
145 1.91175e-12 10.5825 2.25676e-13 225.746
145.1 161.078 13.2439 177.53 223.085
145.2 150.667 20.9676 175.214 215.361
145.3 147.526 32.9975 173.21 203.332
145.4 148.548 48.156 171.69 188.173
145.5 151.857 64.9594 170.832 171.37
145.6 156.469 81.7628 170.815 154.566
145.7 161.849 96.9213 171.777 139.408
145.8 167.687 108.951 173.757 127.378
145.9 173.785 116.675 176.618 119.654
146 180 119.336 180 116.993
146.1 6.21529 116.675 3.38246 119.654
146.2 12.3129 108.951 6.24315 127.378
146.3 18.1511 96.9213 8.22318 139.408
146.4 23.5315 81.7628 9.1848 154.566
146.5 28.1429 64.9594 9.16756 171.37
146.6 31.4515 48.156 8.31044 188.173
146.7 32.4737 32.9975 6.79002 203.332
146.8 29.3329 20.9676 4.7863 215.361
146.9 18.922 13.2439 2.46975 223.085
147 180 10.5825 180 225.746
147.1 161.078 13.2439 177.53 223.085
147.2 150.667 20.9676 175.214 215.361
147.3 147.526 32.9975 173.21 203.332
147.4 148.548 48.156 171.69 188.173
147.5 151.857 64.9594 170.832 171.37
147.6 156.469 81.7628 170.815 154.566
147.7 161.849 96.9213 171.777 139.408
147.8 167.687 108.951 173.757 127.378
147.9 173.785 116.675 176.618 119.654
148 180 119.336 180 116.993
148.1 6.21529 116.675 3.38246 119.654
148.2 12.3129 108.951 6.24315 127.378
148.3 18.1511 96.9213 8.22318 139.408
148.4 23.5315 81.7628 9.1848 154.566
148.5 28.1429 64.9594 9.16756 171.37
148.6 31.4515 48.156 8.31044 188.173
148.7 32.4737 32.9975 6.79002 203.332
148.8 29.3329 20.9676 4.7863 215.361
148.9 18.922 13.2439 2.46975 223.085
149 9.88626e-13 10.5825 1.16704e-13 225.746
149.1 161.078 13.2439 177.53 223.085
149.2 150.667 20.9676 175.214 215.361
149.3 147.526 32.9975 173.21 203.332
149.4 148.548 48.156 171.69 188.173
149.5 151.857 64.9594 170.832 171.37
149.6 156.469 81.7628 170.815 154.566
149.7 161.849 96.9213 171.777 139.408
149.8 167.687 108.951 173.757 127.378
149.9 173.785 116.675 176.618 119.654
150 180 119.336 180 116.993
150.1 6.21529 116.675 3.38246 119.654
150.2 12.3129 108.951 6.24315 127.378
150.3 18.1511 96.9213 8.22318 139.408
150.4 23.5315 81.7628 9.1848 154.566
150.5 28.1429 64.9594 9.16756 171.37
150.6 31.4515 48.156 8.31044 188.173
150.7 32.4737 32.9975 6.79002 203.332
150.8 29.3329 20.9676 4.7863 215.361
150.9 18.922 13.2439 2.46975 223.085
151 2.43923e-12 10.5825 2.87944e-13 225.746
151.1 161.078 13.2439 177.53 223.085
151.2 150.667 20.9676 175.214 215.361
151.3 147.526 32.9975 173.21 203.332
151.4 148.548 48.156 171.69 188.173
151.5 151.857 64.9594 170.832 171.37
151.6 156.469 81.7628 170.815 154.566
151.7 161.849 96.9213 171.777 139.408
151.8 167.687 108.951 173.757 127.378
151.9 173.785 116.675 176.618 119.654
152 180 119.336 180 116.993
152.1 6.21529 116.675 3.38246 119.654
152.2 12.3129 108.951 6.24315 127.378
152.3 18.1511 96.9213 8.22318 139.408
152.4 23.5315 81.7628 9.1848 154.566
152.5 28.1429 64.9594 9.16756 171.37
152.6 31.4515 48.156 8.31044 188.173
152.7 32.4737 32.9975 6.79002 203.332
152.8 29.3329 20.9676 4.7863 215.361
152.9 18.922 13.2439 2.46975 223.085
153 6.54975e-14 10.5825 7.73177e-15 225.746
153.1 161.078 13.2439 177.53 223.085
153.2 150.667 20.9676 175.214 215.361
153.3 147.526 32.9975 173.21 203.332
153.4 148.548 48.156 171.69 188.173
153.5 151.857 64.9594 170.832 171.37
153.6 156.469 81.7628 170.815 154.566
153.7 161.849 96.9213 171.777 139.408
153.8 167.687 108.951 173.757 127.378
153.9 173.785 116.675 176.618 119.654
154 180 119.336 180 116.993
154.1 6.21529 116.675 3.38246 119.654
154.2 12.3129 108.951 6.24315 127.378
154.3 18.1511 96.9213 8.22318 139.408
154.4 23.5315 81.7628 9.1848 154.566
154.5 28.1429 64.9594 9.16756 171.37
154.6 31.4515 48.156 8.31044 188.173
154.7 32.4737 32.9975 6.79002 203.332
154.8 29.3329 20.9676 4.7863 215.361
154.9 18.922 13.2439 2.46975 223.085
155 1.5161e-12 10.5825 1.78971e-13 225.746
155.1 161.078 13.2439 177.53 223.085
155.2 150.667 20.9676 175.214 215.361
155.3 147.526 32.9975 173.21 203.332
155.4 148.548 48.156 171.69 188.173
155.5 151.857 64.9594 170.832 171.37
155.6 156.469 81.7628 170.815 154.566
155.7 161.849 96.9213 171.777 139.408
155.8 167.687 108.951 173.757 127.378
155.9 173.785 116.675 176.618 119.654
156 180 119.336 180 116.993
156.1 6.21529 116.675 3.38246 119.654
156.2 12.3129 108.951 6.24315 127.378
156.3 18.1511 96.9213 8.22318 139.408
156.4 23.5315 81.7628 9.1848 154.566
156.5 28.1429 64.9594 9.16756 171.37
156.6 31.4515 48.156 8.31044 188.173
156.7 32.4737 32.9975 6.79002 203.332
156.8 29.3329 20.9676 4.7863 215.361
156.9 18.922 13.2439 2.46975 223.085
157 2.96671e-12 10.5825 3.50211e-13 225.746
157.1 161.078 13.2439 177.53 223.085
157.2 150.667 20.9676 175.214 215.361
157.3 147.526 32.9975 173.21 203.332
157.4 148.548 48.156 171.69 188.173
157.5 151.857 64.9594 170.832 171.37
157.6 156.469 81.7628 170.815 154.566
157.7 161.849 96.9213 171.777 139.408
157.8 167.687 108.951 173.757 127.378
157.9 173.785 116.675 176.618 119.654
158 3.90304e-14 119.336 2.17614e-14 116.993
158.1 6.21529 116.675 3.38246 119.654
158.2 12.3129 108.951 6.24315 127.378
158.3 18.1511 96.9213 8.22318 139.408
158.4 23.5315 81.7628 9.1848 154.566
158.5 28.1429 64.9594 9.16756 171.37
158.6 31.4515 48.156 8.31044 188.173
158.7 32.4737 32.9975 6.79002 203.332
158.8 29.3329 20.9676 4.7863 215.361
158.9 18.922 13.2439 2.46975 223.085
159 5.92976e-13 10.5825 6.99989e-14 225.746
159.1 161.078 13.2439 177.53 223.085
159.2 150.667 20.9676 175.214 215.361
159.3 147.526 32.9975 173.21 203.332
159.4 148.548 48.156 171.69 188.173
159.5 151.857 64.9594 170.832 171.37
159.6 156.469 81.7628 170.815 154.566
159.7 161.849 96.9213 171.777 139.408
159.8 167.687 108.951 173.757 127.378
159.9 173.785 116.675 176.618 119.654
160 180 119.336 180 116.993
160.1 6.21529 116.675 3.38246 119.654
160.2 12.3129 108.951 6.24315 127.378
160.3 18.1511 96.9213 8.22318 139.408
160.4 23.5315 81.7628 9.1848 154.566
160.5 28.1429 64.9594 9.16756 171.37
160.6 31.4515 48.156 8.31044 188.173
160.7 32.4737 32.9975 6.79002 203.332
160.8 29.3329 20.9676 4.7863 215.361
160.9 18.922 13.2439 2.46975 223.085
161 2.04358e-12 10.5825 2.41238e-13 225.746
161.1 161.078 13.2439 177.53 223.085
161.2 150.667 20.9676 175.214 215.361
161.3 147.526 32.9975 173.21 203.332
161.4 148.548 48.156 171.69 188.173
161.5 151.857 64.9594 170.832 171.37
161.6 156.469 81.7628 170.815 154.566
161.7 161.849 96.9213 171.777 139.408
161.8 167.687 108.951 173.757 127.378
161.9 173.785 116.675 176.618 119.654
162 180 119.336 180 116.993
162.1 6.21529 116.675 3.38246 119.654
162.2 12.3129 108.951 6.24315 127.378
162.3 18.1511 96.9213 8.22318 139.408
162.4 23.5315 81.7628 9.1848 154.566
162.5 28.1429 64.9594 9.16756 171.37
162.6 31.4515 48.156 8.31044 188.173
162.7 32.4737 32.9975 6.79002 203.332
162.8 29.3329 20.9676 4.7863 215.361
162.9 18.922 13.2439 2.46975 223.085
163 3.49419e-12 10.5825 4.12478e-13 225.746
163.1 161.078 13.2439 177.53 223.085
163.2 150.667 20.9676 175.214 215.361
163.3 147.526 32.9975 173.21 203.332
163.4 148.548 48.156 171.69 188.173
163.5 151.857 64.9594 170.832 171.37
163.6 156.469 81.7628 170.815 154.566
163.7 161.849 96.9213 171.777 139.408
163.8 167.687 108.951 173.757 127.378
163.9 173.785 116.675 176.618 119.654
164 180 119.336 180 116.993
164.1 6.21529 116.675 3.38246 119.654
164.2 12.3129 108.951 6.24315 127.378
164.3 18.1511 96.9213 8.22318 139.408
164.4 23.5315 81.7628 9.1848 154.566
164.5 28.1429 64.9594 9.16756 171.37
164.6 31.4515 48.156 8.31044 188.173
164.7 32.4737 32.9975 6.79002 203.332
164.8 29.3329 20.9676 4.7863 215.361
164.9 18.922 13.2439 2.46975 223.085
165 4.9448e-12 10.5825 5.83717e-13 225.746
165.1 161.078 13.2439 177.53 223.085
165.2 150.667 20.9676 175.214 215.361
165.3 147.526 32.9975 173.21 203.332
165.4 148.548 48.156 171.69 188.173
165.5 151.857 64.9594 170.832 171.37
165.6 156.469 81.7628 170.815 154.566
165.7 161.849 96.9213 171.777 139.408
165.8 167.687 108.951 173.757 127.378
165.9 173.785 116.675 176.618 119.654
166 5.83589e-13 119.336 3.2538e-13 116.993
166.1 6.21529 116.675 3.38246 119.654
166.2 12.3129 108.951 6.24315 127.378
166.3 18.1511 96.9213 8.22318 139.408
166.4 23.5315 81.7628 9.1848 154.566
166.5 28.1429 64.9594 9.16756 171.37
166.6 31.4515 48.156 8.31044 188.173
166.7 32.4737 32.9975 6.79002 203.332
166.8 29.3329 20.9676 4.7863 215.361
166.9 18.922 13.2439 2.46975 223.085
167 180 10.5825 180 225.746
167.1 161.078 13.2439 177.53 223.085
167.2 150.667 20.9676 175.214 215.361
167.3 147.526 32.9975 173.21 203.332
167.4 148.548 48.156 171.69 188.173
167.5 151.857 64.9594 170.832 171.37
167.6 156.469 81.7628 170.815 154.566
167.7 161.849 96.9213 171.777 139.408
167.8 167.687 108.951 173.757 127.378
167.9 173.785 116.675 176.618 119.654
168 1.55729e-13 119.336 8.68264e-14 116.993
168.1 6.21529 116.675 3.38246 119.654
168.2 12.3129 108.951 6.24315 127.378
168.3 18.1511 96.9213 8.22318 139.408
168.4 23.5315 81.7628 9.1848 154.566
168.5 28.1429 64.9594 9.16756 171.37
168.6 31.4515 48.156 8.31044 188.173
168.7 32.4737 32.9975 6.79002 203.332
168.8 29.3329 20.9676 4.7863 215.361
168.9 18.922 13.2439 2.46975 223.085
169 1.97325e-13 10.5825 2.32936e-14 225.746
169.1 161.078 13.2439 177.53 223.085
169.2 150.667 20.9676 175.214 215.361
169.3 147.526 32.9975 173.21 203.332
169.4 148.548 48.156 171.69 188.173
169.5 151.857 64.9594 170.832 171.37
169.6 156.469 81.7628 170.815 154.566
169.7 161.849 96.9213 171.777 139.408
169.8 167.687 108.951 173.757 127.378
169.9 173.785 116.675 176.618 119.654
170 180 119.336 180 116.993
170.1 6.21529 116.675 3.38246 119.654
170.2 12.3129 108.951 6.24315 127.378
170.3 18.1511 96.9213 8.22318 139.408
170.4 23.5315 81.7628 9.1848 154.566
170.5 28.1429 64.9594 9.16756 171.37
170.6 31.4515 48.156 8.31044 188.173
170.7 32.4737 32.9975 6.79002 203.332
170.8 29.3329 20.9676 4.7863 215.361
170.9 18.922 13.2439 2.46975 223.085
171 1.64793e-12 10.5825 1.94533e-13 225.746
171.1 161.078 13.2439 177.53 223.085
171.2 150.667 20.9676 175.214 215.361
171.3 147.526 32.9975 173.21 203.332
171.4 148.548 48.156 171.69 188.173
171.5 151.857 64.9594 170.832 171.37
171.6 156.469 81.7628 170.815 154.566
171.7 161.849 96.9213 171.777 139.408
171.8 167.687 108.951 173.757 127.378
171.9 173.785 116.675 176.618 119.654
172 180 119.336 180 116.993
172.1 6.21529 116.675 3.38246 119.654
172.2 12.3129 108.951 6.24315 127.378
172.3 18.1511 96.9213 8.22318 139.408
172.4 23.5315 81.7628 9.1848 154.566
172.5 28.1429 64.9594 9.16756 171.37
172.6 31.4515 48.156 8.31044 188.173
172.7 32.4737 32.9975 6.79002 203.332
172.8 29.3329 20.9676 4.7863 215.361
172.9 18.922 13.2439 2.46975 223.085
173 3.09854e-12 10.5825 3.65773e-13 225.746
173.1 161.078 13.2439 177.53 223.085
173.2 150.667 20.9676 175.214 215.361
173.3 147.526 32.9975 173.21 203.332
173.4 148.548 48.156 171.69 188.173
173.5 151.857 64.9594 170.832 171.37
173.6 156.469 81.7628 170.815 154.566
173.7 161.849 96.9213 171.777 139.408
173.8 167.687 108.951 173.757 127.378
173.9 173.785 116.675 176.618 119.654
174 180 119.336 180 116.993
174.1 6.21529 116.675 3.38246 119.654
174.2 12.3129 108.951 6.24315 127.378
174.3 18.1511 96.9213 8.22318 139.408
174.4 23.5315 81.7628 9.1848 154.566
174.5 28.1429 64.9594 9.16756 171.37
174.6 31.4515 48.156 8.31044 188.173
174.7 32.4737 32.9975 6.79002 203.332
174.8 29.3329 20.9676 4.7863 215.361
174.9 18.922 13.2439 2.46975 223.085
175 4.54915e-12 10.5825 5.37012e-13 225.746
175.1 161.078 13.2439 177.53 223.085
175.2 150.667 20.9676 175.214 215.361
175.3 147.526 32.9975 173.21 203.332
175.4 148.548 48.156 171.69 188.173
175.5 151.857 64.9594 170.832 171.37
175.6 156.469 81.7628 170.815 154.566
175.7 161.849 96.9213 171.777 139.408
175.8 167.687 108.951 173.757 127.378
175.9 173.785 116.675 176.618 119.654
176 180 119.336 180 116.993
176.1 6.21529 116.675 3.38246 119.654
176.2 12.3129 108.951 6.24315 127.378
176.3 18.1511 96.9213 8.22318 139.408
176.4 23.5315 81.7628 9.1848 154.566
176.5 28.1429 64.9594 9.16756 171.37
176.6 31.4515 48.156 8.31044 188.173
176.7 32.4737 32.9975 6.79002 203.332
176.8 29.3329 20.9676 4.7863 215.361
176.9 18.922 13.2439 2.46975 223.085
177 180 10.5825 180 225.746
177.1 161.078 13.2439 177.53 223.085
177.2 150.667 20.9676 175.214 215.361
177.3 147.526 32.9975 173.21 203.332
177.4 148.548 48.156 171.69 188.173
177.5 151.857 64.9594 170.832 171.37
177.6 156.469 81.7628 170.815 154.566
177.7 161.849 96.9213 171.777 139.408
177.8 167.687 108.951 173.757 127.378
177.9 173.785 116.675 176.618 119.654
178 2.72427e-13 119.336 1.51891e-13 116.993
178.1 6.21529 116.675 3.38246 119.654
178.2 12.3129 108.951 6.24315 127.378
178.3 18.1511 96.9213 8.22318 139.408
178.4 23.5315 81.7628 9.1848 154.566
178.5 28.1429 64.9594 9.16756 171.37
178.6 31.4515 48.156 8.31044 188.173
178.7 32.4737 32.9975 6.79002 203.332
178.8 29.3329 20.9676 4.7863 215.361
178.9 18.922 13.2439 2.46975 223.085
179 180 10.5825 180 225.746
179.1 161.078 13.2439 177.53 223.085
179.2 150.667 20.9676 175.214 215.361
179.3 147.526 32.9975 173.21 203.332
179.4 148.548 48.156 171.69 188.173
179.5 151.857 64.9594 170.832 171.37
179.6 156.469 81.7628 170.815 154.566
179.7 161.849 96.9213 171.777 139.408
179.8 167.687 108.951 173.757 127.378
179.9 173.785 116.675 176.618 119.654
180 180 119.336 180 116.993
