#theta_cm, theta3_lab, Ek3_lab, theta4_deg, Ek4_lab
128.9 23.3902 10.9416 2.70699 229.887
129 2.28076e-12 7.98079 2.30174e-13 232.848
129.1 156.61 10.9416 177.293 229.887
129.2 145.618 19.5343 174.745 221.295
129.3 143.27 32.9176 172.525 207.911
129.4 145.191 49.7817 170.816 191.047
129.5 149.274 68.4756 169.818 172.353
129.6 154.534 87.1695 169.738 153.66
129.7 160.469 104.034 170.753 136.795
129.8 166.799 117.417 172.937 123.412
129.9 173.35 126.01 176.157 114.819
130 180 128.97 180 111.859
130.1 6.65002 126.01 3.84349 114.819
130.2 13.2006 117.417 7.06263 123.412
130.3 19.5305 104.034 9.24656 136.795
130.4 25.4659 87.1695 10.2619 153.66
130.5 30.7259 68.4756 10.1822 172.353
130.6 34.8091 49.7817 9.18427 191.047
130.7 36.7302 32.9176 7.47489 207.911
130.8 34.3824 19.5343 5.25463 221.295
130.9 23.3902 10.9416 2.70699 229.887
131 180 7.98079 180 232.848
131.1 156.61 10.9416 177.293 229.887
131.2 145.618 19.5343 174.745 221.295
131.3 143.27 32.9176 172.525 207.911
131.4 145.191 49.7817 170.816 191.047
131.5 149.274 68.4756 169.818 172.353
131.6 154.534 87.1695 169.738 153.66
131.7 160.469 104.034 170.753 136.795
131.8 166.799 117.417 172.937 123.412
131.9 173.35 126.01 176.157 114.819
132 180 128.97 180 111.859
132.1 6.65002 126.01 3.84349 114.819
132.2 13.2006 117.417 7.06263 123.412
132.3 19.5305 104.034 9.24656 136.795
132.4 25.4659 87.1695 10.2619 153.66
132.5 30.7259 68.4756 10.1822 172.353
132.6 34.8091 49.7817 9.18427 191.047
132.7 36.7302 32.9176 7.47489 207.911
132.8 34.3824 19.5343 5.25463 221.295
132.9 23.3902 10.9416 2.70699 229.887
133 1.09788e-12 7.98079 1.10798e-13 232.848
133.1 156.61 10.9416 177.293 229.887
133.2 145.618 19.5343 174.745 221.295
133.3 143.27 32.9176 172.525 207.911
133.4 145.191 49.7817 170.816 191.047
133.5 149.274 68.4756 169.818 172.353
133.6 154.534 87.1695 169.738 153.66
133.7 160.469 104.034 170.753 136.795
133.8 166.799 117.417 172.937 123.412
133.9 173.35 126.01 176.157 114.819
134 180 128.97 180 111.859
134.1 6.65002 126.01 3.84349 114.819
134.2 13.2006 117.417 7.06263 123.412
134.3 19.5305 104.034 9.24656 136.795
134.4 25.4659 87.1695 10.2619 153.66
134.5 30.7259 68.4756 10.1822 172.353
134.6 34.8091 49.7817 9.18427 191.047
134.7 36.7302 32.9176 7.47489 207.911
134.8 34.3824 19.5343 5.25463 221.295
134.9 23.3902 10.9416 2.70699 229.887
135 2.95665e-12 7.98079 2.98386e-13 232.848
135.1 156.61 10.9416 177.293 229.887
135.2 145.618 19.5343 174.745 221.295
135.3 143.27 32.9176 172.525 207.911
135.4 145.191 49.7817 170.816 191.047
135.5 149.274 68.4756 169.818 172.353
135.6 154.534 87.1695 169.738 153.66
135.7 160.469 104.034 170.753 136.795
135.8 166.799 117.417 172.937 123.412
135.9 173.35 126.01 176.157 114.819
136 2.49665e-13 128.97 1.48174e-13 111.859
136.1 6.65002 126.01 3.84349 114.819
136.2 13.2006 117.417 7.06263 123.412
136.3 19.5305 104.034 9.24656 136.795
136.4 25.4659 87.1695 10.2619 153.66
136.5 30.7259 68.4756 10.1822 172.353
136.6 34.8091 49.7817 9.18427 191.047
136.7 36.7302 32.9176 7.47489 207.911
136.8 34.3824 19.5343 5.25463 221.295
136.9 23.3902 10.9416 2.70699 229.887
137 180 7.98079 180 232.848
137.1 156.61 10.9416 177.293 229.887
137.2 145.618 19.5343 174.745 221.295
137.3 143.27 32.9176 172.525 207.911
137.4 145.191 49.7817 170.816 191.047
137.5 149.274 68.4756 169.818 172.353
137.6 154.534 87.1695 169.738 153.66
137.7 160.469 104.034 170.753 136.795
137.8 166.799 117.417 172.937 123.412
137.9 173.35 126.01 176.157 114.819
138 180 128.97 180 111.859
138.1 6.65002 126.01 3.84349 114.819
138.2 13.2006 117.417 7.06263 123.412
138.3 19.5305 104.034 9.24656 136.795
138.4 25.4659 87.1695 10.2619 153.66
138.5 30.7259 68.4756 10.1822 172.353
138.6 34.8091 49.7817 9.18427 191.047
138.7 36.7302 32.9176 7.47489 207.911
138.8 34.3824 19.5343 5.25463 221.295
138.9 23.3902 10.9416 2.70699 229.887
139 1.77378e-12 7.98079 1.7901e-13 232.848
139.1 156.61 10.9416 177.293 229.887
139.2 145.618 19.5343 174.745 221.295
139.3 143.27 32.9176 172.525 207.911
139.4 145.191 49.7817 170.816 191.047
139.5 149.274 68.4756 169.818 172.353
139.6 154.534 87.1695 169.738 153.66
139.7 160.469 104.034 170.753 136.795
139.8 166.799 117.417 172.937 123.412
139.9 173.35 126.01 176.157 114.819
140 180 128.97 180 111.859
140.1 6.65002 126.01 3.84349 114.819
140.2 13.2006 117.417 7.06263 123.412
140.3 19.5305 104.034 9.24656 136.795
140.4 25.4659 87.1695 10.2619 153.66
140.5 30.7259 68.4756 10.1822 172.353
140.6 34.8091 49.7817 9.18427 191.047
140.7 36.7302 32.9176 7.47489 207.911
140.8 34.3824 19.5343 5.25463 221.295
140.9 23.3902 10.9416 2.70699 229.887
141 3.63255e-12 7.98079 3.66597e-13 232.848
141.1 156.61 10.9416 177.293 229.887
141.2 145.618 19.5343 174.745 221.295
141.3 143.27 32.9176 172.525 207.911
141.4 145.191 49.7817 170.816 191.047
141.5 149.274 68.4756 169.818 172.353
141.6 154.534 87.1695 169.738 153.66
141.7 160.469 104.034 170.753 136.795
141.8 166.799 117.417 172.937 123.412
141.9 173.35 126.01 176.157 114.819
142 8.33092e-14 128.97 4.94434e-14 111.859
142.1 6.65002 126.01 3.84349 114.819
142.2 13.2006 117.417 7.06263 123.412
142.3 19.5305 104.034 9.24656 136.795
142.4 25.4659 87.1695 10.2619 153.66
142.5 30.7259 68.4756 10.1822 172.353
142.6 34.8091 49.7817 9.18427 191.047
142.7 36.7302 32.9176 7.47489 207.911
142.8 34.3824 19.5343 5.25463 221.295
142.9 23.3902 10.9416 2.70699 229.887
143 5.90904e-13 7.98079 5.9634e-14 232.848
143.1 156.61 10.9416 177.293 229.887
143.2 145.618 19.5343 174.745 221.295
143.3 143.27 32.9176 172.525 207.911
143.4 145.191 49.7817 170.816 191.047
143.5 149.274 68.4756 169.818 172.353
143.6 154.534 87.1695 169.738 153.66
143.7 160.469 104.034 170.753 136.795
143.8 166.799 117.417 172.937 123.412
143.9 173.35 126.01 176.157 114.819
144 180 128.97 180 111.859
144.1 6.65002 126.01 3.84349 114.819
144.2 13.2006 117.417 7.06263 123.412
144.3 19.5305 104.034 9.24656 136.795
144.4 25.4659 87.1695 10.2619 153.66
144.5 30.7259 68.4756 10.1822 172.353
144.6 34.8091 49.7817 9.18427 191.047
144.7 36.7302 32.9176 7.47489 207.911
144.8 34.3824 19.5343 5.25463 221.295
144.9 23.3902 10.9416 2.70699 229.887
145 2.44968e-12 7.98079 2.47221e-13 232.848
145.1 156.61 10.9416 177.293 229.887
145.2 145.618 19.5343 174.745 221.295
145.3 143.27 32.9176 172.525 207.911
145.4 145.191 49.7817 170.816 191.047
145.5 149.274 68.4756 169.818 172.353
145.6 154.534 87.1695 169.738 153.66
145.7 160.469 104.034 170.753 136.795
145.8 166.799 117.417 172.937 123.412
145.9 173.35 126.01 176.157 114.819
146 180 128.97 180 111.859
146.1 6.65002 126.01 3.84349 114.819
146.2 13.2006 117.417 7.06263 123.412
146.3 19.5305 104.034 9.24656 136.795
146.4 25.4659 87.1695 10.2619 153.66
146.5 30.7259 68.4756 10.1822 172.353
146.6 34.8091 49.7817 9.18427 191.047
146.7 36.7302 32.9176 7.47489 207.911
146.8 34.3824 19.5343 5.25463 221.295
146.9 23.3902 10.9416 2.70699 229.887
147 180 7.98079 180 232.848
147.1 156.61 10.9416 177.293 229.887
147.2 145.618 19.5343 174.745 221.295
147.3 143.27 32.9176 172.525 207.911
147.4 145.191 49.7817 170.816 191.047
147.5 149.274 68.4756 169.818 172.353
147.6 154.534 87.1695 169.738 153.66
147.7 160.469 104.034 170.753 136.795
147.8 166.799 117.417 172.937 123.412
147.9 173.35 126.01 176.157 114.819
148 180 128.97 180 111.859
148.1 6.65002 126.01 3.84349 114.819
148.2 13.2006 117.417 7.06263 123.412
148.3 19.5305 104.034 9.24656 136.795
148.4 25.4659 87.1695 10.2619 153.66
148.5 30.7259 68.4756 10.1822 172.353
148.6 34.8091 49.7817 9.18427 191.047
148.7 36.7302 32.9176 7.47489 207.911
148.8 34.3824 19.5343 5.25463 221.295
148.9 23.3902 10.9416 2.70699 229.887
149 1.2668e-12 7.98079 1.27846e-13 232.848
149.1 156.61 10.9416 177.293 229.887
149.2 145.618 19.5343 174.745 221.295
149.3 143.27 32.9176 172.525 207.911
149.4 145.191 49.7817 170.816 191.047
149.5 149.274 68.4756 169.818 172.353
149.6 154.534 87.1695 169.738 153.66
149.7 160.469 104.034 170.753 136.795
149.8 166.799 117.417 172.937 123.412
149.9 173.35 126.01 176.157 114.819
150 180 128.97 180 111.859
150.1 6.65002 126.01 3.84349 114.819
150.2 13.2006 117.417 7.06263 123.412
150.3 19.5305 104.034 9.24656 136.795
150.4 25.4659 87.1695 10.2619 153.66
150.5 30.7259 68.4756 10.1822 172.353
150.6 34.8091 49.7817 9.18427 191.047
150.7 36.7302 32.9176 7.47489 207.911
150.8 34.3824 19.5343 5.25463 221.295
150.9 23.3902 10.9416 2.70699 229.887
151 3.12558e-12 7.98079 3.15433e-13 232.848
151.1 156.61 10.9416 177.293 229.887
151.2 145.618 19.5343 174.745 221.295
151.3 143.27 32.9176 172.525 207.911
151.4 145.191 49.7817 170.816 191.047
151.5 149.274 68.4756 169.818 172.353
151.6 154.534 87.1695 169.738 153.66
151.7 160.469 104.034 170.753 136.795
151.8 166.799 117.417 172.937 123.412
151.9 173.35 126.01 176.157 114.819
152 180 128.97 180 111.859
152.1 6.65002 126.01 3.84349 114.819
152.2 13.2006 117.417 7.06263 123.412
152.3 19.5305 104.034 9.24656 136.795
152.4 25.4659 87.1695 10.2619 153.66
152.5 30.7259 68.4756 10.1822 172.353
152.6 34.8091 49.7817 9.18427 191.047
152.7 36.7302 32.9176 7.47489 207.911
152.8 34.3824 19.5343 5.25463 221.295
152.9 23.3902 10.9416 2.70699 229.887
153 8.3927e-14 7.98079 8.46991e-15 232.848
153.1 156.61 10.9416 177.293 229.887
153.2 145.618 19.5343 174.745 221.295
153.3 143.27 32.9176 172.525 207.911
153.4 145.191 49.7817 170.816 191.047
153.5 149.274 68.4756 169.818 172.353
153.6 154.534 87.1695 169.738 153.66
153.7 160.469 104.034 170.753 136.795
153.8 166.799 117.417 172.937 123.412
153.9 173.35 126.01 176.157 114.819
154 180 128.97 180 111.859
154.1 6.65002 126.01 3.84349 114.819
154.2 13.2006 117.417 7.06263 123.412
154.3 19.5305 104.034 9.24656 136.795
154.4 25.4659 87.1695 10.2619 153.66
154.5 30.7259 68.4756 10.1822 172.353
154.6 34.8091 49.7817 9.18427 191.047
154.7 36.7302 32.9176 7.47489 207.911
154.8 34.3824 19.5343 5.25463 221.295
154.9 23.3902 10.9416 2.70699 229.887
155 1.9427e-12 7.98079 1.96057e-13 232.848
155.1 156.61 10.9416 177.293 229.887
155.2 145.618 19.5343 174.745 221.295
155.3 143.27 32.9176 172.525 207.911
155.4 145.191 49.7817 170.816 191.047
155.5 149.274 68.4756 169.818 172.353
155.6 154.534 87.1695 169.738 153.66
155.7 160.469 104.034 170.753 136.795
155.8 166.799 117.417 172.937 123.412
155.9 173.35 126.01 176.157 114.819
156 180 128.97 180 111.859
156.1 6.65002 126.01 3.84349 114.819
156.2 13.2006 117.417 7.06263 123.412
156.3 19.5305 104.034 9.24656 136.795
156.4 25.4659 87.1695 10.2619 153.66
156.5 30.7259 68.4756 10.1822 172.353
156.6 34.8091 49.7817 9.18427 191.047
156.7 36.7302 32.9176 7.47489 207.911
156.8 34.3824 19.5343 5.25463 221.295
156.9 23.3902 10.9416 2.70699 229.887
157 3.80147e-12 7.98079 3.83645e-13 232.848
157.1 156.61 10.9416 177.293 229.887
157.2 145.618 19.5343 174.745 221.295
157.3 143.27 32.9176 172.525 207.911
157.4 145.191 49.7817 170.816 191.047
157.5 149.274 68.4756 169.818 172.353
157.6 154.534 87.1695 169.738 153.66
157.7 160.469 104.034 170.753 136.795
157.8 166.799 117.417 172.937 123.412
157.9 173.35 126.01 176.157 114.819
158 4.17334e-14 128.97 2.47685e-14 111.859
158.1 6.65002 126.01 3.84349 114.819
158.2 13.2006 117.417 7.06263 123.412
158.3 19.5305 104.034 9.24656 136.795
158.4 25.4659 87.1695 10.2619 153.66
158.5 30.7259 68.4756 10.1822 172.353
158.6 34.8091 49.7817 9.18427 191.047
158.7 36.7302 32.9176 7.47489 207.911
158.8 34.3824 19.5343 5.25463 221.295
158.9 23.3902 10.9416 2.70699 229.887
159 7.59825e-13 7.98079 7.66816e-14 232.848
159.1 156.61 10.9416 177.293 229.887
159.2 145.618 19.5343 174.745 221.295
159.3 143.27 32.9176 172.525 207.911
159.4 145.191 49.7817 170.816 191.047
159.5 149.274 68.4756 169.818 172.353
159.6 154.534 87.1695 169.738 153.66
159.7 160.469 104.034 170.753 136.795
159.8 166.799 117.417 172.937 123.412
159.9 173.35 126.01 176.157 114.819
160 180 128.97 180 111.859
160.1 6.65002 126.01 3.84349 114.819
160.2 13.2006 117.417 7.06263 123.412
160.3 19.5305 104.034 9.24656 136.795
160.4 25.4659 87.1695 10.2619 153.66
160.5 30.7259 68.4756 10.1822 172.353
160.6 34.8091 49.7817 9.18427 191.047
160.7 36.7302 32.9176 7.47489 207.911
160.8 34.3824 19.5343 5.25463 221.295
160.9 23.3902 10.9416 2.70699 229.887
161 2.6186e-12 7.98079 2.64269e-13 232.848
161.1 156.61 10.9416 177.293 229.887
161.2 145.618 19.5343 174.745 221.295
161.3 143.27 32.9176 172.525 207.911
161.4 145.191 49.7817 170.816 191.047
161.5 149.274 68.4756 169.818 172.353
161.6 154.534 87.1695 169.738 153.66
161.7 160.469 104.034 170.753 136.795
161.8 166.799 117.417 172.937 123.412
161.9 173.35 126.01 176.157 114.819
162 180 128.97 180 111.859
162.1 6.65002 126.01 3.84349 114.819
162.2 13.2006 117.417 7.06263 123.412
162.3 19.5305 104.034 9.24656 136.795
162.4 25.4659 87.1695 10.2619 153.66
162.5 30.7259 68.4756 10.1822 172.353
162.6 34.8091 49.7817 9.18427 191.047
162.7 36.7302 32.9176 7.47489 207.911
162.8 34.3824 19.5343 5.25463 221.295
162.9 23.3902 10.9416 2.70699 229.887
163 4.47737e-12 7.98079 4.51856e-13 232.848
163.1 156.61 10.9416 177.293 229.887
163.2 145.618 19.5343 174.745 221.295
163.3 143.27 32.9176 172.525 207.911
163.4 145.191 49.7817 170.816 191.047
163.5 149.274 68.4756 169.818 172.353
163.6 154.534 87.1695 169.738 153.66
163.7 160.469 104.034 170.753 136.795
163.8 166.799 117.417 172.937 123.412
163.9 173.35 126.01 176.157 114.819
164 180 128.97 180 111.859
164.1 6.65002 126.01 3.84349 114.819
164.2 13.2006 117.417 7.06263 123.412
164.3 19.5305 104.034 9.24656 136.795
164.4 25.4659 87.1695 10.2619 153.66
164.5 30.7259 68.4756 10.1822 172.353
164.6 34.8091 49.7817 9.18427 191.047
164.7 36.7302 32.9176 7.47489 207.911
164.8 34.3824 19.5343 5.25463 221.295
164.9 23.3902 10.9416 2.70699 229.887
165 6.33615e-12 7.98079 6.39444e-13 232.848
165.1 156.61 10.9416 177.293 229.887
165.2 145.618 19.5343 174.745 221.295
165.3 143.27 32.9176 172.525 207.911
165.4 145.191 49.7817 170.816 191.047
165.5 149.274 68.4756 169.818 172.353
165.6 154.534 87.1695 169.738 153.66
165.7 160.469 104.034 170.753 136.795
165.8 166.799 117.417 172.937 123.412
165.9 173.35 126.01 176.157 114.819
166 6.24005e-13 128.97 3.70342e-13 111.859
166.1 6.65002 126.01 3.84349 114.819
166.2 13.2006 117.417 7.06263 123.412
166.3 19.5305 104.034 9.24656 136.795
166.4 25.4659 87.1695 10.2619 153.66
166.5 30.7259 68.4756 10.1822 172.353
166.6 34.8091 49.7817 9.18427 191.047
166.7 36.7302 32.9176 7.47489 207.911
166.8 34.3824 19.5343 5.25463 221.295
166.9 23.3902 10.9416 2.70699 229.887
167 180 7.98079 180 232.848
167.1 156.61 10.9416 177.293 229.887
167.2 145.618 19.5343 174.745 221.295
167.3 143.27 32.9176 172.525 207.911
167.4 145.191 49.7817 170.816 191.047
167.5 149.274 68.4756 169.818 172.353
167.6 154.534 87.1695 169.738 153.66
167.7 160.469 104.034 170.753 136.795
167.8 166.799 117.417 172.937 123.412
167.9 173.35 126.01 176.157 114.819
168 1.66513e-13 128.97 9.88244e-14 111.859
168.1 6.65002 126.01 3.84349 114.819
168.2 13.2006 117.417 7.06263 123.412
168.3 19.5305 104.034 9.24656 136.795
168.4 25.4659 87.1695 10.2619 153.66
168.5 30.7259 68.4756 10.1822 172.353
168.6 34.8091 49.7817 9.18427 191.047
168.7 36.7302 32.9176 7.47489 207.911
168.8 34.3824 19.5343 5.25463 221.295
168.9 23.3902 10.9416 2.70699 229.887
169 2.52848e-13 7.98079 2.55174e-14 232.848
169.1 156.61 10.9416 177.293 229.887
169.2 145.618 19.5343 174.745 221.295
169.3 143.27 32.9176 172.525 207.911
169.4 145.191 49.7817 170.816 191.047
169.5 149.274 68.4756 169.818 172.353
169.6 154.534 87.1695 169.738 153.66
169.7 160.469 104.034 170.753 136.795
169.8 166.799 117.417 172.937 123.412
169.9 173.35 126.01 176.157 114.819
170 180 128.97 180 111.859
170.1 6.65002 126.01 3.84349 114.819
170.2 13.2006 117.417 7.06263 123.412
170.3 19.5305 104.034 9.24656 136.795
170.4 25.4659 87.1695 10.2619 153.66
170.5 30.7259 68.4756 10.1822 172.353
170.6 34.8091 49.7817 9.18427 191.047
170.7 36.7302 32.9176 7.47489 207.911
170.8 34.3824 19.5343 5.25463 221.295
170.9 23.3902 10.9416 2.70699 229.887
171 2.11162e-12 7.98079 2.13105e-13 232.848
171.1 156.61 10.9416 177.293 229.887
171.2 145.618 19.5343 174.745 221.295
171.3 143.27 32.9176 172.525 207.911
171.4 145.191 49.7817 170.816 191.047
171.5 149.274 68.4756 169.818 172.353
171.6 154.534 87.1695 169.738 153.66
171.7 160.469 104.034 170.753 136.795
171.8 166.799 117.417 172.937 123.412
171.9 173.35 126.01 176.157 114.819
172 180 128.97 180 111.859
172.1 6.65002 126.01 3.84349 114.819
172.2 13.2006 117.417 7.06263 123.412
172.3 19.5305 104.034 9.24656 136.795
172.4 25.4659 87.1695 10.2619 153.66
172.5 30.7259 68.4756 10.1822 172.353
172.6 34.8091 49.7817 9.18427 191.047
172.7 36.7302 32.9176 7.47489 207.911
172.8 34.3824 19.5343 5.25463 221.295
172.9 23.3902 10.9416 2.70699 229.887
173 3.9704e-12 7.98079 4.00692e-13 232.848
173.1 156.61 10.9416 177.293 229.887
173.2 145.618 19.5343 174.745 221.295
173.3 143.27 32.9176 172.525 207.911
173.4 145.191 49.7817 170.816 191.047
173.5 149.274 68.4756 169.818 172.353
173.6 154.534 87.1695 169.738 153.66
173.7 160.469 104.034 170.753 136.795
173.8 166.799 117.417 172.937 123.412
173.9 173.35 126.01 176.157 114.819
174 180 128.97 180 111.859
174.1 6.65002 126.01 3.84349 114.819
174.2 13.2006 117.417 7.06263 123.412
174.3 19.5305 104.034 9.24656 136.795
174.4 25.4659 87.1695 10.2619 153.66
174.5 30.7259 68.4756 10.1822 172.353
174.6 34.8091 49.7817 9.18427 191.047
174.7 36.7302 32.9176 7.47489 207.911
174.8 34.3824 19.5343 5.25463 221.295
174.9 23.3902 10.9416 2.70699 229.887
175 5.82917e-12 7.98079 5.8828e-13 232.848
175.1 156.61 10.9416 177.293 229.887
175.2 145.618 19.5343 174.745 221.295
175.3 143.27 32.9176 172.525 207.911
175.4 145.191 49.7817 170.816 191.047
175.5 149.274 68.4756 169.818 172.353
175.6 154.534 87.1695 169.738 153.66
175.7 160.469 104.034 170.753 136.795
175.8 166.799 117.417 172.937 123.412
175.9 173.35 126.01 176.157 114.819
176 180 128.97 180 111.859
176.1 6.65002 126.01 3.84349 114.819
176.2 13.2006 117.417 7.06263 123.412
176.3 19.5305 104.034 9.24656 136.795
176.4 25.4659 87.1695 10.2619 153.66
176.5 30.7259 68.4756 10.1822 172.353
176.6 34.8091 49.7817 9.18427 191.047
176.7 36.7302 32.9176 7.47489 207.911
176.8 34.3824 19.5343 5.25463 221.295
176.9 23.3902 10.9416 2.70699 229.887
177 180 7.98079 180 232.848
177.1 156.61 10.9416 177.293 229.887
177.2 145.618 19.5343 174.745 221.295
177.3 143.27 32.9176 172.525 207.911
177.4 145.191 49.7817 170.816 191.047
177.5 149.274 68.4756 169.818 172.353
177.6 154.534 87.1695 169.738 153.66
177.7 160.469 104.034 170.753 136.795
177.8 166.799 117.417 172.937 123.412
177.9 173.35 126.01 176.157 114.819
178 2.91293e-13 128.97 1.7288e-13 111.859
178.1 6.65002 126.01 3.84349 114.819
178.2 13.2006 117.417 7.06263 123.412
178.3 19.5305 104.034 9.24656 136.795
178.4 25.4659 87.1695 10.2619 153.66
178.5 30.7259 68.4756 10.1822 172.353
178.6 34.8091 49.7817 9.18427 191.047
178.7 36.7302 32.9176 7.47489 207.911
178.8 34.3824 19.5343 5.25463 221.295
178.9 23.3902 10.9416 2.70699 229.887
179 180 7.98079 180 232.848
179.1 156.61 10.9416 177.293 229.887
179.2 145.618 19.5343 174.745 221.295
179.3 143.27 32.9176 172.525 207.911
179.4 145.191 49.7817 170.816 191.047
179.5 149.274 68.4756 169.818 172.353
179.6 154.534 87.1695 169.738 153.66
179.7 160.469 104.034 170.753 136.795
179.8 166.799 117.417 172.937 123.412
179.9 173.35 126.01 176.157 114.819
180 180 128.97 180 111.859
