#theta_cm, theta3_lab, Ek3_lab, theta4_deg, Ek4_lab
129.3 141.945 32.9684 172.315 209.361
129.4 144.169 50.364 170.546 191.965
129.5 148.498 69.6473 169.503 172.682
129.6 153.957 88.9306 169.401 153.398
129.7 160.06 106.326 170.43 136.003
129.8 166.536 120.132 172.676 122.198
129.9 173.221 128.995 176.009 113.334
130 180 132.049 180 110.28
130.1 6.77865 128.995 3.99126 113.334
130.2 13.4637 120.132 7.32361 122.198
130.3 19.9403 106.326 9.56974 136.003
130.4 26.0431 88.9306 10.5991 153.398
130.5 31.5023 69.6473 10.4974 172.682
130.6 35.8309 50.364 9.45407 191.965
130.7 38.0555 32.9684 7.68536 209.361
130.8 36.0258 19.1631 5.39809 223.166
130.9 24.9673 10.2995 2.77953 232.029
131 180 7.24538 180 235.084
131.1 155.033 10.2995 177.22 232.029
131.2 143.974 19.1631 174.602 223.166
131.3 141.945 32.9684 172.315 209.361
131.4 144.169 50.364 170.546 191.965
131.5 148.498 69.6473 169.503 172.682
131.6 153.957 88.9306 169.401 153.398
131.7 160.06 106.326 170.43 136.003
131.8 166.536 120.132 172.676 122.198
131.9 173.221 128.995 176.009 113.334
132 180 132.049 180 110.28
132.1 6.77865 128.995 3.99126 113.334
132.2 13.4637 120.132 7.32361 122.198
132.3 19.9403 106.326 9.56974 136.003
132.4 26.0431 88.9306 10.5991 153.398
132.5 31.5023 69.6473 10.4974 172.682
132.6 35.8309 50.364 9.45407 191.965
132.7 38.0555 32.9684 7.68536 209.361
132.8 36.0258 19.1631 5.39809 223.166
132.9 24.9673 10.2995 2.77953 232.029
133 1.18865e-12 7.24538 1.13749e-13 235.084
133.1 155.033 10.2995 177.22 232.029
133.2 143.974 19.1631 174.602 223.166
133.3 141.945 32.9684 172.315 209.361
133.4 144.169 50.364 170.546 191.965
133.5 148.498 69.6473 169.503 172.682
133.6 153.957 88.9306 169.401 153.398
133.7 160.06 106.326 170.43 136.003
133.8 166.536 120.132 172.676 122.198
133.9 173.221 128.995 176.009 113.334
134 180 132.049 180 110.28
134.1 6.77865 128.995 3.99126 113.334
134.2 13.4637 120.132 7.32361 122.198
134.3 19.9403 106.326 9.56974 136.003
134.4 26.0431 88.9306 10.5991 153.398
134.5 31.5023 69.6473 10.4974 172.682
134.6 35.8309 50.364 9.45407 191.965
134.7 38.0555 32.9684 7.68536 209.361
134.8 36.0258 19.1631 5.39809 223.166
134.9 24.9673 10.2995 2.77953 232.029
135 3.20111e-12 7.24538 3.06332e-13 235.084
135.1 155.033 10.2995 177.22 232.029
135.2 143.974 19.1631 174.602 223.166
135.3 141.945 32.9684 172.315 209.361
135.4 144.169 50.364 170.546 191.965
135.5 148.498 69.6473 169.503 172.682
135.6 153.957 88.9306 169.401 153.398
135.7 160.06 106.326 170.43 136.003
135.8 166.536 120.132 172.676 122.198
135.9 173.221 128.995 176.009 113.334
136 2.54447e-13 132.049 1.53954e-13 110.28
136.1 6.77865 128.995 3.99126 113.334
136.2 13.4637 120.132 7.32361 122.198
136.3 19.9403 106.326 9.56974 136.003
136.4 26.0431 88.9306 10.5991 153.398
136.5 31.5023 69.6473 10.4974 172.682
136.6 35.8309 50.364 9.45407 191.965
136.7 38.0555 32.9684 7.68536 209.361
136.8 36.0258 19.1631 5.39809 223.166
136.9 24.9673 10.2995 2.77953 232.029
137 180 7.24538 180 235.084
137.1 155.033 10.2995 177.22 232.029
137.2 143.974 19.1631 174.602 223.166
137.3 141.945 32.9684 172.315 209.361
137.4 144.169 50.364 170.546 191.965
137.5 148.498 69.6473 169.503 172.682
137.6 153.957 88.9306 169.401 153.398
137.7 160.06 106.326 170.43 136.003
137.8 166.536 120.132 172.676 122.198
137.9 173.221 128.995 176.009 113.334
138 180 132.049 180 110.28
138.1 6.77865 128.995 3.99126 113.334
138.2 13.4637 120.132 7.32361 122.198
138.3 19.9403 106.326 9.56974 136.003
138.4 26.0431 88.9306 10.5991 153.398
138.5 31.5023 69.6473 10.4974 172.682
138.6 35.8309 50.364 9.45407 191.965
138.7 38.0555 32.9684 7.68536 209.361
138.8 36.0258 19.1631 5.39809 223.166
138.9 24.9673 10.2995 2.77953 232.029
139 1.92044e-12 7.24538 1.83777e-13 235.084
139.1 155.033 10.2995 177.22 232.029
139.2 143.974 19.1631 174.602 223.166
139.3 141.945 32.9684 172.315 209.361
139.4 144.169 50.364 170.546 191.965
139.5 148.498 69.6473 169.503 172.682
139.6 153.957 88.9306 169.401 153.398
139.7 160.06 106.326 170.43 136.003
139.8 166.536 120.132 172.676 122.198
139.9 173.221 128.995 176.009 113.334
140 180 132.049 180 110.28
140.1 6.77865 128.995 3.99126 113.334
140.2 13.4637 120.132 7.32361 122.198
140.3 19.9403 106.326 9.56974 136.003
140.4 26.0431 88.9306 10.5991 153.398
140.5 31.5023 69.6473 10.4974 172.682
140.6 35.8309 50.364 9.45407 191.965
140.7 38.0555 32.9684 7.68536 209.361
140.8 36.0258 19.1631 5.39809 223.166
140.9 24.9673 10.2995 2.77953 232.029
141 3.93289e-12 7.24538 3.7636e-13 235.084
141.1 155.033 10.2995 177.22 232.029
141.2 143.974 19.1631 174.602 223.166
141.3 141.945 32.9684 172.315 209.361
141.4 144.169 50.364 170.546 191.965
141.5 148.498 69.6473 169.503 172.682
141.6 153.957 88.9306 169.401 153.398
141.7 160.06 106.326 170.43 136.003
141.8 166.536 120.132 172.676 122.198
141.9 173.221 128.995 176.009 113.334
142 8.49051e-14 132.049 5.13721e-14 110.28
142.1 6.77865 128.995 3.99126 113.334
142.2 13.4637 120.132 7.32361 122.198
142.3 19.9403 106.326 9.56974 136.003
142.4 26.0431 88.9306 10.5991 153.398
142.5 31.5023 69.6473 10.4974 172.682
142.6 35.8309 50.364 9.45407 191.965
142.7 38.0555 32.9684 7.68536 209.361
142.8 36.0258 19.1631 5.39809 223.166
142.9 24.9673 10.2995 2.77953 232.029
143 6.3976e-13 7.24538 6.12221e-14 235.084
143.1 155.033 10.2995 177.22 232.029
143.2 143.974 19.1631 174.602 223.166
143.3 141.945 32.9684 172.315 209.361
143.4 144.169 50.364 170.546 191.965
143.5 148.498 69.6473 169.503 172.682
143.6 153.957 88.9306 169.401 153.398
143.7 160.06 106.326 170.43 136.003
143.8 166.536 120.132 172.676 122.198
143.9 173.221 128.995 176.009 113.334
144 180 132.049 180 110.28
144.1 6.77865 128.995 3.99126 113.334
144.2 13.4637 120.132 7.32361 122.198
144.3 19.9403 106.326 9.56974 136.003
144.4 26.0431 88.9306 10.5991 153.398
144.5 31.5023 69.6473 10.4974 172.682
144.6 35.8309 50.364 9.45407 191.965
144.7 38.0555 32.9684 7.68536 209.361
144.8 36.0258 19.1631 5.39809 223.166
144.9 24.9673 10.2995 2.77953 232.029
145 2.65222e-12 7.24538 2.53805e-13 235.084
145.1 155.033 10.2995 177.22 232.029
145.2 143.974 19.1631 174.602 223.166
145.3 141.945 32.9684 172.315 209.361
145.4 144.169 50.364 170.546 191.965
145.5 148.498 69.6473 169.503 172.682
145.6 153.957 88.9306 169.401 153.398
145.7 160.06 106.326 170.43 136.003
145.8 166.536 120.132 172.676 122.198
145.9 173.221 128.995 176.009 113.334
146 180 132.049 180 110.28
146.1 6.77865 128.995 3.99126 113.334
146.2 13.4637 120.132 7.32361 122.198
146.3 19.9403 106.326 9.56974 136.003
146.4 26.0431 88.9306 10.5991 153.398
146.5 31.5023 69.6473 10.4974 172.682
146.6 35.8309 50.364 9.45407 191.965
146.7 38.0555 32.9684 7.68536 209.361
146.8 36.0258 19.1631 5.39809 223.166
146.9 24.9673 10.2995 2.77953 232.029
147 180 7.24538 180 235.084
147.1 155.033 10.2995 177.22 232.029
147.2 143.974 19.1631 174.602 223.166
147.3 141.945 32.9684 172.315 209.361
147.4 144.169 50.364 170.546 191.965
147.5 148.498 69.6473 169.503 172.682
147.6 153.957 88.9306 169.401 153.398
147.7 160.06 106.326 170.43 136.003
147.8 166.536 120.132 172.676 122.198
147.9 173.221 128.995 176.009 113.334
148 180 132.049 180 110.28
148.1 6.77865 128.995 3.99126 113.334
148.2 13.4637 120.132 7.32361 122.198
148.3 19.9403 106.326 9.56974 136.003
148.4 26.0431 88.9306 10.5991 153.398
148.5 31.5023 69.6473 10.4974 172.682
148.6 35.8309 50.364 9.45407 191.965
148.7 38.0555 32.9684 7.68536 209.361
148.8 36.0258 19.1631 5.39809 223.166
148.9 24.9673 10.2995 2.77953 232.029
149 1.37154e-12 7.24538 1.3125e-13 235.084
149.1 155.033 10.2995 177.22 232.029
149.2 143.974 19.1631 174.602 223.166
149.3 141.945 32.9684 172.315 209.361
149.4 144.169 50.364 170.546 191.965
149.5 148.498 69.6473 169.503 172.682
149.6 153.957 88.9306 169.401 153.398
149.7 160.06 106.326 170.43 136.003
149.8 166.536 120.132 172.676 122.198
149.9 173.221 128.995 176.009 113.334
150 180 132.049 180 110.28
150.1 6.77865 128.995 3.99126 113.334
150.2 13.4637 120.132 7.32361 122.198
150.3 19.9403 106.326 9.56974 136.003
150.4 26.0431 88.9306 10.5991 153.398
150.5 31.5023 69.6473 10.4974 172.682
150.6 35.8309 50.364 9.45407 191.965
150.7 38.0555 32.9684 7.68536 209.361
150.8 36.0258 19.1631 5.39809 223.166
150.9 24.9673 10.2995 2.77953 232.029
151 3.384e-12 7.24538 3.23833e-13 235.084
151.1 155.033 10.2995 177.22 232.029
151.2 143.974 19.1631 174.602 223.166
151.3 141.945 32.9684 172.315 209.361
151.4 144.169 50.364 170.546 191.965
151.5 148.498 69.6473 169.503 172.682
151.6 153.957 88.9306 169.401 153.398
151.7 160.06 106.326 170.43 136.003
151.8 166.536 120.132 172.676 122.198
151.9 173.221 128.995 176.009 113.334
152 180 132.049 180 110.28
152.1 6.77865 128.995 3.99126 113.334
152.2 13.4637 120.132 7.32361 122.198
152.3 19.9403 106.326 9.56974 136.003
152.4 26.0431 88.9306 10.5991 153.398
152.5 31.5023 69.6473 10.4974 172.682
152.6 35.8309 50.364 9.45407 191.965
152.7 38.0555 32.9684 7.68536 209.361
152.8 36.0258 19.1631 5.39809 223.166
152.9 24.9673 10.2995 2.77953 232.029
153 9.08661e-14 7.24538 8.69546e-15 235.084
153.1 155.033 10.2995 177.22 232.029
153.2 143.974 19.1631 174.602 223.166
153.3 141.945 32.9684 172.315 209.361
153.4 144.169 50.364 170.546 191.965
153.5 148.498 69.6473 169.503 172.682
153.6 153.957 88.9306 169.401 153.398
153.7 160.06 106.326 170.43 136.003
153.8 166.536 120.132 172.676 122.198
153.9 173.221 128.995 176.009 113.334
154 180 132.049 180 110.28
154.1 6.77865 128.995 3.99126 113.334
154.2 13.4637 120.132 7.32361 122.198
154.3 19.9403 106.326 9.56974 136.003
154.4 26.0431 88.9306 10.5991 153.398
154.5 31.5023 69.6473 10.4974 172.682
154.6 35.8309 50.364 9.45407 191.965
154.7 38.0555 32.9684 7.68536 209.361
154.8 36.0258 19.1631 5.39809 223.166
154.9 24.9673 10.2995 2.77953 232.029
155 2.10332e-12 7.24538 2.01278e-13 235.084
155.1 155.033 10.2995 177.22 232.029
155.2 143.974 19.1631 174.602 223.166
155.3 141.945 32.9684 172.315 209.361
155.4 144.169 50.364 170.546 191.965
155.5 148.498 69.6473 169.503 172.682
155.6 153.957 88.9306 169.401 153.398
155.7 160.06 106.326 170.43 136.003
155.8 166.536 120.132 172.676 122.198
155.9 173.221 128.995 176.009 113.334
156 180 132.049 180 110.28
156.1 6.77865 128.995 3.99126 113.334
156.2 13.4637 120.132 7.32361 122.198
156.3 19.9403 106.326 9.56974 136.003
156.4 26.0431 88.9306 10.5991 153.398
156.5 31.5023 69.6473 10.4974 172.682
156.6 35.8309 50.364 9.45407 191.965
156.7 38.0555 32.9684 7.68536 209.361
156.8 36.0258 19.1631 5.39809 223.166
156.9 24.9673 10.2995 2.77953 232.029
157 4.11578e-12 7.24538 3.93861e-13 235.084
157.1 155.033 10.2995 177.22 232.029
157.2 143.974 19.1631 174.602 223.166
157.3 141.945 32.9684 172.315 209.361
157.4 144.169 50.364 170.546 191.965
157.5 148.498 69.6473 169.503 172.682
157.6 153.957 88.9306 169.401 153.398
157.7 160.06 106.326 170.43 136.003
157.8 166.536 120.132 172.676 122.198
157.9 173.221 128.995 176.009 113.334
158 4.25328e-14 132.049 2.57346e-14 110.28
158.1 6.77865 128.995 3.99126 113.334
158.2 13.4637 120.132 7.32361 122.198
158.3 19.9403 106.326 9.56974 136.003
158.4 26.0431 88.9306 10.5991 153.398
158.5 31.5023 69.6473 10.4974 172.682
158.6 35.8309 50.364 9.45407 191.965
158.7 38.0555 32.9684 7.68536 209.361
158.8 36.0258 19.1631 5.39809 223.166
158.9 24.9673 10.2995 2.77953 232.029
159 8.22648e-13 7.24538 7.87236e-14 235.084
159.1 155.033 10.2995 177.22 232.029
159.2 143.974 19.1631 174.602 223.166
159.3 141.945 32.9684 172.315 209.361
159.4 144.169 50.364 170.546 191.965
159.5 148.498 69.6473 169.503 172.682
159.6 153.957 88.9306 169.401 153.398
159.7 160.06 106.326 170.43 136.003
159.8 166.536 120.132 172.676 122.198
159.9 173.221 128.995 176.009 113.334
160 180 132.049 180 110.28
160.1 6.77865 128.995 3.99126 113.334
160.2 13.4637 120.132 7.32361 122.198
160.3 19.9403 106.326 9.56974 136.003
160.4 26.0431 88.9306 10.5991 153.398
160.5 31.5023 69.6473 10.4974 172.682
160.6 35.8309 50.364 9.45407 191.965
160.7 38.0555 32.9684 7.68536 209.361
160.8 36.0258 19.1631 5.39809 223.166
160.9 24.9673 10.2995 2.77953 232.029
161 2.83511e-12 7.24538 2.71306e-13 235.084
161.1 155.033 10.2995 177.22 232.029
161.2 143.974 19.1631 174.602 223.166
161.3 141.945 32.9684 172.315 209.361
161.4 144.169 50.364 170.546 191.965
161.5 148.498 69.6473 169.503 172.682
161.6 153.957 88.9306 169.401 153.398
161.7 160.06 106.326 170.43 136.003
161.8 166.536 120.132 172.676 122.198
161.9 173.221 128.995 176.009 113.334
162 180 132.049 180 110.28
162.1 6.77865 128.995 3.99126 113.334
162.2 13.4637 120.132 7.32361 122.198
162.3 19.9403 106.326 9.56974 136.003
162.4 26.0431 88.9306 10.5991 153.398
162.5 31.5023 69.6473 10.4974 172.682
162.6 35.8309 50.364 9.45407 191.965
162.7 38.0555 32.9684 7.68536 209.361
162.8 36.0258 19.1631 5.39809 223.166
162.9 24.9673 10.2995 2.77953 232.029
163 4.84756e-12 7.24538 4.63889e-13 235.084
163.1 155.033 10.2995 177.22 232.029
163.2 143.974 19.1631 174.602 223.166
163.3 141.945 32.9684 172.315 209.361
163.4 144.169 50.364 170.546 191.965
163.5 148.498 69.6473 169.503 172.682
163.6 153.957 88.9306 169.401 153.398
163.7 160.06 106.326 170.43 136.003
163.8 166.536 120.132 172.676 122.198
163.9 173.221 128.995 176.009 113.334
164 180 132.049 180 110.28
164.1 6.77865 128.995 3.99126 113.334
164.2 13.4637 120.132 7.32361 122.198
164.3 19.9403 106.326 9.56974 136.003
164.4 26.0431 88.9306 10.5991 153.398
164.5 31.5023 69.6473 10.4974 172.682
164.6 35.8309 50.364 9.45407 191.965
164.7 38.0555 32.9684 7.68536 209.361
164.8 36.0258 19.1631 5.39809 223.166
164.9 24.9673 10.2995 2.77953 232.029
165 6.86002e-12 7.24538 6.56472e-13 235.084
165.1 155.033 10.2995 177.22 232.029
165.2 143.974 19.1631 174.602 223.166
165.3 141.945 32.9684 172.315 209.361
165.4 144.169 50.364 170.546 191.965
165.5 148.498 69.6473 169.503 172.682
165.6 153.957 88.9306 169.401 153.398
165.7 160.06 106.326 170.43 136.003
165.8 166.536 120.132 172.676 122.198
165.9 173.221 128.995 176.009 113.334
166 6.35958e-13 132.049 3.84789e-13 110.28
166.1 6.77865 128.995 3.99126 113.334
166.2 13.4637 120.132 7.32361 122.198
166.3 19.9403 106.326 9.56974 136.003
166.4 26.0431 88.9306 10.5991 153.398
166.5 31.5023 69.6473 10.4974 172.682
166.6 35.8309 50.364 9.45407 191.965
166.7 38.0555 32.9684 7.68536 209.361
166.8 36.0258 19.1631 5.39809 223.166
166.9 24.9673 10.2995 2.77953 232.029
167 180 7.24538 180 235.084
167.1 155.033 10.2995 177.22 232.029
167.2 143.974 19.1631 174.602 223.166
167.3 141.945 32.9684 172.315 209.361
167.4 144.169 50.364 170.546 191.965
167.5 148.498 69.6473 169.503 172.682
167.6 153.957 88.9306 169.401 153.398
167.7 160.06 106.326 170.43 136.003
167.8 166.536 120.132 172.676 122.198
167.9 173.221 128.995 176.009 113.334
168 1.69703e-13 132.049 1.02679e-13 110.28
168.1 6.77865 128.995 3.99126 113.334
168.2 13.4637 120.132 7.32361 122.198
168.3 19.9403 106.326 9.56974 136.003
168.4 26.0431 88.9306 10.5991 153.398
168.5 31.5023 69.6473 10.4974 172.682
168.6 35.8309 50.364 9.45407 191.965
168.7 38.0555 32.9684 7.68536 209.361
168.8 36.0258 19.1631 5.39809 223.166
168.9 24.9673 10.2995 2.77953 232.029
169 2.73754e-13 7.24538 2.6197e-14 235.084
169.1 155.033 10.2995 177.22 232.029
169.2 143.974 19.1631 174.602 223.166
169.3 141.945 32.9684 172.315 209.361
169.4 144.169 50.364 170.546 191.965
169.5 148.498 69.6473 169.503 172.682
169.6 153.957 88.9306 169.401 153.398
169.7 160.06 106.326 170.43 136.003
169.8 166.536 120.132 172.676 122.198
169.9 173.221 128.995 176.009 113.334
170 180 132.049 180 110.28
170.1 6.77865 128.995 3.99126 113.334
170.2 13.4637 120.132 7.32361 122.198
170.3 19.9403 106.326 9.56974 136.003
170.4 26.0431 88.9306 10.5991 153.398
170.5 31.5023 69.6473 10.4974 172.682
170.6 35.8309 50.364 9.45407 191.965
170.7 38.0555 32.9684 7.68536 209.361
170.8 36.0258 19.1631 5.39809 223.166
170.9 24.9673 10.2995 2.77953 232.029
171 2.28621e-12 7.24538 2.1878e-13 235.084
171.1 155.033 10.2995 177.22 232.029
171.2 143.974 19.1631 174.602 223.166
171.3 141.945 32.9684 172.315 209.361
171.4 144.169 50.364 170.546 191.965
171.5 148.498 69.6473 169.503 172.682
171.6 153.957 88.9306 169.401 153.398
171.7 160.06 106.326 170.43 136.003
171.8 166.536 120.132 172.676 122.198
171.9 173.221 128.995 176.009 113.334
172 180 132.049 180 110.28
172.1 6.77865 128.995 3.99126 113.334
172.2 13.4637 120.132 7.32361 122.198
172.3 19.9403 106.326 9.56974 136.003
172.4 26.0431 88.9306 10.5991 153.398
172.5 31.5023 69.6473 10.4974 172.682
172.6 35.8309 50.364 9.45407 191.965
172.7 38.0555 32.9684 7.68536 209.361
172.8 36.0258 19.1631 5.39809 223.166
172.9 24.9673 10.2995 2.77953 232.029
173 4.29867e-12 7.24538 4.11363e-13 235.084
173.1 155.033 10.2995 177.22 232.029
173.2 143.974 19.1631 174.602 223.166
173.3 141.945 32.9684 172.315 209.361
173.4 144.169 50.364 170.546 191.965
173.5 148.498 69.6473 169.503 172.682
173.6 153.957 88.9306 169.401 153.398
173.7 160.06 106.326 170.43 136.003
173.8 166.536 120.132 172.676 122.198
173.9 173.221 128.995 176.009 113.334
174 180 132.049 180 110.28
174.1 6.77865 128.995 3.99126 113.334
174.2 13.4637 120.132 7.32361 122.198
174.3 19.9403 106.326 9.56974 136.003
174.4 26.0431 88.9306 10.5991 153.398
174.5 31.5023 69.6473 10.4974 172.682
174.6 35.8309 50.364 9.45407 191.965
174.7 38.0555 32.9684 7.68536 209.361
174.8 36.0258 19.1631 5.39809 223.166
174.9 24.9673 10.2995 2.77953 232.029
175 6.31113e-12 7.24538 6.03945e-13 235.084
175.1 155.033 10.2995 177.22 232.029
175.2 143.974 19.1631 174.602 223.166
175.3 141.945 32.9684 172.315 209.361
175.4 144.169 50.364 170.546 191.965
175.5 148.498 69.6473 169.503 172.682
175.6 153.957 88.9306 169.401 153.398
175.7 160.06 106.326 170.43 136.003
175.8 166.536 120.132 172.676 122.198
175.9 173.221 128.995 176.009 113.334
176 180 132.049 180 110.28
176.1 6.77865 128.995 3.99126 113.334
176.2 13.4637 120.132 7.32361 122.198
176.3 19.9403 106.326 9.56974 136.003
176.4 26.0431 88.9306 10.5991 153.398
176.5 31.5023 69.6473 10.4974 172.682
176.6 35.8309 50.364 9.45407 191.965
176.7 38.0555 32.9684 7.68536 209.361
176.8 36.0258 19.1631 5.39809 223.166
176.9 24.9673 10.2995 2.77953 232.029
177 180 7.24538 180 235.084
177.1 155.033 10.2995 177.22 232.029
177.2 143.974 19.1631 174.602 223.166
177.3 141.945 32.9684 172.315 209.361
177.4 144.169 50.364 170.546 191.965
177.5 148.498 69.6473 169.503 172.682
177.6 153.957 88.9306 169.401 153.398
177.7 160.06 106.326 170.43 136.003
177.8 166.536 120.132 172.676 122.198
177.9 173.221 128.995 176.009 113.334
178 2.96873e-13 132.049 1.79624e-13 110.28
178.1 6.77865 128.995 3.99126 113.334
178.2 13.4637 120.132 7.32361 122.198
178.3 19.9403 106.326 9.56974 136.003
178.4 26.0431 88.9306 10.5991 153.398
178.5 31.5023 69.6473 10.4974 172.682
178.6 35.8309 50.364 9.45407 191.965
178.7 38.0555 32.9684 7.68536 209.361
178.8 36.0258 19.1631 5.39809 223.166
178.9 24.9673 10.2995 2.77953 232.029
179 180 7.24538 180 235.084
179.1 155.033 10.2995 177.22 232.029
179.2 143.974 19.1631 174.602 223.166
179.3 141.945 32.9684 172.315 209.361
179.4 144.169 50.364 170.546 191.965
179.5 148.498 69.6473 169.503 172.682
179.6 153.957 88.9306 169.401 153.398
179.7 160.06 106.326 170.43 136.003
179.8 166.536 120.132 172.676 122.198
179.9 173.221 128.995 176.009 113.334
180 180 132.049 180 110.28
