Energy CM (MeV)	Angle CM (deg)
1.2299	115.0434
1.1140	124.8462
0.9068	158.5070
1.8716	86.2871
0.9074	158.2923
2.3290	49.6083
5.0101	49.5102
1.1287	83.4667
0.1447	121.9619
0.2132	68.5538
0.9128	156.5813
0.1761	146.6717
86.8673	11.5049
1.2786	111.6564
0.9230	153.7142
0.9432	148.8603
0.9365	150.3692
0.9469	148.0545
6.1659	150.3695
2.9462	63.3018
953502.5415	0.4231
0.9105	157.3000
16.8081	71.4067
304.1232	94.8776
1.1524	121.2619
0.5354	54.9176
0.1592	118.0008
1.0513	131.6853
64.3452	153.4880
1.3776	105.7042
0.9733	142.9941
279900.6118	4.3279
0.9708	143.4267
16.2302	133.6077
0.9441	148.6574
0.9441	148.6574
0.0830	145.6528
0.9660	144.2912
0.4672	136.1974
381.7805	145.6247
1.1218	124.0822
1706.2524	145.8751
0.9564	146.1281
0.0444	135.5314
0.8926	163.9809
0.4431	165.3661
4.0600	152.2125
3.0052	65.3189
0.9179	155.0901
1.5740	133.3657
2.0901	80.6466
0.1287	132.4520
0.9344	150.8577
0.9175	155.2189
32.3600	118.0648
1.0196	135.7958
5.4195	139.8754
265.4796	7.9249
14.8936	129.9908
0.9242	153.3929
1.0495	131.9070
1.0102	137.1273
1.4582	101.5586
0.9208	154.2930
0.9881	140.4990
0.9414	149.2465
0.9739	142.8766
0.9719	143.2342
0.9634	144.7834
1.3513	158.2729
0.2279	108.7287
0.3952	148.0640
0.9276	152.5121
53.9870	14.6169
0.9149	155.9568
113174.2345	4.6656
113174.2345	4.6656
10.4027	156.0652
0.0549	122.8859
0.9403	149.5016
0.9009	160.5687
0.1688	167.5627
0.1063	127.5776
0.9270	152.6683
0.9798	141.8730
0.9078	158.1631
0.9318	151.4706
1.0290	134.5119
1.1676	119.9433
27.0461	27.9957
11.3662	47.9161
0.9056	158.8897
7706.0856	146.0677
1.0261	134.9017
710.4632	116.1492
0.9166	155.4722
0.7388	104.4215
0.9233	153.6253
0.9827	141.3816
0.3228	158.5015
1.2494	113.6425
0.0687	156.5486
0.9256	153.0096
0.0492	148.1327
0.0451	115.5324
9.7825	97.0005
2.9417	162.9128
0.1705	155.3501
148.0172	150.8735
3636.5402	23.0040
0.9242	153.3727
0.9005	160.7038
8.1346	166.3513
49.8866	15.2102
1.1533	121.1815
2.6488	69.1631
11.8819	162.1348
895.0650	166.6229
9.6443	158.4391
1.3776	90.3789
1.1869	118.3452
0.1145	133.1422
3.5119	57.1258
4.5586	151.3153
1.1388	151.5379
31.2109	76.8083
0.0579	109.4934
243.4682	15.7010
0.9034	159.6586
0.9087	157.8679
0.8963	162.3563
0.8930	163.7860
6416.0477	1.2694
5.1260	159.1421
0.9111	157.1173
1.9633	78.5257
0.9149	155.9764
1.0224	135.4021
1.2291	115.0998
0.9501	49.3578
1.3581	159.9383
0.0694	151.5643
0.3186	85.9402
0.9479	147.8497
0.9618	145.0888
116.6027	18.1917
0.3696	41.7496
0.3696	41.7496
1.3386	107.9174
0.8833	169.0434
1.2187	115.8695
842414.3523	7.5586
0.9224	153.8719
0.0570	127.0047
1.5234	98.5721
0.8979	161.7143
0.9025	159.9697
0.0468	130.8911
0.1332	131.8910
1.2650	112.5651
0.9226	153.8128
1.0898	127.3146
0.9908	140.0637
0.9159	155.6822
14.8207	140.1064
0.9509	147.2366
17.9468	149.4945
7.8198	69.9297
5.5779	56.5736
687097.6539	0.5864
148.1019	2.8165
0.9695	143.6706
1.1166	124.5862
1.2414	132.5593
0.5726	124.4079
0.5094	135.4342
0.3023	110.3276
1.7094	81.7036
0.0390	128.4676
0.1437	147.2232
0.9498	147.4597
0.1278	71.7850
7.6344	117.6810
31.6224	19.9101
0.0511	140.9975
2.1056	80.2885
0.9341	150.9291
4.5707	64.5144
12.0774	135.5344
1.2056	122.6083
1.1097	125.2691
1.1610	120.5079
0.0792	143.1479
0.9129	156.5736
1357.8995	6.8643
0.0436	118.4337
721.4384	2.3250
0.0913	144.7169
1.0606	130.5721
0.9840	141.1666
1.3968	104.6674
1.6514	93.4373
2.8263	71.3677
0.9577	61.3888
0.4311	91.5800
0.7597	161.9575
17139.2802	5.3258
1.0764	128.7670
34.3261	147.5114
1.4555	101.6934
0.2506	123.7438
1.0721	129.2498
1.0721	129.2498
0.2972	74.2100
0.1025	127.1168
0.2851	96.1566
3.8870	56.6531
0.8977	161.7797
1.7582	89.7474
48.4156	135.9872
135.9489	20.0651
0.1972	157.5779
0.1349	160.7824
0.9131	156.4949
0.9649	144.5064
0.9939	139.5728
0.9403	149.4936
1.2288	115.1225
0.9662	144.2577
3.7110	58.1058
6.4301	167.7511
25.1038	168.7667
0.8968	162.1782
1.2845	111.2711
1.1526	121.2422
1.1526	121.2422
0.9243	153.3544
1978.0657	42.5091
10.5803	62.0415
0.8892	165.6212
92.6514	132.7062
0.8995	161.0913
0.9257	152.9926
0.1171	75.8907
48.0678	15.4975
1.5015	62.1906
2.5495	151.7621
1.5112	36.6504
1.2717	127.4681
0.9372	150.2061
0.9214	154.1378
0.6381	55.1524
0.9076	158.2338
455.7570	124.6829
2.4744	120.3146
0.8095	100.7740
5.1111	48.8854
2.9360	61.4270
1.1972	117.5252
2416.4689	2.9005
0.8993	161.1664
0.9561	146.1930
0.9062	158.6813
0.9114	157.0104
954.8503	125.6593
2.4439	73.5143
3.0787	63.1360
2.5048	65.7323
0.9588	145.6540
3.9859	55.8836
0.9457	148.3180
13.8399	18.7027
0.9326	151.2859
0.3204	41.7440
0.9019	160.2110
0.8917	164.3813
1.1963	117.5959
1.1168	149.9498
62456410244.5984	0.0648
1.5325	155.3735
157.9426	56.3952
3.1157	64.9255
80.6419	11.9435
4.1959	48.4752
0.9009	160.5692
1.0855	127.7762
0.9037	159.5520
0.9368	150.2982
0.9855	140.9172
175625.7388	1.4471
175625.7388	1.4471
445.6350	5.0439
445.6350	5.0439
0.9075	158.2525
2.3153	75.8771
0.8944	163.1718
1.0346	133.7871
0.0703	157.3435
0.2748	95.4762
0.9904	140.1207
0.9006	101.4265
6.4020	165.1611
0.8915	164.4810
0.8963	162.3680
2.6104	157.1500
0.9383	149.9508
1.5049	99.3914
1.0670	129.8292
4507.0473	1.4029
1.3274	108.5871
0.0237	155.8658
0.9958	139.2686
2.1510	79.2655
2.4725	51.1615
0.9052	159.0501
1.0408	132.9877
1.1535	121.1639
1.5736	96.4534
0.8897	165.3432
0.1563	131.0777
929.4022	60.5254
1.7476	164.5426
2.2461	159.1735
0.9323	152.7081
4.8525	44.0109
0.9633	144.8000
1.2145	116.1874
2.4620	118.5100
153.5765	28.5065
0.1912	105.4833
0.8921	164.1782
125.2860	20.3993
172.3158	43.2574
0.8970	162.0746
0.8889	165.7420
5.6502	31.9411
0.4231	58.8763
0.9068	158.5023
2930.4234	22.0669
1.4376	102.5688
0.9301	151.8766
3.2190	39.0277
0.9003	160.7936
0.7418	162.1209
86573.4868	9.4111
0.3894	82.1996
179.2818	32.3033
0.9036	159.6057
0.2985	134.5102
40113.8703	4.0502
0.9558	146.2505
0.9419	149.1381
0.5645	165.3041
1.2587	112.9935
0.8076	135.6753
0.9452	148.4178
1.2135	116.2637
3.5631	160.2817
1.7330	90.5760
6.2811	157.6815
0.9270	152.6597
1.1722	119.5563
1.0254	135.0027
1.0372	133.4455
1.1367	122.6842
1.3823	105.4455
34.9484	150.3423
0.0302	138.3685
4.2698	80.9328
0.8896	165.4077
0.9192	154.7409
0.9531	146.7792
2.1306	148.6095
0.0950	132.8143
10.4006	33.7210
2.5863	146.9094
1.0204	135.6751
425.2182	9.4005
0.8469	124.9169
0.0996	164.5370
0.9327	151.2497
0.9909	140.0497
2.4316	75.7310
0.9025	159.9738
3.3694	61.4168
1.1351	122.8284
0.9070	158.4357
1.3588	106.7509
0.7694	147.8381
22.5482	167.0458
2575.6700	108.5287
121.2535	9.7276
0.9185	154.9361
0.9185	154.9361
0.8898	165.3105
1.4339	102.7510
0.8997	161.0312
0.5041	152.1425
1.1900	118.1006
0.6962	105.2607
11.5350	28.2838
0.0643	150.8348
0.1844	160.7634
2.2394	109.0905
1.0104	137.0968
4.5193	162.9352
0.9593	145.5619
0.9146	156.0571
7.2114	46.8336
20.9715	66.2248
1.0051	137.8654
0.9701	143.5547
0.9021	160.1281
0.9417	149.1764
1.1804	118.8801
0.9129	156.5459
0.8940	163.3254
0.0143	143.6023
0.1129	93.1624
0.7719	153.5935
0.1615	51.4599
1527.1536	135.8045
0.3135	104.4861
1.1080	125.4374
0.8954	162.7410
0.9213	154.1653
2.9587	77.7361
0.9688	143.7919
0.5656	166.9461
1.5798	96.2004
10.2684	159.8653
1.0059	137.7548
0.8937	163.4575
1.0885	124.2425
6.2095	133.4319
1.3423	107.6999
43.6143	68.1115
0.7883	87.6812
1.0115	136.9386
0.2767	78.7383
0.4068	91.6499
0.9976	138.9911
0.9736	142.9328
1.0245	135.1152
0.2501	136.7586
0.7017	169.4814
0.9964	139.1836
1.0072	137.5640
16.2206	28.5147
1.0005	138.5489
5698.6214	88.9683
182.7446	35.3878
0.9575	145.9060
0.8991	161.2570
0.9247	153.2444
0.9618	145.0760
0.9099	157.4897
0.0747	144.6769
1.0297	134.4247
0.8085	143.2770
3.5844	47.5093
0.4797	153.9460
1.0580	130.8818
0.9338	151.0036
0.9622	145.0152
1.0363	52.7093
8.9579	48.4739
6.6711	143.7453
0.8884	166.0149
0.8960	162.4713
0.9464	148.1782
0.9249	153.1916
0.8941	163.2866
1.0012	138.4541
0.9876	140.5682
32.3681	155.6396
1.0009	138.4982
1.3475	107.4020
1.1752	119.3111
386.2703	5.4228
0.9076	158.2174
0.9415	136.2743
4154.8463	11.1613
0.9368	150.2855
0.0435	135.7064
0.9564	146.1249
0.1883	159.0476
1.2763	111.8105
352.6792	4.6207
1.5546	97.2354
0.2985	109.4295
11206.0197	164.3022
1.6852	92.2190
0.9321	151.3930
0.0704	129.4835
0.9983	138.8971
0.9305	151.7865
1.1044	125.7976
1.0858	158.7076
7.4458	22.1756
139.7550	156.8087
0.8845	168.2675
0.9045	159.2883
5.3135	111.8899
0.9079	158.1246
0.8873	166.6149
0.9177	155.1462
43.4495	16.3070
0.9216	154.0762
0.9575	145.9162
0.9356	150.5750
3.1406	160.9697
1.0185	135.9464
1.8439	124.1023
1.2402	114.2971
57.4991	124.5078
0.0409	136.0785
1.0276	134.7072
13.8029	49.9299
4.8622	153.8206
169.7634	12.4228
1.0723	129.2264
0.9391	149.7635
2.3563	51.3878
0.0653	126.9846
8.4167	48.1575
0.2078	148.4328
0.5997	139.7511
165.2232	4.9555
522.4155	4.6531
0.9709	143.4153
86.3817	64.8039
0.8963	162.3582
0.8852	167.8040
25.0073	154.9727
1.9231	168.3920
0.4739	153.6772
12.5402	143.5753
0.8955	162.6938
11153.5340	8.9026
1.0786	128.5256
85.8206	101.4584
1.0088	137.3196
1.5481	69.6107
2.9950	69.8999
0.9462	59.2476
1.0195	135.8081
0.2804	149.1646
0.8940	163.3194
13.6333	106.9396
0.9163	155.5574
0.6284	102.7991
0.9598	145.4635
2.3990	66.9098
2.3990	66.9098
5.3413	79.8077
0.9018	160.2398
0.0956	150.2843
27.3557	39.5481
1.1175	164.2007
89.5638	7.1766
247.2640	6.7939
0.9071	158.3889
165.6744	111.8342
0.8819	170.0503
1.0813	128.2289
0.0342	146.9478
0.2088	153.6326
0.9010	160.5309
12.7148	128.5000
1.3810	105.5179
1.0664	129.8977
646.7384	9.6156
1.0836	127.9828
1.0420	132.8376
0.9309	151.6865
0.9309	151.6865
0.1853	138.8246
0.1856	74.2220
1.0290	134.5206
585.7169	19.9877
1.0038	138.0541
0.9391	149.7724
1.2449	113.9599
1.6102	70.1914
0.4606	130.9655
0.9445	148.5751
1.0721	129.2572
0.4403	142.4609
2.3535	62.4949
3.5314	30.9726
3304.0552	2.6594
4.7526	48.1218
118.4269	9.8438
0.0556	143.3145
0.9945	139.4704
0.5164	83.3470
0.0697	153.1596
60.9986	169.2664
0.9824	141.4314
0.1983	98.9093
0.8944	163.1763
1.0124	136.8073
1.0063	137.6889
1.0235	135.2579
1.3123	53.3198
56.4172	48.5538
12.8685	58.7042
0.0701	140.8278
2.4192	73.9510
0.9204	154.4055
1.0577	130.9206
1.3707	160.2313
3.3078	61.9107
0.8921	164.2001
1.7579	147.2372
1.1841	45.5003
0.3095	37.7151
1.1486	121.6029
1.0565	131.0632
0.1183	148.7298
0.9720	143.2188
0.4386	18.6313
12.2843	150.8867
0.8969	162.1301
2.1524	79.2359
0.0526	100.6917
22.4697	22.7570
22.4697	22.7570
0.4170	145.7549
54.2232	81.5768
0.5795	165.2203
0.8923	164.0980
1.0746	128.9671
0.0866	141.0119
1.2220	123.3411
2.1012	80.3896
1.1764	119.2089
0.8948	163.0019
0.9041	159.3993
0.0588	158.2119
1.0537	43.4250
1.5521	62.5368
1.0466	132.2576
0.7599	129.9570
2.0004	82.8204
1.1146	124.7886
1.3320	108.3102
0.9717	143.2689
0.9170	155.3517
1.0707	129.4151
1.3632	138.7776
0.0671	161.4669
1313.9458	6.8564
0.5312	92.7058
1.0050	137.8804
213.7061	18.6427
1.3634	106.4934
0.9035	159.6218
0.8958	162.5679
0.9390	149.7956
1.7237	90.8897
1.0236	135.2474
0.9126	156.6436
3.0587	58.5845
2.1902	114.1911
1.4142	103.7527
0.2267	135.6971
0.9907	140.0767
0.9026	159.9276
375.0989	6.6247
0.2266	152.7770
0.0849	131.0022
240.5532	4.5733
0.9685	143.8387
2.4234	75.7749
0.9278	152.4713
1.9722	56.1249
200.3327	127.8943
47.5035	46.0425
1.2872	111.0925
23.8612	152.8134
1.9133	85.1159
1.3002	124.9438
0.9100	157.4543
1.3506	107.2215
1.2826	111.3920
32888.3341	3.9697
0.0844	159.2137
2.3806	49.4073
0.1043	126.7741
0.9954	139.3443
1.4700	67.9503
2.5940	72.0450
0.5539	153.3025
2.4865	161.8899
582.3365	4.2281
1.1297	123.3344
0.6004	78.6666
0.9093	157.6921
2.2433	77.3075
3.5575	59.4699
1.4605	101.4519
2.2445	46.5101
0.0700	125.9365
131.5957	21.0689
1.9279	38.4488
0.8915	164.4629
3.2280	142.4900
3.2727	119.6217
47.3569	8.4700
0.1282	152.3912
33.5383	17.2558
15.5540	19.6374
15.6137	56.9834
3.1867	56.0149
36.0122	20.4935
0.8916	164.4155
0.1267	154.5953
1.7144	73.7235
7.9604	48.5067
3.4223	67.4628
0.9646	144.5498
0.4458	157.7596
3.5932	161.3429
0.9167	155.4354
0.6311	134.9548
0.1894	142.8910
19.0786	56.5955
0.9029	159.8540
52.7032	165.8413
7873.5038	67.2210
2458.0041	8.7238
12.9447	30.1368
0.9703	143.5233
0.1008	142.5111
8.8160	43.6631
0.4560	92.0264
0.9557	146.2742
0.9400	149.5683
27.7271	110.5247
95.8127	10.9513
0.9042	159.3654
1.2983	110.3839
1.3055	128.3580
2.0757	89.7608
5.2713	44.2221
2.4198	73.9410
0.0881	159.8278
1.0370	133.4774
1.6094	95.0276
0.5927	147.1257
136.3276	147.4646
2.0823	57.0628
1.0902	127.2753
4.9600	71.9756
710.2831	156.7553
0.9073	158.3411
0.9158	155.6974
0.9021	160.1364
1.1480	121.6580
489.0696	15.5620
0.0388	130.9733
0.9399	149.5771
1.1922	117.9221
837.3453	2.2274
1.4056	104.2042
161.4836	153.2389
212903.4223	0.1780
0.9381	149.9865
2.6906	69.5455
1.3315	108.3367
29.2691	130.0009
10.7752	44.3028
10.7752	44.3028
0.9002	160.8104
9.7717	163.6542
2.9530	52.4821
0.2682	101.8949
418.4390	71.4021
0.0568	147.8405
3.3981	61.5968
0.9395	149.6838
3.9432	162.9719
0.0233	148.6657
492.3878	17.8400
1.4670	164.4531
0.2082	125.9748
0.9210	154.2428
1.1592	120.6659
0.9910	140.0364
0.9751	142.6632
60.0298	74.9454
1.3629	106.5212
0.9872	140.6443
0.0775	47.7550
0.9410	149.3385
11.1059	97.4599
1.0951	126.7630
2.5612	158.9460
0.0285	137.8959
1.3408	107.7920
0.9362	150.4311
0.9877	140.5649
4.0565	161.3036
0.9747	142.7444
0.8905	164.9575
11.9255	156.3151
4.3715	69.5309
6.0747	44.6109
0.7991	43.3355
19.9121	163.0994
4.2229	143.9314
30.6504	19.4474
0.9064	130.3036
2.0109	155.1516
0.9052	159.0278
1.0218	135.4890
0.1084	85.7238
0.8830	169.2369
0.8935	163.5742
3.8762	164.6297
708.2559	24.6856
0.9365	150.3514
5.4127	47.4176
5.3095	47.9050
0.8898	165.3219
1.1854	60.2556
0.9378	150.0592
1.0171	136.1352
0.9865	140.7532
3.4188	116.2797
22876.6830	8.2439
0.8628	162.5432
30373686.0650	6.7432
4.9046	91.6949
9.3055	140.1626
0.2655	156.8549
3.6765	59.6858
0.9901	140.1791
0.9488	147.6690
59.9589	49.1356
0.0490	114.6354
20.1395	13.1545
0.4037	74.8990
6.4538	43.2124
2.2110	148.3030
1.0151	136.4149
97.6124	13.8683
4.2437	61.9475
16.2632	44.7914
1.5082	146.9366
1.1579	120.7837
1.2693	112.2736
0.9363	150.4062
1.0346	133.7802
1.0346	133.7802
0.8946	163.0627
1.1956	162.7597
1.5381	97.9343
7.5954	89.7664
1.6296	94.2531
0.2169	147.6442
8.9578	48.0819
17.4698	165.7751
214.7563	147.9041
2.1531	68.7392
0.1194	160.0457
0.1276	136.7926
0.0484	152.6609
11718.7856	0.9256
3681.3528	44.4775
21.1091	45.3312
8.6098	42.0005
1.0539	131.3741
0.8931	163.7301
0.0485	141.6880
0.0340	134.8291
3.4116	60.8595
2.1601	117.9905
7.6026	45.5511
0.9202	154.4653
8.7933	153.8775
4.1114	50.3716
1.6878	92.1247
0.9436	148.7619
11.4819	161.0024
0.1424	129.4955
16.6693	37.8593
16.6693	37.8593
1.0715	129.3163
151.9297	46.6593
1.8712	44.4992
0.9160	155.6310
5.8939	115.4191
7.1255	41.0280
7.3944	144.3344
3.7887	155.8782
0.0969	147.1950
0.9047	159.1916
1.2677	112.3850
1.0654	130.0109
0.9173	155.2822
0.2509	159.1058
35.4841	125.2933
0.1080	139.1332
0.8956	162.6583
1.1296	123.3436
0.5102	139.9379
0.0328	130.5046
7.8189	29.2466
0.2028	47.0783
1.1583	120.7436
0.9336	151.0446
0.4877	133.2756
37590.1139	17.8439
0.1838	149.1384
63.7272	152.4060
12359.1933	3.7014
0.9076	158.2247
0.9129	156.5462
1.3908	154.1662
0.9378	150.0533
4.0945	162.6498
0.0614	133.5775
0.3592	165.2283
0.0764	121.3508
1.3456	84.4669
3215.7094	4.4204
2.1107	149.9420
0.9187	154.8728
0.4855	152.7518
7.8358	162.9345
0.9164	155.5222
1.0110	137.0087
0.6215	97.1618
3096.6720	6.0267
2.7039	129.3345
1.7668	108.4749
1.6149	94.8127
8.0846	156.8159
1.2094	116.5723
1.0850	127.8315
0.9165	155.4902
2.7184	166.6512
0.9842	141.1350
0.8851	167.9078
0.5735	69.7160
3.2087	151.1294
4.8999	32.3710
0.9871	140.6501
0.1286	150.4471
2.4958	74.2294
0.8928	163.8585
14.3684	160.3786
4.9602	155.1636
0.9088	157.8500
0.1027	140.1784
1.4609	122.3710
0.9092	157.7167
0.1310	137.4505
23.2852	48.5896
5.3097	149.5999
0.0530	149.3471
0.9003	160.7888
0.8931	163.7284
0.8897	165.3577
4.1118	141.6561
0.1751	150.4992
0.9142	156.1702
1.2901	136.4225
0.3250	129.8948
1.5387	97.9101
7.5685	17.7222
7.5685	17.7222
0.0903	143.0650
1.0749	128.9412
1.7287	133.6394
0.9862	140.7948
0.9288	152.2082
272.3435	2.8618
0.9391	149.7586
3.1103	162.5862
45.3219	131.5330
0.9441	67.7923
0.9339	150.9629
13.1701	137.7370
1.7778	89.1164
1.1841	118.5747
1.3758	105.8017
0.0573	126.5941
0.1865	114.4103
16.9825	154.6655
3.1408	67.2013
0.0547	127.1618
1.2962	110.5135
0.0318	156.7945
1.3790	151.8808
436.9072	157.2508
0.9176	155.1857
0.8989	161.3078
1.2147	116.1686
1.0188	135.8989
0.0659	143.2065
0.1288	141.2522
123.1705	27.8405
22.1501	150.1479
1.5373	97.9672
154.5188	109.3580
0.2235	115.6365
0.1462	150.9677
21.5406	28.9754
1.4948	99.8485
0.1984	111.7278
0.9033	159.6979
0.9041	159.3985
0.5859	147.9729
0.9248	153.2351
0.9455	148.3584
0.8904	165.0117
1.8491	86.9396
93.1697	37.7012
93.1697	37.7012
0.0705	148.2433
1.6939	91.9116
0.9058	158.8227
3.6937	58.2555
472.0122	56.0975
6455.2479	0.8176
0.9416	149.2049
0.9416	149.2049
0.9090	157.7654
1.0022	138.3044
1.1165	124.5993
0.4256	141.6559
1.3646	106.4255
1.2194	166.1359
1612.6881	2.6122
0.0713	134.6219
0.9655	144.3858
9.3525	84.0023
0.9117	156.9345
0.8971	162.0175
86.6492	12.3149
465.9017	107.9438
0.8778	173.8456
0.5072	147.0330
0.8864	167.1412
0.9113	157.0602
0.8995	161.0831
2.4154	74.0192
0.0319	142.7333
1.1088	125.3595
0.9810	141.6562
0.9196	154.6173
0.9646	144.5517
0.4280	156.5407
351.9762	59.9947
2.0612	40.6883
0.4894	110.5218
1.2636	112.6619
38.5920	171.4415
1.0912	127.1677
0.9601	145.4031
2.8645	67.1111
0.4568	125.6275
1.2548	134.8865
11820.9471	8.9496
1.9755	47.3690
0.0904	118.0236
0.1713	163.9467
13.9588	171.3539
13.9588	171.3539
104.2604	17.4771
0.9544	146.5164
3.1319	63.8240
0.9618	145.0766
0.0789	112.6840
2.9509	64.1316
2.2993	76.1878
2.2993	76.1878
0.2579	69.4952
0.9085	157.9474
0.9252	153.1183
0.9252	153.1183
0.8934	163.5916
4.1951	163.4230
23.1031	139.3899
0.9343	150.8720
0.0176	155.0442
1.1403	122.3498
0.1019	82.9616
137885.4190	6.1751
0.9289	152.1956
0.9076	158.2163
0.9140	156.2232
1.1698	119.7602
0.9795	141.9128
35.8348	80.9408
2.6323	121.3231
5.8434	45.5339
0.9197	154.5914
2.8213	35.7915
0.8946	163.0857
0.8972	162.0053
16.7418	33.8950
64.6117	21.5115
2.2903	76.3646
1.1349	122.8457
0.9644	144.6008
0.8963	162.3768
0.3398	157.8608
0.9251	153.1411
74.9554	80.4393
0.3387	147.6339
2.4266	158.8271
0.9009	160.5844
11.7494	52.0651
1.1480	121.6511
1.9277	84.7222
0.7005	158.9974
0.9032	159.7314
0.9325	151.3074
1.3627	87.7405
2624.9036	2.9462
1.0740	129.0441
60.0050	13.8593
1.1082	125.4164
0.2095	84.3265
1.2291	115.0970
0.9337	151.0143
2.3581	75.8744
0.9578	145.8586
0.5093	138.1063
0.1176	156.4843
0.8872	166.6727
0.8971	162.0454
1.5953	126.3655
0.9382	149.9613
1.5037	127.6744
0.0403	117.8541
3.3478	57.1280
0.9238	153.4804
0.1705	154.9976
2.9235	54.5587
2.7308	75.8908
2.4936	65.1678
0.0379	111.6080
4.2506	160.4529
31.7978	19.0896
0.9512	147.1731
0.9277	152.4759
88.1830	11.4182
1.4194	103.4852
1.0088	137.3275
76.8649	12.4461
0.3245	147.6597
659.4641	21.1759
4588.4053	3.4956
144.2212	15.5360
168.8232	114.9612
1.4729	100.8592
1.0292	134.4878
1.2989	110.3402
4.2842	168.0463
0.9381	149.9920
0.9578	145.8448
81.5666	57.5361
0.9182	155.0180
1.1602	120.5814
110.0995	143.2566
0.9081	158.0720
0.0948	150.8204
0.6218	160.4198
15.8029	30.1829
2909.2478	100.9913
1.5759	96.3601
3.1229	149.1671
0.3770	56.2755
7.4253	139.2263
0.9549	146.4219
0.8946	163.0657
1775.8255	52.5618
62.6064	133.8288
0.8928	163.8824
1.0032	138.1533
94.3805	11.0346
0.8827	169.4577
1.3705	106.0957
68.3429	3.1767
145.9856	25.8548
1.0382	133.3219
15.7798	168.4333
1.1528	121.2301
38828.4326	38.7316
0.9339	150.9649
0.7170	81.4785
1.6905	92.0305
5.4025	116.9841
59.7508	152.1547
5.5488	145.8002
64.8565	29.9005
0.8951	162.8476
2.5086	150.1803
73902.1515	2.6911
30.6515	16.8944
0.9657	144.3566
115.8608	137.8548
2.5316	162.1762
0.9019	160.2027
0.0581	141.9167
1.5873	95.8985
0.9418	149.1572
0.9626	144.9326
0.3375	129.5486
14.9371	17.1143
1.8519	86.8579
2.1781	23.6890
0.9558	146.2437
0.7937	150.5288
1.2555	113.2196
1.5662	96.7541
0.9458	148.3071
1.0178	136.0400
34.1721	126.5307
20.7591	32.3770
0.3080	141.6630
1.7230	65.2832
0.0947	96.4930
0.0448	144.2851
0.1078	119.4158
1.1446	57.6398
29.8961	50.3432
136.4168	129.6967
6.5474	55.2970
1.9713	161.4406
0.0349	124.9706
0.9213	154.1540
0.2790	142.5969
1.0527	131.5126
0.1628	75.8144
0.8466	161.4232
5.4763	146.4895
1.6059	169.0587
0.9385	149.8956
12.3627	60.8219
0.8990	161.2770
0.9661	144.2785
0.1085	151.3619
6.6138	136.6502
0.1085	153.7029
0.9246	153.2892
0.9113	157.0447
33.2749	27.0228
3.3197	104.0274
2.1159	159.0484
0.0338	140.5100
3224.3824	22.2398
0.0389	130.7101
7914.2947	25.9319
6.7883	39.3031
0.9160	155.6341
1.3796	84.2769
0.9549	146.4201
1.0288	134.5470
0.0992	139.8431
1.0657	129.9773
4.6353	51.5075
0.8934	163.6138
0.8448	150.2840
1.1011	126.1415
0.3552	138.2066
8.3235	37.8379
1.0163	136.2471
3.8695	162.7702
5.6421	130.4354
10.1141	155.8312
0.6765	100.6445
0.9139	156.2587
10.8220	161.4789
0.9306	151.7711
0.8936	163.5122
1.0177	136.0563
0.8955	162.6839
289.6308	158.9650
33.2226	170.1691
0.9377	150.0842
1.3565	52.6800
0.0574	111.3355
0.8827	169.4134
1.0728	129.1717
0.9406	149.4305
7.8703	153.9636
10.2918	149.9628
248747.5682	1.3003
0.9010	160.5380
0.9200	154.5071
2.3275	132.3697
3412.5132	1.3422
1.0056	137.7909
8.1428	167.6129
0.9285	152.2856
0.9549	146.4280
2.8417	126.7772
0.1691	154.8547
523.1299	23.1227
0.9459	148.2741
0.5435	74.9770
0.9632	144.8156
1.0070	137.5914
1.2066	116.7927
0.9170	155.3497
14406.0335	0.3534
0.0309	153.1936
67.8873	163.3650
0.9612	145.2046
0.9261	152.8988
0.9246	153.2870
0.8983	161.5446
0.9934	139.6569
0.0568	144.2338
0.9369	150.2655
1.0760	128.8185
0.7630	141.4377
0.0286	143.8727
0.1247	158.2589
0.9153	155.8598
2.9074	130.4757
0.0466	133.1234
0.1531	115.5621
10.4471	33.6437
49.6941	162.3253
1079.0891	4.6596
0.8854	167.6946
1.2902	141.8620
0.8914	164.5117
0.9212	154.1896
0.1934	141.4670
0.8965	162.2851
6.1260	68.0233
0.9649	144.5095
0.3482	151.1327
1.7520	89.9479
0.7529	129.7553
0.9241	153.4123
1.2352	114.6555
4.3245	96.8432
2.0773	80.8004
0.0503	130.7366
0.9121	156.8147
259.8728	6.6255
1.6973	91.7939
0.3818	99.4745
1.0267	134.8251
1.0764	128.7662
0.9365	150.3502
0.2392	157.8659
1.0052	137.8527
85.6282	18.1971
1.9555	42.4287
27.1130	127.1941
0.9359	150.4900
0.8941	163.2778
84137.0276	1.0555
1.4871	100.2001
0.9354	150.6277
14156.5234	4.5443
0.9038	159.5233
0.9099	157.4920
1.1074	125.5038
0.9491	147.6027
1.2363	114.5739
0.0522	132.4084
3.0718	153.5687
1.2514	113.5013
0.5646	112.9723
2.0791	131.2541
2.9079	66.5425
1.1101	125.2285
0.8984	161.5188
1.0837	127.9737
0.8974	161.9106
0.8936	163.4985
0.1180	129.8800
0.1180	129.8800
13.9470	57.7178
11.1887	28.6158
0.9368	150.2816
0.8863	167.1571
2.7088	60.9482
0.9021	160.1370
