CoboID,AsadID,AgetID,ChannelID,PadID,SizeID
4,0,0,43,7116,1
4,0,0,44,7106,1
4,0,0,46,7117,1
4,0,0,47,7615,1
4,0,0,48,7361,1
4,0,0,49,7616,1
4,0,0,50,7362,1
4,0,0,51,7617,1
4,0,0,52,7363,1
4,0,0,53,7358,1
4,0,0,54,7364,1
4,0,0,55,7622,1
4,0,0,57,7365,1
4,0,0,58,7621,1
4,0,0,59,7366,1
4,0,0,60,7105,1
4,0,0,61,7367,1
4,0,0,62,7620,1
4,0,0,63,7368,1
4,0,0,64,7619,1
4,0,0,65,7369,1
4,0,0,66,7618,1
4,0,0,67,7360,1
4,0,3,0,6075,0
4,0,3,1,6347,0
4,0,3,2,6346,0
4,0,3,3,6348,0
4,0,3,4,6344,0
4,0,3,5,6345,0
4,0,3,6,6343,0
4,0,3,7,6359,0
4,0,3,8,6066,0
4,0,3,9,6616,0
4,0,3,10,6065,0
4,0,3,12,6342,0
4,0,3,13,6063,0
4,0,3,14,6082,0
4,0,3,15,6068,0
4,0,3,16,6613,0
4,0,3,17,6341,0
4,0,3,18,6083,0
4,0,3,19,6071,0
4,0,3,20,6081,0
4,0,3,21,6340,0
4,0,3,23,6080,0
4,0,3,24,6073,0
4,0,3,25,6611,0
4,0,3,26,6338,0
4,0,3,27,5798,0
4,0,3,28,6339,0
4,0,3,29,6084,0
4,0,3,30,6074,0
4,0,3,31,6085,0
4,0,3,32,6351,0
4,0,3,33,6610,0
4,0,3,34,6336,0
4,0,3,35,5800,0
4,0,3,36,6337,0
4,0,3,37,6087,0
4,0,3,38,6349,0
4,0,3,39,6608,0
4,0,3,40,6335,0
4,0,3,41,6086,0
4,0,3,42,6352,0
4,0,3,43,5801,0
4,0,3,44,6334,0
4,0,3,46,6089,0
4,0,3,47,6333,0
4,0,3,48,6605,0
4,0,3,49,6354,0
4,0,3,50,6092,0
4,0,3,51,6332,0
4,0,3,52,6088,0
4,0,3,53,6076,0
4,0,3,54,6603,0
4,0,3,55,6330,0
4,0,3,57,5803,0
4,0,3,58,6077,0
4,0,3,59,6604,0
4,0,3,60,6331,0
4,0,3,61,6090,0
4,0,3,62,6328,0
4,0,3,63,6602,0
4,0,3,64,6357,0
4,0,3,65,6091,0
4,0,3,66,6329,0
4,0,3,67,6601,0
4,0,2,0,6079,0
4,0,2,1,5806,0
4,0,2,2,6078,0
4,0,2,3,6600,0
4,0,2,4,6112,0
4,0,2,5,6599,0
4,0,2,6,6326,0
4,0,2,7,6093,0
4,0,2,8,5833,0
4,0,2,9,5822,0
4,0,2,10,6597,0
4,0,2,12,6094,0
4,0,2,13,6324,0
4,0,2,14,6598,0
4,0,2,15,6072,0
4,0,2,16,5529,0
4,0,2,17,9336,1
4,0,2,18,5821,0
4,0,2,19,6595,0
4,0,2,20,6596,0
4,0,2,21,6323,0
4,0,2,23,5530,0
4,0,2,24,9317,1
4,0,2,25,5824,0
4,0,2,26,6594,0
4,0,2,27,5823,0
4,0,2,28,6321,0
4,0,2,29,6593,0
4,0,2,30,9227,1
4,0,2,31,5532,0
4,0,2,32,6592,0
4,0,2,33,5535,0
4,0,2,34,5810,0
4,0,2,35,6591,0
4,0,2,36,6318,0
4,0,2,37,5825,0
4,0,2,38,5809,0
4,0,2,39,5826,0
4,0,2,40,6589,0
4,0,2,41,6856,0
4,0,2,42,5812,0
4,0,2,43,6590,0
4,0,2,44,5808,0
4,0,2,46,5811,0
4,0,2,47,5814,0
4,0,2,48,6855,0
4,0,2,49,6587,0
4,0,2,50,5813,0
4,0,2,51,5545,0
4,0,2,52,6588,0
4,0,2,53,5541,0
4,0,2,54,5816,0
4,0,2,55,6586,0
4,0,2,57,5815,0
4,0,2,58,5542,0
4,0,2,59,6854,1
4,0,2,60,5253,0
4,0,2,61,5817,0
4,0,2,62,5255,0
4,0,2,63,5818,0
4,0,2,64,5264,0
4,0,2,65,5820,0
4,0,2,66,6585,1
4,0,2,67,5819,0
4,0,1,0,5537,0
4,0,1,1,6101,0
4,0,1,2,5544,0
4,0,1,3,6096,0
4,0,1,4,5547,0
4,0,1,5,6853,1
4,0,1,6,6583,1
4,0,1,7,6095,0
4,0,1,8,6584,1
4,0,1,9,6852,1
4,1,1,10,6308,1
4,1,1,12,6582,1
4,1,1,13,6307,1
4,1,1,14,5206,0
4,1,1,15,72,0
4,1,1,16,5501,0
4,1,1,17,73,0
4,1,1,18,5204,0
4,1,1,19,70,0
4,1,1,20,6581,1
4,1,1,21,5183,0
4,1,1,23,5502,0
4,1,1,24,69,0
4,1,1,25,5504,0
4,1,1,26,5187,0
4,1,1,27,5203,0
4,1,1,28,6306,1
4,1,1,29,5201,0
4,1,1,30,5185,0
4,1,1,31,5499,0
4,1,1,32,5190,0
4,1,1,33,5202,0
4,1,1,34,67,0
4,1,1,35,80,0
4,1,1,36,5470,0
4,1,1,37,6580,1
4,1,1,38,68,0
4,1,1,39,5498,0
4,1,1,40,5746,0
4,1,1,41,5200,0
4,1,1,42,6305,1
4,1,1,43,5199,0
4,1,1,44,5184,0
4,1,1,46,78,0
4,1,1,47,5457,0
4,1,1,48,5496,0
4,1,1,49,65,0
4,1,1,50,6579,1
4,1,1,51,5192,0
4,1,1,52,5198,0
4,1,1,53,66,0
4,1,1,54,5497,0
4,1,1,55,363,0
4,1,1,57,75,0
4,1,1,58,6304,1
4,1,1,59,5197,0
4,1,1,60,5477,0
4,1,1,61,5494,0
4,1,1,62,5478,0
4,1,1,63,5195,0
4,1,1,64,5480,0
4,1,1,65,6578,1
4,1,1,66,5483,0
4,1,1,67,5495,0
4,1,0,0,5485,0
4,1,0,1,5492,0
4,1,0,2,5474,0
4,1,0,3,5490,0
4,1,0,4,5194,0
4,1,0,5,5489,0
4,1,0,6,5476,0
4,1,0,7,5487,0
4,1,0,8,5196,0
4,1,0,9,5484,0
4,1,0,10,5479,0
4,1,0,12,5493,0
4,1,0,13,6577,1
4,1,0,14,5491,0
4,1,0,15,5759,0
4,1,0,16,5468,0
4,1,0,17,6035,0
4,1,0,18,5751,0
4,1,0,19,5760,0
4,1,0,20,5754,0
4,1,0,21,5758,0
4,1,0,23,5756,0
4,1,0,24,5762,0
4,1,0,25,5466,0
4,1,0,26,6032,0
4,1,0,27,5191,0
4,1,0,28,6576,1
4,1,0,29,5189,0
4,1,0,30,5764,0
4,1,0,31,5465,0
4,1,0,32,5473,0
4,1,0,33,5749,0
4,1,0,34,5765,0
4,1,0,35,5188,0
4,1,0,36,6028,1
4,1,0,37,6844,1
4,1,0,38,5767,0
4,1,0,39,5463,0
4,1,0,40,5471,0
4,1,0,41,5475,0
4,1,0,42,6575,1
4,1,0,43,5745,0
4,1,0,44,5770,0
4,1,0,46,5186,0
4,1,0,47,6030,0
4,1,0,48,5748,0
4,1,0,49,5755,0
4,1,0,50,6843,1
4,1,0,51,6029,0
4,1,0,52,5460,0
4,1,0,53,5757,0
4,1,0,54,5472,0
4,1,0,55,5753,0
4,1,0,57,5193,0
4,1,0,58,6574,1
4,1,0,59,5488,0
4,1,0,60,5752,0
4,1,0,61,5482,0
4,1,0,62,5750,0
4,1,0,63,5481,0
4,1,0,64,5747,0
4,1,0,65,6842,1
4,1,0,66,6573,1
4,1,0,67,5486,0
4,1,3,0,5778,0
4,1,3,1,6064,0
4,1,3,2,5779,0
4,1,3,3,6067,0
4,1,3,4,5777,0
4,1,3,5,5802,0
4,1,3,6,5780,0
4,1,3,7,5521,0
4,1,3,8,5775,0
4,1,3,9,6062,0
4,1,3,10,5789,0
4,1,3,12,5528,0
4,1,3,13,5511,0
4,1,3,14,5526,0
4,1,3,15,5776,0
4,1,3,16,6061,0
4,1,3,17,5773,0
4,1,3,18,5525,0
4,1,3,19,5513,0
4,1,3,20,6060,0
4,1,3,21,5774,0
4,1,3,23,6059,0
4,1,3,24,5772,0
4,1,3,25,5523,0
4,1,3,26,5514,0
4,1,3,27,6058,0
4,1,3,28,5771,0
4,1,3,29,5519,0
4,1,3,30,5516,0
4,1,3,31,6056,0
4,1,3,32,5788,0
4,1,3,33,5520,0
4,1,3,34,5786,0
4,1,3,35,5231,0
4,1,3,36,5769,0
4,1,3,37,6057,0
4,1,3,38,5508,0
4,1,3,39,6054,0
4,1,3,40,5783,0
4,1,3,41,5229,0
4,1,3,42,5768,0
4,1,3,43,6055,0
4,1,3,44,5781,0
4,1,3,46,6053,0
4,1,3,47,5506,0
4,1,3,48,5522,0
4,1,3,49,5766,0
4,1,3,50,6052,0
4,1,3,51,5518,0
4,1,3,52,5804,0
4,1,3,53,6051,0
4,1,3,54,5524,0
4,1,3,55,5517,0
4,1,3,57,6050,0
4,1,3,58,5763,0
4,1,3,59,5805,0
4,1,3,60,5228,0
4,1,3,61,6069,0
4,1,3,62,6048,0
4,1,3,63,5793,0
4,1,3,64,5515,0
4,1,3,65,6049,0
4,1,3,66,5761,0
4,1,3,67,5527,0
4,1,2,0,5226,0
4,1,2,1,6327,0
4,1,2,2,6046,0
4,1,2,3,6047,0
4,1,2,4,5223,0
4,1,2,5,6070,0
4,1,2,6,5512,0
4,1,2,7,5795,0
4,1,2,8,5232,0
4,1,2,9,6325,0
4,1,2,10,6045,0
4,1,2,12,6044,0
4,1,2,13,5230,0
4,1,2,14,5807,0
4,1,2,15,6043,0
4,1,2,16,6322,0
4,1,2,17,5227,0
4,1,2,18,6042,0
4,1,2,19,5225,0
4,1,2,20,5792,0
4,1,2,21,5221,0
4,1,2,23,5790,0
4,1,2,24,6040,0
4,1,2,25,6320,0
4,1,2,26,5224,0
4,1,2,27,6041,0
4,1,2,28,5222,0
4,1,2,29,5787,0
4,1,2,30,5220,0
4,1,2,31,5799,0
4,1,2,32,6038,0
4,1,2,33,6319,0
4,1,2,34,5218,0
4,1,2,35,5797,0
4,1,2,36,6039,0
4,1,2,37,5796,0
4,1,2,38,6037,0
4,1,2,39,6317,0
4,1,2,40,5215,0
4,1,2,41,5794,0
4,1,2,42,6036,0
4,1,2,43,6316,0
4,1,2,44,5219,0
4,1,2,46,6314,0
4,1,2,47,5213,0
4,1,2,48,5785,0
4,1,2,49,5217,0
4,1,2,50,6315,0
4,1,2,51,6034,0
4,1,2,52,5791,0
4,1,2,53,5216,0
4,1,2,54,6312,0
4,1,2,55,5210,0
4,1,2,57,5784,0
4,1,2,58,6033,0
4,1,2,59,6313,0
4,1,2,60,5212,0
4,1,2,61,6311,0
4,1,2,62,5207,0
4,1,2,63,5782,0
4,1,2,64,5214,0
4,1,2,65,5510,0
4,1,2,66,6031,0
4,1,2,67,5505,0
4,1,1,0,5205,0
4,1,1,1,5503,0
4,1,1,2,5211,0
4,1,1,3,6310,1
4,1,1,4,5209,0
4,1,1,5,5509,0
4,1,1,6,5208,0
4,1,1,7,5507,0
4,1,1,8,6309,1
4,1,1,9,5500,0
8,2,1,10,5727,1
8,2,1,12,8,1
8,2,1,13,6016,1
8,2,1,14,7351,1
8,2,1,15,6298,1
8,2,1,16,7096,1
8,2,1,17,5431,1
8,2,1,18,5128,1
8,2,1,19,5726,1
8,2,1,20,6834,1
8,2,1,21,6015,1
8,2,1,23,7,1
8,2,1,24,6297,1
8,2,1,25,6566,1
8,2,1,26,6014,1
8,2,1,27,6292,1
8,2,1,28,6295,1
8,2,1,29,6011,1
8,2,1,30,7098,1
8,2,1,31,7350,1
8,2,1,32,6836,1
8,2,1,33,7095,1
8,2,1,34,7097,1
8,2,1,35,5126,1
8,2,1,36,6835,1
8,2,1,37,6,1
8,2,1,38,6567,1
8,2,1,39,6564,1
8,2,1,40,6293,1
8,2,1,41,6290,1
8,2,1,42,6833,1
8,2,1,43,6009,1
8,2,1,44,6565,1
8,2,1,46,7348,1
8,2,1,47,6291,1
8,2,1,48,7093,1
8,2,1,49,6010,1
8,2,1,50,6831,1
8,2,1,51,7349,1
8,2,1,52,5125,1
8,2,1,53,7094,1
8,2,1,54,5,1
8,2,1,55,305,1
8,2,1,57,6563,1
8,2,1,58,6832,1
8,2,1,59,6289,1
8,2,1,60,5127,1
8,2,1,61,6830,1
8,2,1,62,6008,1
8,2,1,63,6562,1
8,2,1,64,5720,1
8,2,1,65,6288,1
8,2,1,66,7347,1
8,2,1,67,5124,1
8,2,0,0,7092,1
8,2,0,1,6007,1
8,2,0,2,304,1
8,2,0,3,4,1
8,2,0,4,5719,1
8,2,0,5,7091,1
8,2,0,6,7346,1
8,2,0,7,6829,1
8,2,0,8,5718,1
8,2,0,9,6561,1
8,2,0,10,6012,1
8,2,0,12,6287,1
8,2,0,13,5724,1
8,2,0,14,6006,1
8,2,0,15,5430,1
8,2,0,16,5123,1
8,2,0,17,5723,1
8,2,0,18,3,1
8,2,0,19,303,1
8,2,0,20,7345,1
8,2,0,21,5429,1
8,2,0,23,7090,1
8,2,0,24,5722,1
8,2,0,25,6828,1
8,2,0,26,5428,1
8,2,0,27,6560,1
8,2,0,28,5721,1
8,2,0,29,6286,1
8,2,0,30,5427,1
8,2,0,31,6005,1
8,2,0,32,5426,1
8,2,0,33,2,1
8,2,0,34,302,1
8,2,0,35,5717,1
8,2,0,36,5425,1
8,2,0,37,5423,1
8,2,0,38,5424,1
8,2,0,39,6559,1
8,2,0,40,7592,1
8,2,0,41,6285,1
8,2,0,42,7344,1
8,2,0,43,6004,1
8,2,0,44,7089,1
8,2,0,46,5716,1
8,2,0,47,6827,1
8,2,0,48,1,1
8,2,0,49,7088,1
8,2,0,50,5422,1
8,2,0,51,301,1
8,2,0,52,5122,1
8,2,0,53,6826,1
8,2,0,54,6284,1
8,2,0,55,6558,1
8,2,0,57,6003,1
8,2,0,58,5715,1
8,2,0,59,5421,1
8,2,0,60,6002,1
8,2,0,61,5121,1
8,2,0,62,5420,1
8,2,0,63,5714,1
8,2,0,64,894,1
8,2,0,65,0,1
8,2,0,66,300,1
8,2,0,67,5120,1
8,2,3,0,20,1
8,2,3,1,5140,1
8,2,3,2,32,0
8,2,3,3,5139,1
8,2,3,4,30,0
8,2,3,5,5157,0
8,2,3,6,19,1
8,2,3,7,5449,0
8,2,3,8,5459,0
8,2,3,9,5156,0
8,2,3,10,27,0
8,2,3,12,5447,0
8,2,3,13,5456,0
8,2,3,14,5154,0
8,2,3,15,25,0
8,2,3,16,5743,0
8,2,3,17,5454,0
8,2,3,18,5151,0
8,2,3,19,24,0
8,2,3,20,5741,0
8,2,3,21,18,1
8,2,3,23,5149,0
8,2,3,24,5179,0
8,2,3,25,5740,0
8,2,3,26,5458,0
8,2,3,27,5141,1
8,2,3,28,5177,0
8,2,3,29,5744,0
8,2,3,30,895,1
8,2,3,31,5148,0
8,2,3,32,5176,0
8,2,3,33,5742,0
8,2,3,34,5455,0
8,2,3,35,5137,1
8,2,3,36,5153,0
8,2,3,37,5146,0
8,2,3,38,17,1
8,2,3,39,5739,1
8,2,3,40,5452,0
8,2,3,41,5453,0
8,2,3,42,5152,0
8,2,3,43,5443,1
8,2,3,44,5450,0
8,2,3,46,5451,0
8,2,3,47,5150,0
8,2,3,48,5442,1
8,2,3,49,5444,1
8,2,3,50,5136,1
8,2,3,51,5147,0
8,2,3,52,5448,0
8,2,3,53,16,1
8,2,3,54,5138,1
8,2,3,55,37,0
8,2,3,57,6300,1
8,2,3,58,5145,0
8,2,3,59,5446,0
8,2,3,60,908,1
8,2,3,61,6299,1
8,2,3,62,5144,0
8,2,3,63,5445,0
8,2,3,64,618,1
8,2,3,65,6027,1
8,2,3,66,5164,0
8,2,3,67,5135,1
8,2,2,0,907,1
8,2,2,1,6026,1
8,2,2,2,15,1
8,2,2,3,5738,1
8,2,2,4,5162,0
8,2,2,5,5737,1
8,2,2,6,617,1
8,2,2,7,5441,1
8,2,2,8,5159,0
8,2,2,9,5736,1
8,2,2,10,906,1
8,2,2,12,5440,1
8,2,2,13,1187,1
8,2,2,14,5134,1
8,2,2,15,1461,1
8,2,2,16,6025,1
8,2,2,17,14,1
8,2,2,18,5735,1
8,2,2,19,905,1
8,2,2,20,5439,1
8,2,2,21,1186,1
8,2,2,23,6024,1
8,2,2,24,1460,1
8,2,2,25,5734,1
8,2,2,26,904,1
8,2,2,27,5438,1
8,2,2,28,1185,1
8,2,2,29,6023,1
8,2,2,30,1459,1
8,2,2,31,5733,1
8,2,2,32,903,1
8,2,2,33,5437,1
8,2,2,34,13,1
8,2,2,35,6022,1
8,2,2,36,1184,1
8,2,2,37,5732,1
8,2,2,38,1458,1
8,2,2,39,5436,1
8,2,2,40,902,1
8,2,2,41,6021,1
8,2,2,42,1183,1
8,2,2,43,5133,1
8,2,2,44,1457,1
8,2,2,46,5731,1
8,2,2,47,901,1
8,2,2,48,5435,1
8,2,2,49,12,1
8,2,2,50,5434,1
8,2,2,51,1182,1
8,2,2,52,6303,1
8,2,2,53,1456,1
8,2,2,54,6020,1
8,2,2,55,1724,1
8,2,2,57,5730,1
8,2,2,58,900,1
8,2,2,59,6302,1
8,2,2,60,1181,1
8,2,2,61,5132,1
8,2,2,62,1455,1
8,2,2,63,5131,1
8,2,2,64,1723,1
8,2,2,65,6019,1
8,2,2,66,11,1
8,2,2,67,5729,1
8,2,1,0,899,1
8,2,1,1,6301,1
8,2,1,2,1180,1
8,2,1,3,6018,1
8,2,1,4,1454,1
8,2,1,5,5130,1
8,2,1,6,1722,1
8,2,1,7,5129,1
8,2,1,8,10,1
8,2,1,9,9,1
8,3,1,10,602,1
8,3,1,12,309,1
8,3,1,13,603,1
8,3,1,14,308,1
8,3,1,15,890,1
8,3,1,16,1715,1
8,3,1,17,1977,1
8,3,1,18,1720,1
8,3,1,19,1446,1
8,3,1,20,1175,1
8,3,1,21,1714,1
8,3,1,23,307,1
8,3,1,24,1976,1
8,3,1,25,892,1
8,3,1,26,889,1
8,3,1,27,1451,1
8,3,1,28,601,1
8,3,1,29,893,1
8,3,1,30,2231,1
8,3,1,31,1176,1
8,3,1,32,1171,1
8,3,1,33,1721,1
8,3,1,34,1445,1
8,3,1,35,1452,1
8,3,1,36,1713,1
8,3,1,37,1453,1
8,3,1,38,1975,1
8,3,1,39,306,1
8,3,1,40,2230,1
8,3,1,41,1178,1
8,3,1,42,600,1
8,3,1,43,5433,1
8,3,1,44,888,1
8,3,1,46,5728,1
8,3,1,47,1170,1
8,3,1,48,6017,1
8,3,1,49,1444,1
8,3,1,50,5432,1
8,3,1,51,1712,1
8,3,1,52,6840,1
8,3,1,53,1974,1
8,3,1,54,6841,1
8,3,1,55,2229,1
8,3,1,57,599,1
8,3,1,58,1169,1
8,3,1,59,6572,1
8,3,1,60,887,1
8,3,1,61,7101,1
8,3,1,62,1443,1
8,3,1,63,6839,1
8,3,1,64,1711,1
8,3,1,65,6571,1
8,3,1,66,1973,1
8,3,1,67,7100,1
8,3,0,0,2228,1
8,3,0,1,6838,1
8,3,0,2,1168,1
8,3,0,3,598,1
8,3,0,4,1442,1
8,3,0,5,6570,1
8,3,0,6,886,1
8,3,0,7,6296,1
8,3,0,8,1710,1
8,3,0,9,7099,1
8,3,0,10,1972,1
8,3,0,12,6837,1
8,3,0,13,2227,1
8,3,0,14,6569,1
8,3,0,15,1167,1
8,3,0,16,6568,1
8,3,0,17,1441,1
8,3,0,18,6294,1
8,3,0,19,1709,1
8,3,0,20,597,1
8,3,0,21,1971,1
8,3,0,23,5725,1
8,3,0,24,885,1
8,3,0,25,6013,1
8,3,0,26,2226,1
8,3,0,27,1174,1
8,3,0,28,1166,1
8,3,0,29,1450,1
8,3,0,30,1440,1
8,3,0,31,1719,1
8,3,0,32,1708,1
8,3,0,33,1173,1
8,3,0,34,1970,1
8,3,0,35,596,1
8,3,0,36,2225,1
8,3,0,37,1449,1
8,3,0,38,884,1
8,3,0,39,891,1
8,3,0,40,2473,1
8,3,0,41,1718,1
8,3,0,42,1165,1
8,3,0,43,1172,1
8,3,0,44,1439,1
8,3,0,46,1448,1
8,3,0,47,1707,1
8,3,0,48,1981,1
8,3,0,49,1969,1
8,3,0,50,1447,1
8,3,0,51,2224,1
8,3,0,52,595,1
8,3,0,53,883,1
8,3,0,54,1717,1
8,3,0,55,2472,1
8,3,0,57,1980,1
8,3,0,58,1164,1
8,3,0,59,1979,1
8,3,0,60,1438,1
8,3,0,61,1716,1
8,3,0,62,1706,1
8,3,0,63,1978,1
8,3,0,64,1968,1
8,3,0,65,4772,1
8,3,0,66,882,1
8,3,0,67,594,1
8,3,3,0,614,1
8,3,3,1,320,1
8,3,3,2,342,0
8,3,3,3,53,0
8,3,3,4,22,1
8,3,3,5,319,1
8,3,3,6,341,0
8,3,3,7,29,0
8,3,3,8,613,1
8,3,3,9,36,0
8,3,3,10,5171,0
8,3,3,12,28,0
8,3,3,13,339,0
8,3,3,14,34,0
8,3,3,15,23,1
8,3,3,16,26,0
8,3,3,17,336,0
8,3,3,18,31,0
8,3,3,19,5174,0
8,3,3,20,64,0
8,3,3,21,334,0
8,3,3,23,318,1
8,3,3,24,333,0
8,3,3,25,62,0
8,3,3,26,612,1
8,3,3,27,5469,0
8,3,3,28,51,0
8,3,3,29,59,0
8,3,3,30,344,0
8,3,3,31,5142,1
8,3,3,32,35,0
8,3,3,33,57,0
8,3,3,34,347,0
8,3,3,35,5467,0
8,3,3,36,322,1
8,3,3,37,317,1
8,3,3,38,349,0
8,3,3,39,56,0
8,3,3,40,611,1
8,3,3,41,5464,0
8,3,3,42,38,0
8,3,3,43,54,0
8,3,3,44,350,0
8,3,3,46,5462,0
8,3,3,47,40,0
8,3,3,48,21,1
8,3,3,49,329,0
8,3,3,50,5461,0
8,3,3,51,327,0
8,3,3,52,33,0
8,3,3,53,330,0
8,3,3,54,316,1
8,3,3,55,1179,1
8,3,3,57,5170,0
8,3,3,58,610,1
8,3,3,59,5165,0
8,3,3,60,41,0
8,3,3,61,5143,1
8,3,3,62,332,0
8,3,3,63,5167,0
8,3,3,64,43,0
8,3,3,65,55,0
8,3,3,66,335,0
8,3,3,67,5172,0
8,3,2,0,321,1
8,3,2,1,315,1
8,3,2,2,337,0
8,3,2,3,58,0
8,3,2,4,609,1
8,3,2,5,5173,0
8,3,2,6,46,0
8,3,2,7,60,0
8,3,2,8,338,0
8,3,2,9,5175,0
8,3,2,10,48,0
8,3,2,12,61,0
8,3,2,13,340,0
8,3,2,14,5178,0
8,3,2,15,49,0
8,3,2,16,63,0
8,3,2,17,620,0
8,3,2,18,314,1
8,3,2,19,608,1
8,3,2,20,331,0
8,3,2,21,1177,1
8,3,2,23,5180,0
8,3,2,24,621,0
8,3,2,25,5181,0
8,3,2,26,42,0
8,3,2,27,5182,0
8,3,2,28,619,1
8,3,2,29,5155,0
8,3,2,30,323,1
8,3,2,31,5158,0
8,3,2,32,623,0
8,3,2,33,5160,0
8,3,2,34,45,0
8,3,2,35,313,1
8,3,2,36,607,1
8,3,2,37,5161,0
8,3,2,38,626,0
8,3,2,39,5163,0
8,3,2,40,52,0
8,3,2,41,5166,0
8,3,2,42,628,0
8,3,2,43,5168,0
8,3,2,44,325,0
8,3,2,46,5169,0
8,3,2,47,629,0
8,3,2,48,615,1
8,3,2,49,328,0
8,3,2,50,312,1
8,3,2,51,606,1
8,3,2,52,39,0
8,3,2,53,631,0
8,3,2,54,44,0
8,3,2,55,622,0
8,3,2,57,47,0
8,3,2,58,624,0
8,3,2,59,50,0
8,3,2,60,625,0
8,3,2,61,71,0
8,3,2,62,627,0
8,3,2,63,616,1
8,3,2,64,630,0
8,3,2,65,311,1
8,3,2,66,632,0
8,3,2,67,326,0
8,3,1,0,605,1
8,3,1,1,324,1
8,3,1,2,912,0
8,3,1,3,898,1
8,3,1,4,910,0
8,3,1,5,897,1
8,3,1,6,909,0
8,3,1,7,896,1
8,3,1,8,604,1
8,3,1,9,310,1
2,0,1,10,935,0
2,0,1,12,649,0
2,0,1,13,937,0
2,0,1,14,648,0
2,0,1,15,934,0
2,0,1,16,646,0
2,0,1,17,932,0
2,0,1,18,931,0
2,0,1,19,933,0
2,0,1,20,84,0
2,0,1,21,92,0
2,0,1,23,643,0
2,0,1,24,930,0
2,0,1,25,364,0
2,0,1,26,381,0
2,0,1,27,928,0
2,0,1,28,413,0
2,0,1,29,368,0
2,0,1,30,929,0
2,0,1,31,362,0
2,0,1,32,938,0
2,0,1,33,926,0
2,0,1,34,1207,0
2,0,1,35,652,0
2,0,1,36,379,0
2,0,1,37,640,0
2,0,1,38,927,0
2,0,1,39,925,0
2,0,1,40,370,0
2,0,1,41,366,0
2,0,1,42,90,0
2,0,1,43,82,0
2,0,1,44,1205,0
2,0,1,46,79,0
2,0,1,47,924,0
2,0,1,48,923,0
2,0,1,49,376,0
2,0,1,50,77,0
2,0,1,51,1202,0
2,0,1,52,641,0
2,0,1,53,922,0
2,0,1,54,86,0
2,0,1,55,936,0
2,0,1,57,920,0
2,0,1,58,1200,0
2,0,1,59,83,0
2,0,1,60,87,0
2,0,1,61,365,0
2,0,1,62,921,0
2,0,1,63,638,0
2,0,1,64,1199,0
2,0,1,65,918,0
2,0,1,66,85,0
2,0,1,67,635,0
2,0,0,0,374,0
2,0,0,1,919,0
2,0,0,2,369,0
2,0,0,3,917,0
2,0,0,4,1197,0
2,0,0,5,76,0
2,0,0,6,94,0
2,0,0,7,916,0
2,0,0,8,1196,0
2,0,0,9,645,0
2,0,0,10,373,0
2,0,0,12,915,0
2,0,0,13,1194,0
2,0,0,14,81,0
2,0,0,15,91,0
2,0,0,16,914,0
2,0,0,17,1195,0
2,0,0,18,74,0
2,0,0,19,1192,0
2,0,0,20,647,0
2,0,0,21,89,0
2,0,0,23,913,0
2,0,0,24,651,0
2,0,0,25,358,0
2,0,0,26,1193,0
2,0,0,27,356,0
2,0,0,28,1191,0
2,0,0,29,911,0
2,0,0,30,367,0
2,0,0,31,357,0
2,0,0,32,371,0
2,0,0,33,644,0
2,0,0,34,88,0
2,0,0,35,354,0
2,0,0,36,1190,1
2,0,0,37,355,0
2,0,0,38,93,0
2,0,0,39,353,0
2,0,0,40,110,0
2,0,0,41,642,0
2,0,0,42,105,0
2,0,0,43,352,0
2,0,0,44,104,0
2,0,0,46,351,0
2,0,0,47,102,0
2,0,0,48,639,0
2,0,0,49,99,0
2,0,0,50,348,0
2,0,0,51,97,0
2,0,0,52,637,0
2,0,0,53,1189,1
2,0,0,54,346,0
2,0,0,55,96,0
2,0,0,57,345,0
2,0,0,58,650,0
2,0,0,59,633,0
2,0,0,60,361,0
2,0,0,61,636,0
2,0,0,62,360,0
2,0,0,63,343,0
2,0,0,64,359,0
2,0,0,65,1188,1
2,0,0,66,1462,1
2,0,0,67,634,0
2,0,3,0,405,0
2,0,3,1,106,0
2,0,3,2,404,0
2,0,3,3,103,0
2,0,3,4,402,0
2,0,3,5,403,0
2,0,3,6,401,0
2,0,3,7,5250,0
2,0,3,8,400,0
2,0,3,9,101,0
2,0,3,10,398,0
2,0,3,12,5247,0
2,0,3,13,416,0
2,0,3,14,100,0
2,0,3,15,139,0
2,0,3,16,5245,0
2,0,3,17,399,0
2,0,3,18,397,0
2,0,3,19,407,0
2,0,3,20,98,0
2,0,3,21,396,0
2,0,3,23,5243,0
2,0,3,24,142,0
2,0,3,25,395,0
2,0,3,26,132,0
2,0,3,27,95,0
2,0,3,28,394,0
2,0,3,29,5244,0
2,0,3,30,130,0
2,0,3,31,392,0
2,0,3,32,414,0
2,0,3,33,5252,0
2,0,3,34,685,0
2,0,3,35,5246,0
2,0,3,36,393,0
2,0,3,37,5248,0
2,0,3,38,137,0
2,0,3,39,5249,0
2,0,3,40,136,0
2,0,3,41,390,0
2,0,3,42,684,0
2,0,3,43,126,0
2,0,3,44,391,0
2,0,3,46,389,0
2,0,3,47,127,0
2,0,3,48,128,0
2,0,3,49,682,0
2,0,3,50,5251,0
2,0,3,51,388,0
2,0,3,52,5254,0
2,0,3,53,134,0
2,0,3,54,387,0
2,0,3,55,125,0
