CoboID,AsadID,AgetID,ChannelID,DetKeyword,PadID
8,2,1,35,pad,5126
8,2,1,36,pad,6835
8,2,1,37,pad,6
8,2,1,38,pad,6567
8,2,1,39,pad,6564
8,2,1,40,pad,6293
8,2,1,41,pad,6290
8,2,1,42,pad,6833
8,2,1,43,pad,6009
8,2,1,44,pad,6565
8,2,1,46,pad,7348
8,2,1,47,pad,6291
8,2,1,48,pad,7093
8,2,1,49,pad,6010
8,2,1,50,pad,6831
8,2,1,51,pad,7349
8,2,1,52,pad,5125
8,2,1,53,pad,7094
8,2,1,54,pad,5
8,2,1,55,pad,305
8,2,1,57,pad,6563
8,2,1,58,pad,6832
8,2,1,59,pad,6289
8,2,1,60,pad,5127
8,2,1,61,pad,6830
8,2,1,62,pad,6008
8,2,1,63,pad,6562
8,2,1,64,pad,5720
8,2,1,65,pad,6288
8,2,1,66,pad,7347
8,2,1,67,pad,5124
8,2,0,0,pad,7092
8,2,0,1,pad,6007
8,2,0,2,pad,304
8,2,0,3,pad,4
8,2,0,4,pad,5719
8,2,0,5,pad,7091
8,2,0,6,pad,7346
8,2,0,7,pad,6829
8,2,0,8,pad,5718
8,2,0,9,pad,6561
8,2,0,10,pad,6012
8,2,0,12,pad,6287
8,2,0,13,pad,5724
8,2,0,14,pad,6006
8,2,0,15,pad,5430
8,2,0,16,pad,5123
8,2,0,17,pad,5723
8,2,0,18,pad,3
8,2,0,19,pad,303
8,2,0,20,pad,7345
8,2,0,21,pad,5429
8,2,0,23,pad,7090
8,2,0,24,pad,5722
8,2,0,25,pad,6828
8,2,0,26,pad,5428
8,2,0,27,pad,6560
8,2,0,28,pad,5721
8,2,0,29,pad,6286
8,2,0,30,pad,5427
8,2,0,31,pad,6005
8,2,0,32,pad,5426
8,2,0,33,pad,2
8,2,0,34,pad,302
8,2,0,35,pad,5717
8,2,0,36,pad,5425
8,2,0,37,pad,5423
8,2,0,38,pad,5424
8,2,0,39,pad,6559
8,2,0,40,pad,7592
8,2,0,41,pad,6285
8,2,0,42,pad,7344
8,2,0,43,pad,6004
8,2,0,44,pad,7089
8,2,0,46,pad,5716
8,2,0,47,pad,6827
8,2,0,48,pad,1
8,2,0,49,pad,7088
8,2,0,50,pad,5422
8,2,0,51,pad,301
8,2,0,52,pad,5122
8,2,0,53,pad,6826
8,2,0,54,pad,6284
8,2,0,55,pad,6558
8,2,0,57,pad,6003
8,2,0,58,pad,5715
8,2,0,59,pad,5421
8,2,0,60,pad,6002
8,2,0,61,pad,5121
8,2,0,62,pad,5420
8,2,0,63,pad,5714
8,2,0,64,pad,894
8,2,0,65,pad,0
8,2,0,66,pad,300
8,2,0,67,pad,5120
8,2,3,0,pad,20
8,2,3,1,pad,5140
8,2,3,2,pad,32
8,2,3,3,pad,5139
8,2,3,4,pad,30
8,2,3,5,pad,5157
8,2,3,6,pad,19
8,2,3,7,pad,5449
8,2,3,8,pad,5459
8,2,3,9,pad,5156
8,2,3,10,pad,27
8,2,3,12,pad,5447
8,2,3,13,pad,5456
8,2,3,14,pad,5154
8,2,3,15,pad,25
8,2,3,16,pad,5743
8,2,3,17,pad,5454
8,2,3,18,pad,5151
8,2,3,19,pad,24
8,2,3,20,pad,5741
8,2,3,21,pad,18
8,2,3,23,pad,5149
8,2,3,24,pad,5179
8,2,3,25,pad,5740
8,2,3,26,pad,5458
8,2,3,27,pad,5141
8,2,3,28,pad,5177
8,2,3,29,pad,5744
8,2,3,30,pad,895
8,2,3,31,pad,5148
8,2,3,32,pad,5176
8,2,3,33,pad,5742
8,2,3,34,pad,5455
8,2,3,35,pad,5137
8,2,3,36,pad,5153
8,2,3,37,pad,5146
8,2,3,38,pad,17
8,2,3,39,pad,5739
8,2,3,40,pad,5452
8,2,3,41,pad,5453
8,2,3,42,pad,5152
8,2,3,43,pad,5443
8,2,3,44,pad,5450
8,2,3,46,pad,5451
8,2,3,47,pad,5150
8,2,3,48,pad,5442
8,2,3,49,pad,5444
8,2,3,50,pad,5136
8,2,3,51,pad,5147
8,2,3,52,pad,5448
8,2,3,53,pad,16
8,2,3,54,pad,5138
8,2,3,55,pad,37
8,2,3,57,pad,6300
8,2,3,58,pad,5145
8,2,3,59,pad,5446
8,2,3,60,pad,908
8,2,3,61,pad,6299
8,2,3,62,pad,5144
8,2,3,63,pad,5445
8,2,3,64,pad,618
8,2,3,65,pad,6027
8,2,3,66,pad,5164
8,2,3,67,pad,5135
8,2,2,0,pad,907
8,2,2,1,pad,6026
8,2,2,2,pad,15
8,2,2,3,pad,5738
8,2,2,4,pad,5162
8,2,2,5,pad,5737
8,2,2,6,pad,617
8,2,2,7,pad,5441
8,2,2,8,pad,5159
8,2,2,9,pad,5736
8,2,2,10,pad,906
8,2,2,12,pad,5440
8,2,2,13,pad,1187
8,2,2,14,pad,5134
8,2,2,15,pad,1461
8,2,2,16,pad,6025
8,2,2,17,pad,14
8,2,2,18,pad,5735
8,2,2,19,pad,905
8,2,2,20,pad,5439
8,2,2,21,pad,1186
8,2,2,23,pad,6024
8,2,2,24,pad,1460
8,2,2,25,pad,5734
8,2,2,26,pad,904
8,2,2,27,pad,5438
8,2,2,28,pad,1185
8,2,2,29,pad,6023
8,2,2,30,pad,1459
8,2,2,31,pad,5733
8,2,2,32,pad,903
8,2,2,33,pad,5437
8,2,2,34,pad,13
8,2,2,35,pad,6022
8,2,2,36,pad,1184
8,2,2,37,pad,5732
8,2,2,38,pad,1458
8,2,2,39,pad,5436
8,2,2,40,pad,902
8,2,2,41,pad,6021
8,2,2,42,pad,1183
8,2,2,43,pad,5133
8,2,2,44,pad,1457
8,2,2,46,pad,5731
8,2,2,47,pad,901
8,2,2,48,pad,5435
8,2,2,49,pad,12
8,2,2,50,pad,5434
8,2,2,51,pad,1182
8,2,2,52,pad,6303
8,2,2,53,pad,1456
8,2,2,54,pad,6020
8,2,2,55,pad,1724
8,2,2,57,pad,5730
8,2,2,58,pad,900
8,2,2,59,pad,6302
8,2,2,60,pad,1181
8,2,2,61,pad,5132
8,2,2,62,pad,1455
8,2,2,63,pad,5131
8,2,2,64,pad,1723
8,2,2,65,pad,6019
8,2,2,66,pad,11
8,2,2,67,pad,5729
8,2,1,0,pad,899
8,2,1,1,pad,6301
8,2,1,2,pad,1180
8,2,1,3,pad,6018
8,2,1,4,pad,1454
8,2,1,5,pad,5130
8,2,1,6,pad,1722
8,2,1,7,pad,5129
8,2,1,8,pad,10
8,2,1,9,pad,9
8,3,1,10,pad,602
8,3,1,12,pad,309
8,3,1,13,pad,603
8,3,1,14,pad,308
8,3,1,15,pad,890
8,3,1,16,pad,1715
8,3,1,17,pad,1977
8,3,1,18,pad,1720
8,3,1,19,pad,1446
8,3,1,20,pad,1175
8,3,1,21,pad,1714
8,3,1,23,pad,307
8,3,1,24,pad,1976
8,3,1,25,pad,892
8,3,1,26,pad,889
8,3,1,27,pad,1451
8,3,1,28,pad,601
8,3,1,29,pad,893
8,3,1,30,pad,2231
8,3,1,31,pad,1176
8,3,1,32,pad,1171
8,3,1,33,pad,1721
8,3,1,34,pad,1445
8,3,1,35,pad,1452
8,3,1,36,pad,1713
8,3,1,37,pad,1453
8,3,1,38,pad,1975
8,3,1,39,pad,306
8,3,1,40,pad,2230
8,3,1,41,pad,1178
8,3,1,42,pad,600
8,3,1,43,pad,5433
8,3,1,44,pad,888
8,3,1,46,pad,5728
8,3,1,47,pad,1170
8,3,1,48,pad,6017
8,3,1,49,pad,1444
8,3,1,50,pad,5432
8,3,1,51,pad,1712
8,3,1,52,pad,6840
8,3,1,53,pad,1974
8,3,1,54,pad,6841
8,3,1,55,pad,2229
8,3,1,57,pad,599
8,3,1,58,pad,1169
8,3,1,59,pad,6572
8,3,1,60,pad,887
8,3,1,61,pad,7101
8,3,1,62,pad,1443
8,3,1,63,pad,6839
8,3,1,64,pad,1711
8,3,1,65,pad,6571
8,3,1,66,pad,1973
8,3,1,67,pad,7100
8,3,0,0,pad,2228
8,3,0,1,pad,6838
8,3,0,2,pad,1168
8,3,0,3,pad,598
8,3,0,4,pad,1442
8,3,0,5,pad,6570
8,3,0,6,pad,886
8,3,0,7,pad,6296
8,3,0,8,pad,1710
8,3,0,9,pad,7099
8,3,0,10,pad,1972
8,3,0,12,pad,6837
8,3,0,13,pad,2227
8,3,0,14,pad,6569
8,3,0,15,pad,1167
8,3,0,16,pad,6568
8,3,0,17,pad,1441
8,3,0,18,pad,6294
8,3,0,19,pad,1709
8,3,0,20,pad,597
8,3,0,21,pad,1971
8,3,0,23,pad,5725
8,3,0,24,pad,885
8,3,0,25,pad,6013
8,3,0,26,pad,2226
8,3,0,27,pad,1174
8,3,0,28,pad,1166
8,3,0,29,pad,1450
8,3,0,30,pad,1440
8,3,0,31,pad,1719
8,3,0,32,pad,1708
8,3,0,33,pad,1173
8,3,0,34,pad,1970
8,3,0,35,pad,596
8,3,0,36,pad,2225
8,3,0,37,pad,1449
8,3,0,38,pad,884
8,3,0,39,pad,891
8,3,0,40,pad,2473
8,3,0,41,pad,1718
8,3,0,42,pad,1165
8,3,0,43,pad,1172
8,3,0,44,pad,1439
8,3,0,46,pad,1448
8,3,0,47,pad,1707
8,3,0,48,pad,1981
8,3,0,49,pad,1969
8,3,0,50,pad,1447
8,3,0,51,pad,2224
8,3,0,52,pad,595
8,3,0,53,pad,883
8,3,0,54,pad,1717
8,3,0,55,pad,2472
8,3,0,57,pad,1980
8,3,0,58,pad,1164
8,3,0,59,pad,1979
8,3,0,60,pad,1438
8,3,0,61,pad,1716
8,3,0,62,pad,1706
8,3,0,63,pad,1978
8,3,0,64,pad,1968
8,3,0,65,pad,4772
8,3,0,66,pad,882
8,3,0,67,pad,594
8,3,3,0,pad,614
8,3,3,1,pad,320
8,3,3,2,pad,342
8,3,3,3,pad,53
8,3,3,4,pad,22
8,3,3,5,pad,319
8,3,3,6,pad,341
8,3,3,7,pad,29
8,3,3,8,pad,613
8,3,3,9,pad,36
8,3,3,10,pad,5171
8,3,3,12,pad,28
8,3,3,13,pad,339
8,3,3,14,pad,34
8,3,3,15,pad,23
8,3,3,16,pad,26
8,3,3,17,pad,336
8,3,3,18,pad,31
8,3,3,19,pad,5174
8,3,3,20,pad,64
8,3,3,21,pad,334
8,3,3,23,pad,318
8,3,3,24,pad,333
8,3,3,25,pad,62
8,3,3,26,pad,612
8,3,3,27,pad,5469
8,3,3,28,pad,51
8,3,3,29,pad,59
8,3,3,30,pad,344
8,3,3,31,pad,5142
8,3,3,32,pad,35
8,3,3,33,pad,57
8,3,3,34,pad,347
8,3,3,35,pad,5467
8,3,3,36,pad,322
8,3,3,37,pad,317
8,3,3,38,pad,349
8,3,3,39,pad,56
8,3,3,40,pad,611
8,3,3,41,pad,5464
8,3,3,42,pad,38
8,3,3,43,pad,54
8,3,3,44,pad,350
8,3,3,46,pad,5462
8,3,3,47,pad,40
8,3,3,48,pad,21
8,3,3,49,pad,329
8,3,3,50,pad,5461
8,3,3,51,pad,327
8,3,3,52,pad,33
8,3,3,53,pad,330
8,3,3,54,pad,316
8,3,3,55,pad,1179
8,3,3,57,pad,5170
8,3,3,58,pad,610
8,3,3,59,pad,5165
8,3,3,60,pad,41
8,3,3,61,pad,5143
8,3,3,62,pad,332
8,3,3,63,pad,5167
8,3,3,64,pad,43
8,3,3,65,pad,55
8,3,3,66,pad,335
8,3,3,67,pad,5172
8,3,2,0,pad,321
8,3,2,1,pad,315
8,3,2,2,pad,337
8,3,2,3,pad,58
8,3,2,4,pad,609
8,3,2,5,pad,5173
8,3,2,6,pad,46
8,3,2,7,pad,60
8,3,2,8,pad,338
8,3,2,9,pad,5175
8,3,2,10,pad,48
8,3,2,12,pad,61
8,3,2,13,pad,340
8,3,2,14,pad,5178
8,3,2,15,pad,49
8,3,2,16,pad,63
8,3,2,17,pad,620
8,3,2,18,pad,314
8,3,2,19,pad,608
8,3,2,20,pad,331
8,3,2,21,pad,1177
8,3,2,23,pad,5180
8,3,2,24,pad,621
8,3,2,25,pad,5181
8,3,2,26,pad,42
8,3,2,27,pad,5182
8,3,2,28,pad,619
8,3,2,29,pad,5155
8,3,2,30,pad,323
8,3,2,31,pad,5158
8,3,2,32,pad,623
8,3,2,33,pad,5160
8,3,2,34,pad,45
8,3,2,35,pad,313
8,3,2,36,pad,607
8,3,2,37,pad,5161
8,3,2,38,pad,626
8,3,2,39,pad,5163
8,3,2,40,pad,52
8,3,2,41,pad,5166
8,3,2,42,pad,628
8,3,2,43,pad,5168
8,3,2,44,pad,325
8,3,2,46,pad,5169
8,3,2,47,pad,629
8,3,2,48,pad,615
8,3,2,49,pad,328
8,3,2,50,pad,312
8,3,2,51,pad,606
8,3,2,52,pad,39
8,3,2,53,pad,631
8,3,2,54,pad,44
8,3,2,55,pad,622
8,3,2,57,pad,47
8,3,2,58,pad,624
8,3,2,59,pad,50
8,3,2,60,pad,625
8,3,2,61,pad,71
8,3,2,62,pad,627
8,3,2,63,pad,616
8,3,2,64,pad,630
8,3,2,65,pad,311
8,3,2,66,pad,632
8,3,2,67,pad,326
8,3,1,0,pad,605
8,3,1,1,pad,324
8,3,1,2,pad,912
8,3,1,3,pad,898
8,3,1,4,pad,910
8,3,1,5,pad,897
8,3,1,6,pad,909
8,3,1,7,pad,896
8,3,1,8,pad,604
8,3,1,9,pad,310
2,0,1,10,pad,935
2,0,1,12,pad,649
2,0,1,13,pad,937
2,0,1,14,pad,648
2,0,1,15,pad,934
2,0,1,16,pad,646
2,0,1,17,pad,932
2,0,1,18,pad,931
2,0,1,19,pad,933
2,0,1,20,pad,84
2,0,1,21,pad,92
2,0,1,23,pad,643
2,0,1,24,pad,930
2,0,1,25,pad,364
2,0,1,26,pad,381
2,0,1,27,pad,928
2,0,1,28,pad,413
2,0,1,29,pad,368
2,0,1,30,pad,929
2,0,1,31,pad,362
2,0,1,32,pad,938
2,0,1,33,pad,926
2,0,1,34,pad,1207
2,0,1,35,pad,652
2,0,1,36,pad,379
2,0,1,37,pad,640
2,0,1,38,pad,927
2,0,1,39,pad,925
2,0,1,40,pad,370
2,0,1,41,pad,366
2,0,1,42,pad,90
2,0,1,43,pad,82
2,0,1,44,pad,1205
2,0,1,46,pad,79
2,0,1,47,pad,924
2,0,1,48,pad,923
2,0,1,49,pad,376
2,0,1,50,pad,77
2,0,1,51,pad,1202
2,0,1,52,pad,641
2,0,1,53,pad,922
2,0,1,54,pad,86
2,0,1,55,pad,936
2,0,1,57,pad,920
2,0,1,58,pad,1200
2,0,1,59,pad,83
2,0,1,60,pad,87
2,0,1,61,pad,365
2,0,1,62,pad,921
2,0,1,63,pad,638
2,0,1,64,pad,1199
2,0,1,65,pad,918
2,0,1,66,pad,85
2,0,1,67,pad,635
2,0,0,0,pad,374
2,0,0,1,pad,919
2,0,0,2,pad,369
2,0,0,3,pad,917
2,0,0,4,pad,1197
2,0,0,5,pad,76
2,0,0,6,pad,94
2,0,0,7,pad,916
2,0,0,8,pad,1196
2,0,0,9,pad,645
2,0,0,10,pad,373
2,0,0,12,pad,915
2,0,0,13,pad,1194
2,0,0,14,pad,81
2,0,0,15,pad,91
2,0,0,16,pad,914
2,0,0,17,pad,1195
2,0,0,18,pad,74
2,0,0,19,pad,1192
2,0,0,20,pad,647
2,0,0,21,pad,89
2,0,0,23,pad,913
2,0,0,24,pad,651
2,0,0,25,pad,358
2,0,0,26,pad,1193
2,0,0,27,pad,356
2,0,0,28,pad,1191
2,0,0,29,pad,911
2,0,0,30,pad,367
2,0,0,31,pad,357
2,0,0,32,pad,371
2,0,0,33,pad,644
2,0,0,34,pad,88
2,0,0,35,pad,354
2,0,0,36,pad,1190
2,0,0,37,pad,355
2,0,0,38,pad,93
2,0,0,39,pad,353
2,0,0,40,pad,110
2,0,0,41,pad,642
2,0,0,42,pad,105
2,0,0,43,pad,352
2,0,0,44,pad,104
2,0,0,46,pad,351
2,0,0,47,pad,102
2,0,0,48,pad,639
2,0,0,49,pad,99
2,0,0,50,pad,348
2,0,0,51,pad,97
2,0,0,52,pad,637
2,0,0,53,pad,1189
2,0,0,54,pad,346
2,0,0,55,pad,96
2,0,0,57,pad,345
2,0,0,58,pad,650
2,0,0,59,pad,633
2,0,0,60,pad,361
2,0,0,61,pad,636
2,0,0,62,pad,360
2,0,0,63,pad,343
2,0,0,64,pad,359
2,0,0,65,pad,1188
2,0,0,66,pad,1462
2,0,0,67,pad,634
2,0,3,0,pad,405
2,0,3,1,pad,106
2,0,3,2,pad,404
2,0,3,3,pad,103
2,0,3,4,pad,402
2,0,3,5,pad,403
2,0,3,6,pad,401
2,0,3,7,pad,5250
2,0,3,8,pad,400
2,0,3,9,pad,101
2,0,3,10,pad,398
2,0,3,12,pad,5247
2,0,3,13,pad,416
2,0,3,14,pad,100
2,0,3,15,pad,139
2,0,3,16,pad,5245
2,0,3,17,pad,399
2,0,3,18,pad,397
2,0,3,19,pad,407
2,0,3,20,pad,98
2,0,3,21,pad,396
2,0,3,23,pad,5243
2,0,3,24,pad,142
2,0,3,25,pad,395
2,0,3,26,pad,132
2,0,3,27,pad,95
2,0,3,28,pad,394
2,0,3,29,pad,5244
2,0,3,30,pad,130
2,0,3,31,pad,392
2,0,3,32,pad,414
2,0,3,33,pad,5252
2,0,3,34,pad,685
2,0,3,35,pad,5246
2,0,3,36,pad,393
2,0,3,37,pad,5248
2,0,3,38,pad,137
2,0,3,39,pad,5249
2,0,3,40,pad,136
2,0,3,41,pad,390
2,0,3,42,pad,684
2,0,3,43,pad,126
2,0,3,44,pad,391
2,0,3,46,pad,389
2,0,3,47,pad,127
2,0,3,48,pad,128
2,0,3,49,pad,682
2,0,3,50,pad,5251
2,0,3,51,pad,388
2,0,3,52,pad,5254
2,0,3,53,pad,134
2,0,3,54,pad,387
2,0,3,55,pad,125
2,0,3,57,pad,129
2,0,3,58,pad,679
2,0,3,59,pad,5257
2,0,3,60,pad,386
2,0,3,61,pad,384
2,0,3,62,pad,131
2,0,3,63,pad,5256
2,0,3,64,pad,677
2,0,3,65,pad,107
2,0,3,66,pad,5262
2,0,3,67,pad,385
2,0,2,0,pad,5259
2,0,2,1,pad,382
2,0,2,2,pad,676
2,0,2,3,pad,111
2,0,2,4,pad,119
2,0,2,5,pad,383
2,0,2,6,pad,675
2,0,2,7,pad,5242
2,0,2,8,pad,117
2,0,2,9,pad,113
2,0,2,10,pad,674
2,0,2,12,pad,5239
2,0,2,13,pad,116
2,0,2,14,pad,380
2,0,2,15,pad,122
2,0,2,16,pad,109
2,0,2,17,pad,673
2,0,2,18,pad,5237
2,0,2,19,pad,671
2,0,2,20,pad,378
2,0,2,21,pad,672
2,0,2,23,pad,5236
2,0,2,24,pad,411
2,0,2,25,pad,5235
2,0,2,26,pad,669
2,0,2,27,pad,377
2,0,2,28,pad,124
2,0,2,29,pad,5238
2,0,2,30,pad,670
2,0,2,31,pad,5240
2,0,2,32,pad,668
2,0,2,33,pad,5534
2,0,2,34,pad,123
2,0,2,35,pad,375
2,0,2,36,pad,121
2,0,2,37,pad,5233
2,0,2,38,pad,120
2,0,2,39,pad,5533
2,0,2,40,pad,667
2,0,2,41,pad,666
2,0,2,42,pad,118
2,0,2,43,pad,372
2,0,2,44,pad,665
2,0,2,46,pad,5234
2,0,2,47,pad,408
2,0,2,48,pad,663
2,0,2,49,pad,950
2,0,2,50,pad,5531
2,0,2,51,pad,664
2,0,2,52,pad,5536
2,0,2,53,pad,114
2,0,2,54,pad,661
2,0,2,55,pad,949
2,0,2,57,pad,5539
2,0,2,58,pad,115
2,0,2,59,pad,112
2,0,2,60,pad,662
2,0,2,61,pad,108
2,0,2,62,pad,5241
2,0,2,63,pad,406
2,0,2,64,pad,947
2,0,2,65,pad,660
2,0,2,66,pad,659
2,0,2,67,pad,658
2,0,1,0,pad,939
2,0,1,1,pad,655
2,0,1,2,pad,941
2,0,1,3,pad,657
2,0,1,4,pad,944
2,0,1,5,pad,656
2,0,1,6,pad,940
2,0,1,7,pad,653
2,0,1,8,pad,942
2,0,1,9,pad,654
2,1,1,10,pad,1488
2,1,1,12,pad,1218
2,1,1,13,pad,1485
2,1,1,14,pad,1217
2,1,1,15,pad,1530
2,1,1,16,pad,1214
2,1,1,17,pad,1531
2,1,1,18,pad,1212
2,1,1,19,pad,1486
2,1,1,20,pad,1216
2,1,1,21,pad,1483
2,1,1,23,pad,1215
2,1,1,24,pad,1533
2,1,1,25,pad,1213
2,1,1,26,pad,1484
2,1,1,27,pad,1210
2,1,1,28,pad,1246
2,1,1,29,pad,1211
2,1,1,30,pad,1482
2,1,1,31,pad,1209
2,1,1,32,pad,1249
2,1,1,33,pad,1248
2,1,1,34,pad,1481
2,1,1,35,pad,1250
2,1,1,36,pad,1480
2,1,1,37,pad,1253
2,1,1,38,pad,1251
2,1,1,39,pad,1206
2,1,1,40,pad,1479
2,1,1,41,pad,1477
2,1,1,42,pad,1252
2,1,1,43,pad,1204
2,1,1,44,pad,1254
2,1,1,46,pad,1255
2,1,1,47,pad,1257
2,1,1,48,pad,991
2,1,1,49,pad,1259
2,1,1,50,pad,1475
2,1,1,51,pad,1478
2,1,1,52,pad,988
2,1,1,53,pad,1260
2,1,1,54,pad,1203
2,1,1,55,pad,1476
2,1,1,57,pad,986
2,1,1,58,pad,1262
2,1,1,59,pad,1474
2,1,1,60,pad,1265
2,1,1,61,pad,985
2,1,1,62,pad,1523
2,1,1,63,pad,1201
2,1,1,64,pad,1473
2,1,1,65,pad,983
2,1,1,66,pad,1525
2,1,1,67,pad,1472
2,1,0,0,pad,1528
2,1,0,1,pad,1198
2,1,0,2,pad,1471
2,1,0,3,pad,980
2,1,0,4,pad,1244
2,1,0,5,pad,1469
2,1,0,6,pad,1243
2,1,0,7,pad,978
2,1,0,8,pad,1736
2,1,0,9,pad,992
2,1,0,10,pad,1470
2,1,0,12,pad,990
2,1,0,13,pad,1241
2,1,0,14,pad,1467
2,1,0,15,pad,1735
2,1,0,16,pad,989
2,1,0,17,pad,1238
2,1,0,18,pad,1468
2,1,0,19,pad,1236
2,1,0,20,pad,1256
2,1,0,21,pad,1506
2,1,0,23,pad,1466
2,1,0,24,pad,1504
2,1,0,25,pad,1258
2,1,0,26,pad,1734
2,1,0,27,pad,1261
2,1,0,28,pad,1498
2,1,0,29,pad,1263
2,1,0,30,pad,1768
2,1,0,31,pad,1465
2,1,0,32,pad,1772
2,1,0,33,pad,1522
2,1,0,34,pad,1767
2,1,0,35,pad,1520
2,1,0,36,pad,1771
2,1,0,37,pad,1517
2,1,0,38,pad,1765
2,1,0,39,pad,1515
2,1,0,40,pad,1733
2,1,0,41,pad,1514
2,1,0,42,pad,1770
2,1,0,43,pad,1512
2,1,0,44,pad,1502
2,1,0,46,pad,1509
2,1,0,47,pad,1500
2,1,0,48,pad,1464
2,1,0,49,pad,1773
2,1,0,50,pad,1507
2,1,0,51,pad,1503
2,1,0,52,pad,1501
2,1,0,53,pad,1775
2,1,0,54,pad,1499
2,1,0,55,pad,1732
2,1,0,57,pad,1490
2,1,0,58,pad,1776
2,1,0,59,pad,1491
2,1,0,60,pad,1505
2,1,0,61,pad,1463
2,1,0,62,pad,1508
2,1,0,63,pad,1493
2,1,0,64,pad,1510
2,1,0,65,pad,1496
2,1,0,66,pad,1731
2,1,0,67,pad,1487
2,1,3,0,pad,982
2,1,3,1,pad,144
2,1,3,2,pad,984
2,1,3,3,pad,696
2,1,3,4,pad,981
2,1,3,5,pad,141
2,1,3,6,pad,979
2,1,3,7,pad,694
2,1,3,8,pad,976
2,1,3,9,pad,437
2,1,3,10,pad,145
2,1,3,12,pad,434
2,1,3,13,pad,143
2,1,3,14,pad,691
2,1,3,15,pad,438
2,1,3,16,pad,716
2,1,3,17,pad,721
2,1,3,18,pad,693
2,1,3,19,pad,436
2,1,3,20,pad,692
2,1,3,21,pad,147
2,1,3,23,pad,690
2,1,3,24,pad,977
2,1,3,25,pad,687
2,1,3,26,pad,146
2,1,3,27,pad,688
2,1,3,28,pad,439
2,1,3,29,pad,433
2,1,3,30,pad,975
2,1,3,31,pad,435
2,1,3,32,pad,974
2,1,3,33,pad,140
2,1,3,34,pad,973
2,1,3,35,pad,432
2,1,3,36,pad,971
2,1,3,37,pad,686
2,1,3,38,pad,972
2,1,3,39,pad,138
2,1,3,40,pad,968
2,1,3,41,pad,430
2,1,3,42,pad,970
2,1,3,43,pad,683
2,1,3,44,pad,431
2,1,3,46,pad,717
2,1,3,47,pad,428
2,1,3,48,pad,133
2,1,3,49,pad,713
2,1,3,50,pad,135
2,1,3,51,pad,712
2,1,3,52,pad,681
2,1,3,53,pad,969
2,1,3,54,pad,429
2,1,3,55,pad,710
2,1,3,57,pad,427
2,1,3,58,pad,707
2,1,3,59,pad,680
2,1,3,60,pad,967
2,1,3,61,pad,966
2,1,3,62,pad,1247
2,1,3,63,pad,424
2,1,3,64,pad,705
2,1,3,65,pad,965
2,1,3,66,pad,1245
2,1,3,67,pad,678
2,1,2,0,pad,964
2,1,2,1,pad,714
2,1,2,2,pad,718
2,1,2,3,pad,963
2,1,2,4,pad,720
2,1,2,5,pad,426
2,1,2,6,pad,1242
2,1,2,7,pad,425
2,1,2,8,pad,962
2,1,2,9,pad,960
2,1,2,10,pad,961
2,1,2,12,pad,423
2,1,2,13,pad,1240
2,1,2,14,pad,418
2,1,2,15,pad,719
2,1,2,16,pad,417
2,1,2,17,pad,722
2,1,2,18,pad,695
2,1,2,19,pad,1239
2,1,2,20,pad,958
2,1,2,21,pad,724
2,1,2,23,pad,698
2,1,2,24,pad,725
2,1,2,25,pad,700
2,1,2,26,pad,727
2,1,2,27,pad,957
2,1,2,28,pad,1237
2,1,2,29,pad,959
2,1,2,30,pad,987
2,1,2,31,pad,956
2,1,2,32,pad,715
2,1,2,33,pad,955
2,1,2,34,pad,1234
2,1,2,35,pad,701
2,1,2,36,pad,422
2,1,2,37,pad,954
2,1,2,38,pad,421
2,1,2,39,pad,703
2,1,2,40,pad,419
2,1,2,41,pad,952
2,1,2,42,pad,1232
2,1,2,43,pad,706
2,1,2,44,pad,1235
2,1,2,46,pad,953
2,1,2,47,pad,1233
2,1,2,48,pad,708
2,1,2,49,pad,1231
2,1,2,50,pad,709
2,1,2,51,pad,415
2,1,2,52,pad,951
2,1,2,53,pad,412
2,1,2,54,pad,711
2,1,2,55,pad,1230
2,1,2,57,pad,699
2,1,2,58,pad,1229
2,1,2,59,pad,948
2,1,2,60,pad,410
2,1,2,61,pad,702
2,1,2,62,pad,1228
2,1,2,63,pad,704
2,1,2,64,pad,1226
2,1,2,65,pad,697
2,1,2,66,pad,409
2,1,2,67,pad,946
2,1,1,0,pad,1227
2,1,1,1,pad,689
2,1,1,2,pad,1224
2,1,1,3,pad,945
2,1,1,4,pad,420
2,1,1,5,pad,943
2,1,1,6,pad,1225
2,1,1,7,pad,1223
2,1,1,8,pad,1222
2,1,1,9,pad,1221
9,0,1,10,pad,3615
9,0,1,12,pad,3404
9,0,1,13,pad,3616
9,0,1,14,pad,3403
9,0,1,15,pad,3824
9,0,1,16,pad,3405
9,0,1,17,pad,3825
9,0,1,18,pad,1982
9,0,1,19,pad,3826
9,0,1,20,pad,2237
9,0,1,21,pad,4023
9,0,1,23,pad,2485
9,0,1,24,pad,3614
9,0,1,25,pad,2726
9,0,1,26,pad,4119
9,0,1,27,pad,2236
9,0,1,28,pad,2957
9,0,1,29,pad,2484
9,0,1,30,pad,2956
9,0,1,31,pad,2958
9,0,1,32,pad,2955
9,0,1,33,pad,2725
9,0,1,34,pad,3183
9,0,1,35,pad,2235
9,0,1,36,pad,2954
9,0,1,37,pad,2483
9,0,1,38,pad,3182
9,0,1,39,pad,3613
9,0,1,40,pad,3181
9,0,1,41,pad,3184
9,0,1,42,pad,3401
9,0,1,43,pad,3402
9,0,1,44,pad,3400
