CoboID,AsadID,AgetID,ChannelID,PadID
0,3,3,27,1014
0,3,3,25,907
0,3,3,23,994
0,3,3,20,969
0,3,3,18,891
0,3,3,16,923
0,3,3,14,857
0,3,3,12,980
0,3,3,9,992
0,3,3,7,1003
0,3,3,5,983
0,3,3,3,1007
0,3,3,1,924
0,3,3,66,892
0,3,3,64,893
0,3,3,62,928
0,3,3,60,927
0,3,3,58,943
0,3,3,55,942
0,3,3,53,958
0,3,3,51,957
0,3,3,49,974
0,3,3,47,973
0,3,3,44,971
0,3,3,42,987
0,3,3,40,984
0,3,3,38,998
0,3,3,36,939
0,3,3,34,954
0,3,3,32,993
0,3,3,30,1004
0,3,3,28,1013
0,3,3,26,940
0,3,3,24,874
0,3,3,21,967
0,3,3,19,955
0,3,3,17,1005
0,3,3,15,925
0,3,3,13,982
0,3,3,10,980
0,3,3,8,1012
0,3,3,6,968
0,3,3,4,1006
0,3,3,2,856
0,3,3,0,1018
0,3,2,67,935
0,3,2,65,952
0,3,2,63,888
0,3,2,61,890
0,3,2,59,904
0,3,2,57,966
0,3,2,54,837
0,3,2,52,906
0,3,2,50,802
0,3,2,48,979
0,3,2,46,838
0,3,2,43,905
0,3,2,41,889
0,3,2,39,821
0,3,2,37,1016
0,3,2,35,921
0,3,2,33,1010
0,3,2,31,1009
0,3,2,29,1001
0,3,2,27,1000
0,3,2,25,991
0,3,2,23,989
0,3,2,20,978
0,3,2,18,977
0,3,2,16,963
0,3,2,14,965
0,3,2,12,934
0,3,2,9,949
0,3,2,7,870
0,3,2,5,887
0,3,2,3,801
0,3,2,1,819
0,3,2,66,922
0,3,2,64,920
0,3,2,62,820
0,3,2,60,854
0,3,2,58,937
0,3,2,55,871
0,3,2,53,873
0,3,2,51,839
0,3,2,49,936
0,3,2,47,822
0,3,2,44,872
0,3,2,42,858
0,3,2,40,855
0,3,2,38,953
0,3,2,36,1017
0,3,2,34,1015
0,3,2,32,1011
0,3,2,30,1008
0,3,2,28,1002
0,3,2,26,999
0,3,2,24,990
0,3,2,21,988
0,3,2,19,976
0,3,2,17,964
0,3,2,15,950
0,3,2,13,951
0,3,2,10,919
0,3,2,8,903
0,3,2,6,853
0,3,2,4,836
0,3,2,2,783
0,3,2,0,784
0,3,1,67,528
0,3,1,65,510
0,3,1,63,598
0,3,1,61,581
0,3,1,59,664
0,3,1,57,648
0,3,1,54,695
0,3,1,52,696
0,3,1,50,721
0,3,1,48,709
0,3,1,46,735
0,3,1,43,733
0,3,1,41,747
0,3,1,39,744
0,3,1,37,756
0,3,1,35,753
0,3,1,33,762
0,3,1,31,760
0,3,1,29,600
0,3,1,27,698
0,3,1,25,617
0,3,1,23,585
0,3,1,20,681
0,3,1,18,548
0,3,1,16,618
0,3,1,14,584
0,3,1,12,682
0,3,1,9,616
0,3,1,7,565
0,3,1,5,599
0,3,1,3,667
0,3,1,1,665
0,3,1,66,546
0,3,1,64,564
0,3,1,62,615
0,3,1,60,632
0,3,1,58,679
0,3,1,55,694
0,3,1,53,708
0,3,1,51,710
0,3,1,49,723
0,3,1,47,722
0,3,1,44,736
0,3,1,42,734
0,3,1,40,746
0,3,1,38,745
0,3,1,36,755
0,3,1,34,754
0,3,1,32,761
0,3,1,30,666
0,3,1,28,634
0,3,1,26,566
0,3,1,24,583
0,3,1,21,650
0,3,1,19,547
0,3,1,17,724
0,3,1,15,582
0,3,1,13,651
0,3,1,10,649
0,3,1,8,711
0,3,1,6,633
0,3,1,4,635
0,3,1,2,680
0,3,1,0,697
0,3,0,67,601
0,3,0,65,763
0,3,0,63,713
0,3,0,61,751
0,3,0,59,725
0,3,0,57,757
0,3,0,54,670
0,3,0,52,727
0,3,0,50,700
0,3,0,48,750
0,3,0,46,619
0,3,0,43,712
0,3,0,41,758
0,3,0,39,685
0,3,0,37,738
0,3,0,35,749
0,3,0,33,684
0,3,0,31,699
0,3,0,29,729
0,3,0,27,743
0,3,0,25,716
0,3,0,23,732
0,3,0,20,719
0,3,0,18,718
0,3,0,16,703
0,3,0,14,702
0,3,0,12,688
0,3,0,9,687
0,3,0,7,656
0,3,0,5,672
0,3,0,3,637
0,3,0,1,638
0,3,0,66,752
0,3,0,64,669
0,3,0,62,748
0,3,0,60,728
0,3,0,58,741
0,3,0,55,737
0,3,0,53,668
0,3,0,51,602
0,3,0,49,714
0,3,0,47,636
0,3,0,44,652
0,3,0,42,739
0,3,0,40,683
0,3,0,38,759
0,3,0,36,740
0,3,0,34,726
0,3,0,32,653
0,3,0,30,742
0,3,0,28,730
0,3,0,26,731
0,3,0,24,715
0,3,0,21,717
0,3,0,19,720
0,3,0,17,701
0,3,0,15,704
0,3,0,13,686
0,3,0,10,689
0,3,0,8,671
0,3,0,6,655
0,3,0,4,654
0,3,0,2,621
0,3,0,0,620
0,0,3,67,639
0,0,3,65,604
0,0,3,63,640
0,0,3,61,623
0,0,3,59,705
0,0,3,57,641
0,0,3,54,690
0,0,3,52,642
0,0,3,50,-1
0,0,3,48,643
0,0,3,46,644
0,0,3,43,676
0,0,3,41,677
0,0,3,39,692
0,0,3,37,606
0,0,3,35,678
0,0,3,33,646
0,0,3,31,611
0,0,3,29,591
0,0,3,27,631
0,0,3,25,589
0,0,3,23,629
0,0,3,20,627
0,0,3,18,588
0,0,3,16,590
0,0,3,14,586
0,0,3,12,662
0,0,3,9,595
0,0,3,7,596
0,0,3,5,645
0,0,3,3,663
0,0,3,1,607
0,0,3,66,605
0,0,3,64,622
0,0,3,62,673
0,0,3,60,657
0,0,3,58,674
0,0,3,55,658
0,0,3,53,675
0,0,3,51,659
0,0,3,49,706
0,0,3,47,691
0,0,3,44,660
0,0,3,42,707
0,0,3,40,661
0,0,3,38,693
0,0,3,36,608
0,0,3,34,609
0,0,3,32,612
0,0,3,30,613
0,0,3,28,614
0,0,3,26,625
0,0,3,24,587
0,0,3,21,593
0,0,3,19,626
0,0,3,17,630
0,0,3,15,624
0,0,3,13,628
0,0,3,10,594
0,0,3,8,597
0,0,3,6,610
0,0,3,4,647
0,0,3,2,569
0,0,3,0,764
0,0,2,67,538
0,0,2,65,575
0,0,2,63,535
0,0,2,61,571
0,0,2,59,536
0,0,2,57,576
0,0,2,54,532
0,0,2,52,572
0,0,2,50,530
0,0,2,48,577
0,0,2,46,550
0,0,2,43,554
0,0,2,41,553
0,0,2,39,549
0,0,2,37,545
0,0,2,35,555
0,0,2,33,562
0,0,2,31,544
0,0,2,29,561
0,0,2,27,543
0,0,2,25,578
0,0,2,23,542
0,0,2,20,559
0,0,2,18,541
0,0,2,16,522
0,0,2,14,558
0,0,2,12,520
0,0,2,9,521
0,0,2,7,516
0,0,2,5,517
0,0,2,3,512
0,0,2,1,513
0,0,2,66,573
0,0,2,64,537
0,0,2,62,531
0,0,2,60,533
0,0,2,58,574
0,0,2,55,534
0,0,2,53,570
0,0,2,51,568
0,0,2,49,556
0,0,2,47,567
0,0,2,44,552
0,0,2,42,603
0,0,2,40,551
0,0,2,38,592
0,0,2,36,563
0,0,2,34,527
0,0,2,32,580
0,0,2,30,526
0,0,2,28,579
0,0,2,26,525
0,0,2,24,560
0,0,2,21,524
0,0,2,19,523
0,0,2,17,540
0,0,2,15,539
0,0,2,13,557
0,0,2,10,519
0,0,2,8,518
0,0,2,6,515
0,0,2,4,514
0,0,2,2,511
0,0,2,0,529
0,0,1,67,256
0,0,1,65,255
0,0,1,63,260
0,0,1,61,259
0,0,1,59,264
