! 134Ba energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
175.000000	0.000258611	175.000000	0.000263265	175.000000	0.000263001	175.000000	0.000261266	175.000000	0.000261764	175.000000	0.000263196	175.000000	6.86563e-08	
180.000000	0.00025418	180.000000	0.000258604	180.000000	0.000258676	180.000000	0.000256584	180.000000	0.000257422	180.000000	0.000258537	180.000000	6.69219e-08	
185.000000	0.000249964	185.000000	0.000254171	185.000000	0.000254547	185.000000	0.000252136	185.000000	0.000253281	185.000000	0.000254106	185.000000	6.52766e-08	
190.000000	0.000245949	190.000000	0.00024995	190.000000	0.000250604	190.000000	0.000247904	190.000000	0.000249351	190.000000	0.000249886	190.000000	6.37137e-08	
195.000000	0.00024212	195.000000	0.000245924	195.000000	0.000246857	195.000000	0.000243874	195.000000	0.000245606	195.000000	0.000245862	195.000000	6.22271e-08	
200.000000	0.000238465	200.000000	0.000242083	200.000000	0.00024329	200.000000	0.000240032	200.000000	0.00024202	200.000000	0.000242022	200.000000	6.08111e-08	
210.000000	0.000231629	210.000000	0.000234902	210.000000	0.000236569	210.000000	0.00023286	210.000000	0.000235346	210.000000	0.000234844	210.000000	5.81717e-08	
220.000000	0.000225359	220.000000	0.000228323	220.000000	0.000230428	220.000000	0.000226302	220.000000	0.00022921	220.000000	0.000228267	220.000000	5.57609e-08	
230.000000	0.000219589	230.000000	0.000222273	230.000000	0.000224745	230.000000	0.000220282	230.000000	0.000223584	230.000000	0.00022222	230.000000	5.35499e-08	
240.000000	0.000214259	240.000000	0.000216693	240.000000	0.000219511	240.000000	0.000214739	240.000000	0.000218383	240.000000	0.000216641	240.000000	5.15143e-08	
250.000000	0.000209322	250.000000	0.00021153	250.000000	0.000214667	250.000000	0.00020962	250.000000	0.000213579	250.000000	0.00021148	250.000000	4.9634e-08	
260.000000	0.000204736	260.000000	0.00020674	260.000000	0.000210162	260.000000	0.000204878	260.000000	0.000209114	260.000000	0.000206692	260.000000	4.78915e-08	
270.000000	0.000200464	270.000000	0.000202285	270.000000	0.000205972	270.000000	0.000200474	270.000000	0.000204968	270.000000	0.000202238	270.000000	4.6272e-08	
280.000000	0.000196475	280.000000	0.000198131	280.000000	0.000202052	280.000000	0.000196374	280.000000	0.000201091	280.000000	0.000198086	280.000000	4.47628e-08	
290.000000	0.000192743	290.000000	0.00019425	290.000000	0.00019839	290.000000	0.000192549	290.000000	0.000197485	290.000000	0.000194207	290.000000	4.33528e-08	
300.000000	0.000189243	300.000000	0.000190616	300.000000	0.000194967	300.000000	0.000188973	300.000000	0.00019409	300.000000	0.000190574	300.000000	4.20324e-08	
310.000000	0.000185955	310.000000	0.000187207	310.000000	0.000191751	310.000000	0.000185623	310.000000	0.000190916	310.000000	0.000187167	310.000000	4.07932e-08	
320.000000	0.000182859	320.000000	0.000184004	320.000000	0.00018872	320.000000	0.000182478	320.000000	0.000187927	320.000000	0.000183964	320.000000	3.9628e-08	
330.000000	0.000179941	330.000000	0.000180988	330.000000	0.000185866	330.000000	0.000179522	330.000000	0.00018511	330.000000	0.000180949	330.000000	3.853e-08 	
