! 67Ni energy loss (dE/dX) in He
! apply ZOOM for details
Energy (MeV/u)1	0 - [He-base] F.Hubert et al, AD&ND Tables 46(1990)1	Energy (MeV/u)2	1 - [H -base] J.F.Ziegler et al,Pergamon Press,NY(low energy)	Energy (MeV/u)3	2 - ATIMA 1.2 LS-theory (recommended for high energy)	Energy (MeV/u)4	3 - ATIMA 1.2 without LS-correction	Energy (MeV/u)5	4 - ATIMA 1.4 H.Weick, improved mean charge formula for HI	Energy (MeV/u)6	5 - electrical component of [1] - J.F.Ziegler et al	Energy (MeV/u)7	6 - nuclear component of [1] - J.F.Ziegler et al	
60.000000	0.000144457	60.000000	0.000144337	60.000000	0.000141912	60.000000	0.000144979	60.000000	0.000143883	60.000000	0.000144288	60.000000	4.86828e-08	
65.000000	0.00013603	65.000000	0.000136011	65.000000	0.00013396	65.000000	0.000136413	65.000000	0.000135526	65.000000	0.000135966	65.000000	4.52777e-08	
70.000000	0.000128684	70.000000	0.000128727	70.000000	0.000126983	70.000000	0.000128943	70.000000	0.000128245	70.000000	0.000128684	70.000000	4.23357e-08	
75.000000	0.000122219	75.000000	0.0001223 	75.000000	0.000120816	75.000000	0.000122371	75.000000	0.000121843	75.000000	0.00012226	75.000000	3.97671e-08	
80.000000	0.000116483	80.000000	0.000116588	80.000000	0.000115325	80.000000	0.000116545	80.000000	0.000116171	80.000000	0.00011655	80.000000	3.75043e-08	
85.000000	0.000111358	85.000000	0.000111478	85.000000	0.000110399	85.000000	0.000111345	85.000000	0.000111104	85.000000	0.000111442	85.000000	3.54949e-08	
90.000000	0.000106748	90.000000	0.00010688	90.000000	0.000105967	90.000000	0.000106675	90.000000	0.000106551	90.000000	0.000106846	90.000000	3.36982e-08	
95.000000	0.00010258	95.000000	0.00010272	95.000000	0.000101947	95.000000	0.000102457	95.000000	0.00010244	95.000000	0.000102688	95.000000	3.20817e-08	
100.000000	9.87898e-05	100.000000	9.89384e-05	100.000000	9.82953e-05	100.000000	9.86295e-05	100.000000	9.87077e-05	100.000000	9.89078e-05	100.000000	3.06191e-08	
105.000000	9.53286e-05	105.000000	9.54865e-05	105.000000	9.49415e-05	105.000000	9.51403e-05	105.000000	9.53008e-05	105.000000	9.54572e-05	105.000000	2.92893e-08	
110.000000	9.21542e-05	110.000000	9.23225e-05	110.000000	9.18763e-05	110.000000	9.19466e-05	110.000000	9.21845e-05	110.000000	9.22945e-05	110.000000	2.80746e-08	
115.000000	8.92316e-05	115.000000	8.94121e-05	115.000000	8.90547e-05	115.000000	8.90123e-05	115.000000	8.93145e-05	115.000000	8.93852e-05	115.000000	2.69606e-08	
120.000000	8.65315e-05	120.000000	8.67259e-05	120.000000	8.64412e-05	120.000000	8.63071e-05	120.000000	8.66707e-05	120.000000	8.67e-05  	120.000000	2.59351e-08	
125.000000	8.40287e-05	125.000000	8.4239e-05	125.000000	8.40187e-05	125.000000	8.38053e-05	125.000000	8.42208e-05	125.000000	8.4214e-05	125.000000	2.49878e-08	
130.000000	8.1702e-05	130.000000	8.193e-05 	130.000000	8.17708e-05	130.000000	8.14847e-05	130.000000	8.19497e-05	130.000000	8.19059e-05	130.000000	2.411e-08 	
135.000000	7.95329e-05	135.000000	7.97805e-05	135.000000	7.96794e-05	135.000000	7.93263e-05	135.000000	7.9833e-05	135.000000	7.97572e-05	135.000000	2.32942e-08	
140.000000	7.75058e-05	140.000000	7.77746e-05	140.000000	7.77235e-05	140.000000	7.73139e-05	140.000000	7.78615e-05	140.000000	7.7752e-05	140.000000	2.25339e-08	
145.000000	7.56066e-05	145.000000	7.58983e-05	145.000000	7.58909e-05	145.000000	7.5433e-05	145.000000	7.60136e-05	145.000000	7.58765e-05	145.000000	2.18237e-08	
150.000000	7.38235e-05	150.000000	7.41395e-05	150.000000	7.41743e-05	150.000000	7.36713e-05	150.000000	7.42845e-05	150.000000	7.41183e-05	150.000000	2.11586e-08	
155.000000	7.13036e-05	155.000000	7.24876e-05	155.000000	7.25632e-05	155.000000	7.20178e-05	155.000000	7.2659e-05	155.000000	7.2467e-05	155.000000	2.05344e-08	
160.000000	6.98306e-05	160.000000	7.0933e-05	160.000000	7.10452e-05	160.000000	7.04629e-05	160.000000	7.11297e-05	160.000000	7.0913e-05	160.000000	1.99475e-08	
165.000000	6.84407e-05	165.000000	6.94675e-05	165.000000	6.96106e-05	165.000000	6.8998e-05	165.000000	6.96896e-05	165.000000	6.94481e-05	165.000000	1.93944e-08	
170.000000	6.7127e-05	170.000000	6.80836e-05	170.000000	6.82559e-05	170.000000	6.76157e-05	170.000000	6.8327e-05	170.000000	6.80647e-05	170.000000	1.88725e-08	
175.000000	6.58833e-05	175.000000	6.67747e-05	175.000000	6.69755e-05	175.000000	6.63091e-05	175.000000	6.70401e-05	175.000000	6.67563e-05	175.000000	1.8379e-08	
180.000000	6.4704e-05	180.000000	6.5535e-05	180.000000	6.57627e-05	180.000000	6.50722e-05	180.000000	6.58213e-05	180.000000	6.5517e-05	180.000000	1.79116e-08	
185.000000	6.35843e-05	185.000000	6.4359e-05	185.000000	6.46128e-05	185.000000	6.38997e-05	185.000000	6.46638e-05	185.000000	6.43415e-05	185.000000	1.74684e-08	
190.000000	6.25197e-05	190.000000	6.3242e-05	190.000000	6.35211e-05	190.000000	6.27867e-05	190.000000	6.35657e-05	190.000000	6.32249e-05	190.000000	1.70474e-08	
195.000000	6.15062e-05	195.000000	6.21797e-05	195.000000	6.2481e-05	195.000000	6.17287e-05	195.000000	6.25215e-05	195.000000	6.21631e-05	195.000000	1.66471e-08	
200.000000	6.05402e-05	200.000000	6.11682e-05	200.000000	6.14886e-05	200.000000	6.0722e-05	200.000000	6.15259e-05	200.000000	6.11519e-05	200.000000	1.62658e-08	
210.000000	5.87377e-05	210.000000	5.92838e-05	210.000000	5.96406e-05	210.000000	5.88478e-05	210.000000	5.9674e-05	210.000000	5.92682e-05	210.000000	1.55554e-08	
220.000000	5.70894e-05	220.000000	5.7564e-05	220.000000	5.79552e-05	220.000000	5.71393e-05	220.000000	5.79818e-05	220.000000	5.75491e-05	220.000000	1.49066e-08	
230.000000	5.55761e-05	230.000000	5.59884e-05	230.000000	5.64124e-05	230.000000	5.55757e-05	230.000000	5.64333e-05	230.000000	5.59741e-05	230.000000	1.43118e-08	
240.000000	5.41819e-05	240.000000	5.45397e-05	240.000000	5.49902e-05	240.000000	5.41395e-05	240.000000	5.50087e-05	240.000000	5.4526e-05	240.000000	1.37644e-08	
250.000000	5.28932e-05	250.000000	5.32033e-05	250.000000	5.36772e-05	250.000000	5.28159e-05	250.000000	5.36956e-05	250.000000	5.319e-05 	250.000000	1.32589e-08	
260.000000	5.16985e-05	260.000000	5.19667e-05	260.000000	5.24636e-05	260.000000	5.15925e-05	260.000000	5.24802e-05	260.000000	5.1954e-05	260.000000	1.27906e-08	
270.000000	5.05878e-05	270.000000	5.08194e-05	270.000000	5.13381e-05	270.000000	5.04584e-05	270.000000	5.13535e-05	270.000000	5.0807e-05	270.000000	1.23554e-08	
280.000000	4.95525e-05	280.000000	4.9752e-05	280.000000	5.02918e-05	280.000000	4.94045e-05	280.000000	5.03047e-05	280.000000	4.97401e-05	280.000000	1.195e-08 	
290.000000	4.85854e-05	290.000000	4.87567e-05	290.000000	4.93165e-05	290.000000	4.84227e-05	290.000000	4.93285e-05	290.000000	4.87452e-05	290.000000	1.15713e-08	
300.000000	4.76798e-05	300.000000	4.78265e-05	300.000000	4.84065e-05	300.000000	4.75061e-05	300.000000	4.84147e-05	300.000000	4.78153e-05	300.000000	1.12168e-08	
310.000000	4.68302e-05	310.000000	4.69554e-05	310.000000	4.75532e-05	310.000000	4.66484e-05	310.000000	4.75603e-05	310.000000	4.69445e-05	310.000000	1.08841e-08	
320.000000	4.60316e-05	320.000000	4.61379e-05	320.000000	4.67503e-05	320.000000	4.58444e-05	320.000000	4.67586e-05	320.000000	4.61273e-05	320.000000	1.05714e-08	
330.000000	4.52795e-05	330.000000	4.53694e-05	330.000000	4.59985e-05	330.000000	4.50892e-05	330.000000	4.6005e-05	330.000000	4.53591e-05	330.000000	1.02768e-08	
340.000000	4.45701e-05	340.000000	4.46457e-05	340.000000	4.5292e-05	340.000000	4.43788e-05	340.000000	4.52966e-05	340.000000	4.46358e-05	340.000000	9.99874e-09	
350.000000	4.38999e-05	350.000000	4.39632e-05	350.000000	4.46234e-05	350.000000	4.37094e-05	350.000000	4.46275e-05	350.000000	4.39534e-05	350.000000	9.73591e-09	
360.000000	4.32657e-05	360.000000	4.33184e-05	360.000000	4.39917e-05	360.000000	4.30777e-05	360.000000	4.39963e-05	360.000000	4.33089e-05	360.000000	9.48706e-09	
370.000000	4.26649e-05	370.000000	4.27085e-05	370.000000	4.3395e-05	370.000000	4.24806e-05	370.000000	4.34001e-05	370.000000	4.26992e-05	370.000000	9.25109e-09	
380.000000	4.20948e-05	380.000000	4.21307e-05	380.000000	4.28302e-05	380.000000	4.19155e-05	380.000000	4.28344e-05	380.000000	4.21217e-05	380.000000	9.027e-09 	
390.000000	4.15533e-05	390.000000	4.15827e-05	390.000000	4.22949e-05	390.000000	4.13801e-05	390.000000	4.22987e-05	390.000000	4.15739e-05	390.000000	8.81392e-09	
400.000000	4.10384e-05	400.000000	4.10623e-05	400.000000	4.17869e-05	400.000000	4.08721e-05	400.000000	4.17908e-05	400.000000	4.10537e-05	400.000000	8.61103e-09	
410.000000	4.05481e-05	410.000000	4.05676e-05	410.000000	4.13042e-05	410.000000	4.03896e-05	410.000000	4.13073e-05	410.000000	4.05592e-05	410.000000	8.41762e-09	
420.000000	4.00809e-05	420.000000	4.00968e-05	420.000000	4.08451e-05	420.000000	3.99308e-05	420.000000	4.08476e-05	420.000000	4.00886e-05	420.000000	8.23303e-09	
430.000000	3.96351e-05	430.000000	3.96482e-05	430.000000	4.04082e-05	430.000000	3.94941e-05	430.000000	4.04104e-05	430.000000	3.96402e-05	430.000000	8.05667e-09	
440.000000	3.92094e-05	440.000000	3.92205e-05	440.000000	3.99922e-05	440.000000	3.9078e-05	440.000000	3.99933e-05	440.000000	3.92126e-05	440.000000	7.88798e-09	
450.000000	3.88025e-05	450.000000	3.88122e-05	450.000000	3.95949e-05	450.000000	3.86812e-05	450.000000	3.95951e-05	450.000000	3.88045e-05	450.000000	7.72647e-09	
460.000000	3.84133e-05	460.000000	3.84221e-05	460.000000	3.92143e-05	460.000000	3.83024e-05	460.000000	3.92152e-05	460.000000	3.84145e-05	460.000000	7.57168e-09	
470.000000	3.80407e-05	470.000000	3.80491e-05	470.000000	3.88499e-05	470.000000	3.79404e-05	470.000000	3.88525e-05	470.000000	3.80417e-05	470.000000	7.42321e-09	
480.000000	3.76837e-05	480.000000	3.76922e-05	480.000000	3.85024e-05	480.000000	3.75944e-05	480.000000	3.85049e-05	480.000000	3.76849e-05	480.000000	7.28066e-09	
490.000000	3.73414e-05	490.000000	3.73504e-05	490.000000	3.8171e-05	490.000000	3.72633e-05	490.000000	3.81723e-05	490.000000	3.73433e-05	490.000000	7.14369e-09	
500.000000	3.70129e-05	500.000000	3.70228e-05	500.000000	3.78534e-05	500.000000	3.69461e-05	500.000000	3.7854e-05	500.000000	3.70158e-05	500.000000	7.01196e-09	
520.000000	3.63946e-05	520.000000	3.64072e-05	520.000000	3.72542e-05	520.000000	3.63508e-05	520.000000	3.7256e-05	520.000000	3.64004e-05	520.000000	6.76308e-09	
540.000000	3.58231e-05	540.000000	3.58394e-05	540.000000	3.67037e-05	540.000000	3.58026e-05	540.000000	3.67048e-05	540.000000	3.58329e-05	540.000000	6.53188e-09	
560.000000	3.52937e-05	560.000000	3.53146e-05	560.000000	3.61965e-05	560.000000	3.52965e-05	560.000000	3.61961e-05	560.000000	3.53083e-05	560.000000	6.31652e-09	
580.000000	3.48023e-05	580.000000	3.48284e-05	580.000000	3.57247e-05	580.000000	3.48282e-05	580.000000	3.57247e-05	580.000000	3.48223e-05	580.000000	6.1154e-09	
